mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	6.0	4	6/4	3/2	0					firstMeasure	2
2	2	6	6.0	4	6/4	3/2	0						3
3	3	12	6.0	4	6/4	3/2	0						4
4	4	18	6.0	4	6/4	3/2	0				line		5
5	5	24	6.0	4	6/4	3/2	0						6
6	6	30	6.0	4	6/4	3/2	0						7
7	7	36	6.0	4	6/4	3/2	0						8
8	8	42	6.0	4	6/4	3/2	0				line		9
9	9	48	6.0	4	6/4	3/2	0						10
10	10	54	6.0	4	6/4	3/2	0						11
11	11	60	6.0	4	6/4	3/2	0						12
12	12	66	6.0	4	6/4	3/2	0				line		13
13	13	72	6.0	4	6/4	3/2	0						14
14	14	78	6.0	4	6/4	3/2	0						15
15	15	84	6.0	4	6/4	3/2	0						16
16	16	90	6.0	4	6/4	3/2	0				page		17
17	17	96	6.0	4	6/4	3/2	0						18
18	18	102	6.0	4	6/4	3/2	0						19
19	19	108	6.0	4	6/4	3/2	0						20
20	20	114	6.0	4	6/4	3/2	0				line		21
21	21	120	6.0	4	6/4	3/2	0						22
22	22	126	6.0	4	6/4	3/2	0						23
23	23	132	6.0	4	6/4	3/2	0						24
24	24	138	6.0	4	6/4	3/2	0				line		25
25	25	144	6.0	4	6/4	3/2	0						26
26	26	150	6.0	4	6/4	3/2	0			double			27
27	27	156	4.0	4	4/4	1	0						28
28	28	160	4.0	4	4/4	1	0						29
29	29	164	6.0	4	6/4	3/2	0			double	line		30
30	30	170	6.0	4	6/4	3/2	0						31
31	31	176	6.0	4	6/4	3/2	0						32
32	32	182	6.0	4	6/4	3/2	0						33
33	33	188	6.0	4	6/4	3/2	0				line		34
34	34	194	6.0	4	6/4	3/2	0						35
35	35	200	6.0	4	6/4	3/2	0						36
36	36	206	6.0	4	6/4	3/2	0						37
37	37	212	6.0	4	6/4	3/2	0			double	page		38
38	38	218	6.0	1	6/4	3/2	0						39
39	39	224	6.0	1	6/4	3/2	0						40
40	40	230	6.0	1	6/4	3/2	0						41
41	41	236	6.0	1	6/4	3/2	0						42
42	42	242	6.0	1	6/4	3/2	0						43
43	43	248	6.0	1	6/4	3/2	0				line		44
44	44	254	6.0	1	6/4	3/2	0						45
45	45	260	6.0	1	6/4	3/2	0						46
46	46	266	6.0	1	6/4	3/2	0						47
47	47	272	6.0	1	6/4	3/2	0						48
48	48	278	6.0	1	6/4	3/2	0						49
49	49	284	6.0	1	6/4	3/2	0				line		50
50	50	290	6.0	1	6/4	3/2	0						51
51	51	296	6.0	1	6/4	3/2	0						52
52	52	302	6.0	1	6/4	3/2	0						53
53	53	308	6.0	1	6/4	3/2	0						54
54	54	314	6.0	1	6/4	3/2	0						55
55	55	320	6.0	1	6/4	3/2	0						56
56	56	326	6.0	1	6/4	3/2	0				line		57
57	57	332	6.0	1	6/4	3/2	0						58
58	58	338	6.0	1	6/4	3/2	0						59
59	59	344	6.0	1	6/4	3/2	0						60
60	60	350	6.0	1	6/4	3/2	0						61
61	61	356	6.0	1	6/4	3/2	0						62
62	62	362	6.0	1	6/4	3/2	0				line		63
63	63	368	6.0	1	6/4	3/2	0						64
64	64	374	6.0	1	6/4	3/2	0						65
65	65	380	6.0	1	6/4	3/2	0						66
66	66	386	6.0	1	6/4	3/2	0						67
67	67	392	6.0	1	6/4	3/2	0			double			68
68	68	398	6.0	4	6/4	3/2	0				page		69
69	69	404	6.0	4	6/4	3/2	0						70
70	70	410	6.0	4	6/4	3/2	0						71
71	71	416	6.0	4	6/4	3/2	0						72
72	72	422	6.0	4	6/4	3/2	0						73
73	73	428	6.0	4	6/4	3/2	0				line		74
74	74	434	6.0	4	6/4	3/2	0						75
75	75	440	6.0	4	6/4	3/2	0						76
76	76	446	6.0	4	6/4	3/2	0						77
77	77	452	6.0	4	6/4	3/2	0				line		78
78	78	458	6.0	4	6/4	3/2	0						79
79	79	464	6.0	4	6/4	3/2	0						80
80	80	470	6.0	4	6/4	3/2	0						81
81	81	476	6.0	4	6/4	3/2	0				line		82
82	82	482	6.0	4	6/4	3/2	0						83
83	83	488	6.0	4	6/4	3/2	0						84
84	84	494	6.0	4	6/4	3/2	0						85
85	85	500	6.0	4	6/4	3/2	0				line		86
86	86	506	6.0	4	6/4	3/2	0						87
87	87	512	6.0	4	6/4	3/2	0						88
88	88	518	6.0	4	6/4	3/2	0						89
89	89	524	6.0	4	6/4	3/2	0				page		90
90	90	530	6.0	4	6/4	3/2	0						91
91	91	536	6.0	4	6/4	3/2	0						92
92	92	542	6.0	4	6/4	3/2	0						93
93	93	548	6.0	4	6/4	3/2	0				line		94
94	94	554	6.0	4	6/4	3/2	0						95
