mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	4.0	-3	2/2	1	0					firstMeasure	2
2	2	4	4.0	-3	2/2	1	0						3
3	3	8	4.0	-3	2/2	1	0						4
4	4	12	4.0	-3	2/2	1	0				line		5
5	5	16	4.0	-3	2/2	1	0						6
6	6	20	4.0	-3	2/2	1	0						7
7	7	24	12.0	-3	2/2	3	0						8
8	7	36	24.0	-3	2/2	6	0		1				9
9	8	60	4.0	-3	2/2	1	0						10
10	9	64	4.0	-3	2/2	1	0						11
11	10	68	4.0	-3	2/2	1	0						12
12	11	72	4.0	-3	2/2	1	0				page		13
13	12	76	4.0	-3	2/2	1	0						14
14	13	80	4.0	-3	2/2	1	0						15
15	14	84	4.0	-3	2/2	1	0						16
16	15	88	4.0	-3	2/2	1	0				line		17
17	16	92	4.0	-3	2/2	1	0						18
18	17	96	4.0	-3	2/2	1	0						19
19	18	100	4.0	-3	2/2	1	0						20
20	19	104	4.0	-3	2/2	1	0				line		21
21	20	108	4.0	-3	2/2	1	0						22
22	21	112	4.0	-3	2/2	1	0						23
23	22	116	4.0	-3	2/2	1	0						24
24	23	120	4.0	-3	2/2	1	0				line		25
25	24	124	4.0	-3	2/2	1	0						26
26	25	128	4.0	-3	2/2	1	0						27
27	26	132	4.0	-3	2/2	1	0						28
28	27	136	4.0	-3	2/2	1	0				line		29
29	28	140	4.0	-3	2/2	1	0						30
30	29	144	4.0	-3	2/2	1	0						31
31	30	148	4.0	-3	2/2	1	0						32
32	31	152	4.0	-3	2/2	1	0						33
33	32	156	4.0	-3	2/2	1	0				line		34
34	33	160	4.0	-3	2/2	1	0						35
35	34	164	4.0	-3	2/2	1	0						36
36	35	168	4.0	-3	2/2	1	0						37
37	36	172	4.0	-3	2/2	1	0						38
38	37	176	4.0	-3	2/2	1	0			double	page		39
39	38	180	4.0	0	2/2	1	0						40
40	39	184	4.0	0	2/2	1	0						41
41	40	188	4.0	0	2/2	1	0						42
42	41	192	4.0	0	2/2	1	0				line		43
43	42	196	4.0	0	2/2	1	0						44
44	43	200	4.0	0	2/2	1	0						45
45	44	204	4.0	0	2/2	1	0						46
46	45	208	4.0	0	2/2	1	0				line		47
47	46	212	4.0	0	2/2	1	0						48
48	47	216	4.0	0	2/2	1	0						49
49	48	220	4.0	0	2/2	1	0						50
50	49	224	4.0	0	2/2	1	0				line		51
51	50	228	4.0	0	2/2	1	0						52
52	51	232	4.0	0	2/2	1	0						53
53	52	236	4.0	0	2/2	1	0						54
54	53	240	4.0	0	2/2	1	0				line		55
55	54	244	4.0	0	2/2	1	0						56
56	55	248	4.0	0	2/2	1	0			double			57
57	56	252	4.0	6	2/2	1	0						58
58	57	256	4.0	6	2/2	1	0				line		59
59	58	260	4.0	6	2/2	1	0						60
60	59	264	4.0	6	2/2	1	0						61
61	60	268	4.0	6	2/2	1	0				page		62
62	61	272	4.0	6	2/2	1	0						63
63	62	276	4.0	6	2/2	1	0						64
64	63	280	4.0	6	2/2	1	0				line		65
65	64	284	4.0	6	2/2	1	0						66
66	65	288	4.0	6	2/2	1	0						67
67	66	292	4.0	6	2/2	1	0				line		68
68	67	296	4.0	6	2/2	1	0						69
69	68	300	4.0	6	2/2	1	0						70
70	69	304	4.0	6	2/2	1	0				line		71
71	70	308	4.0	6	2/2	1	0						72
