mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	3.0	3	6/8	3/4	0					firstMeasure	2
2	2	3	3.0	3	6/8	3/4	0						3
3	3	6	3.0	3	6/8	3/4	0						4
4	4	9	3.0	3	6/8	3/4	0				line		5
5	5	12	3.0	3	6/8	3/4	0						6
6	6	15	3.0	3	6/8	3/4	0						7
7	7	18	3.0	3	6/8	3/4	0						8
8	8	21	3.0	3	6/8	3/4	0				line		9
9	9	24	3.0	3	6/8	3/4	0						10
10	10	27	3.0	3	6/8	3/4	0						11
11	11	30	3.0	3	6/8	3/4	0						12
12	12	33	3.0	3	6/8	3/4	0				line		13
13	13	36	3.0	3	6/8	3/4	0						14
14	14	39	3.0	3	6/8	3/4	0						15
15	15	42	3.0	3	6/8	3/4	0						16
16	16	45	1.5	3	6/8	3/8	0				line		17
17	17	93/2	1.5	6	6/8	3/8	3/8						18
18	18	48	3.0	6	6/8	3/4	0						19
19	19	51	3.0	6	6/8	3/4	0						20
20	20	54	3.0	6	6/8	3/4	0						21
21	21	57	3.0	6	6/8	3/4	0				page		22
22	22	60	3.0	6	6/8	3/4	0						23
23	23	63	3.0	6	6/8	3/4	0						24
24	24	66	3.0	6	6/8	3/4	0						25
25	25	69	3.0	6	6/8	3/4	0				line		26
26	26	72	3.0	6	6/8	3/4	0						27
27	27	75	3.0	6	6/8	3/4	0						28
28	28	78	3.0	6	6/8	3/4	0						29
29	29	81	3.0	6	6/8	3/4	0				line		30
30	30	84	3.0	6	6/8	3/4	0						31
31	31	87	3.0	6	6/8	3/4	0						32
32	32	90	3.0	6	6/8	3/4	0						33
33	33	93	2.75	6	6/8	11/16	0			double	line		34
34	34	383/4	0.25	6	6/8	1/16	11/16			double			35
35	35	96	3.0	6	6/8	3/4	0						36
36	36	99	3.0	6	6/8	3/4	0						37
37	37	102	3.0	6	6/8	3/4	0						38
38	38	105	3.0	6	6/8	3/4	0				line		39
39	39	108	3.0	6	6/8	3/4	0						40
40	40	111	3.0	6	6/8	3/4	0						41
41	41	114	3.0	6	6/8	3/4	0						42
42	42	117	3.0	6	6/8	3/4	0				line		43
43	43	120	3.0	6	6/8	3/4	0						44
44	44	123	6.0	6	6/8	3/2	0				page		45
45	45	129	9.0	6	6/8	9/4	0				line		46
46	46	138	3.0	6	6/8	3/4	0						47
47	47	141	3.0	6	6/8	3/4	0						48
48	48	144	3.0	6	6/8	3/4	0						49
49	49	147	3.0	6	6/8	3/4	0				line		50
50	50	150	3.0	6	6/8	3/4	0						51
51	51	153	3.0	6	6/8	3/4	0						52
52	52	156	3.0	6	6/8	3/4	0						53
53	53	159	2.75	6	6/8	11/16	0			double	line		54
54	54	647/4	0.25	6	6/8	1/16	11/16						55
55	55	162	3.0	6	6/8	3/4	0						56
56	56	165	3.0	6	6/8	3/4	0						57
57	57	168	3.0	6	6/8	3/4	0						58
58	58	171	3.0	6	6/8	3/4	0				line		59
59	59	174	3.0	6	6/8	3/4	0						60
60	60	177	3.0	6	6/8	3/4	0						61
61	61	180	3.0	6	6/8	3/4	0						62
62	62	183	3.0	6	6/8	3/4	0				line		63
63	63	186	3.0	6	6/8	3/4	0						64
64	64	189	3.0	6	6/8	3/4	0						65
65	65	192	3.5	6	6/8	7/8	0				page		66
66	66	391/2	8.0	6	6/8	2	0				line		67
67	67	407/2	8.0	6	6/8	2	0						68
68	68	423/2	3.0	6	6/8	3/4	0				line		69
69	69	429/2	3.0	6	6/8	3/4	0						70
70	70	435/2	3.0	6	6/8	3/4	0						71
71	71	441/2	3.0	6	6/8	3/4	0				line		72
72	72	447/2	3.0	6	6/8	3/4	0						73
73	73	453/2	3.0	6	6/8	3/4	0						74
74	74	459/2	3.0	6	6/8	3/4	0				line		75
75	75	465/2	3.0	6	6/8	3/4	0						76
76	76	471/2	3.0	6	6/8	3/4	0				line		77
77	77	477/2	3.0	6	6/8	3/4	0						78
78	78	483/2	3.0	6	6/8	3/4	0				page		79
79	79	489/2	3.0	6	6/8	3/4	0						80
80	80	495/2	3.0	6	6/8	3/4	0						81
81	81	501/2	3.0	6	6/8	3/4	0				line		82
82	82	507/2	3.0	6	6/8	3/4	0						83
83	83	513/2	3.0	6	6/8	3/4	0				line		84
84	84	519/2	3.0	6	6/8	3/4	0						85
85	85	525/2	3.0	6	6/8	3/4	0						86
86	86	531/2	3.0	6	6/8	3/4	0				line		87
87	87	537/2	3.0	6	6/8	3/4	0						88
88	88	543/2	3.0	6	6/8	3/4	0						89
89	89	549/2	3.0	6	6/8	3/4	0				line		90
90	90	555/2	3.0	6	6/8	3/4	0						91
91	91	561/2	3.0	6	6/8	3/4	0						92
92	92	567/2	3.0	6	6/8	3/4	0				line		93
93	93	573/2	3.0	6	6/8	3/4	0						94
94	94	579/2	3.0	6	6/8	3/4	0				line		95
95	95	585/2	3.125	6	6/8	25/32	0						96
96	96	2365/8	3.0	6	6/8	3/4	0						97
97	97	2389/8	3.0	6	6/8	3/4	0				line		98
98	98	2413/8	3.0	6	6/8	3/4	0						99
99	99	2437/8	3.0	6	6/8	3/4	0						100
100	100	2461/8	3.0	6	6/8	3/4	0						101
101	101	2485/8	3.0	6	6/8	3/4	0						102
102	102	2509/8	3.0	6	6/8	3/4	0				line		103
103	103	2533/8	3.0	6	6/8	3/4	0						104
104	104	2557/8	3.0	6	6/8	3/4	0						105
105	105	2581/8	3.0	6	6/8	3/4	0						106
106	106	2605/8	3.0	6	6/8	3/4	0						107
107	107	2629/8	3.0	6	6/8	3/4	0				line		108
108	108	2653/8	3.0	6	6/8	3/4	0						109
109	109	2677/8	3.0	6	6/8	3/4	0						110
110	110	2701/8	3.0	6	6/8	3/4	0						111
111	111	2725/8	3.0	6	6/8	3/4	0						112
112	112	2749/8	3.0	6	6/8	3/4	0				line		113
113	113	2773/8	3.0	6	6/8	3/4	0						114
114	114	2797/8	3.0	6	6/8	3/4	0						115
115	115	2821/8	3.0	6	6/8	3/4	0						116
116	116	2845/8	3.0	6	6/8	3/4	0						117
