mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	2.0	4	12/8	1/2	1		1			firstMeasure	2
2	1	2	6.0	4	12/8	3/2	0						3
3	2	8	6.0	4	12/8	3/2	0				line		4
4	3	14	6.0	4	12/8	3/2	0						5
5	4	20	6.0	4	12/8	3/2	0						6
6	5	26	6.0	4	12/8	3/2	0				line		7
7	6	32	6.0	4	12/8	3/2	0						8
8	7	38	6.0	4	12/8	3/2	0						9
9	8	44	6.0	4	12/8	3/2	0				line		10
10	9	50	6.0	4	12/8	3/2	0						11
11	10	56	6.0	4	12/8	3/2	0			double	page		12
12	11	62	3.0	4	6/8	3/4	0						13
13	12	65	3.0	4	6/8	3/4	0						14
14	13	68	3.0	4	6/8	3/4	0						15
15	14	71	3.0	4	6/8	3/4	0				line		16
16	15	74	3.0	4	6/8	3/4	0						17
17	16	77	3.0	4	6/8	3/4	0						18
18	17	80	3.0	4	6/8	3/4	0						19
19	18	83	3.0	4	6/8	3/4	0				line		20
20	19	86	3.0	4	6/8	3/4	0						21
21	20	89	3.0	4	6/8	3/4	0						22
22	21	92	3.0	4	6/8	3/4	0						23
23	22	95	3.0	4	6/8	3/4	0						24
24	23	98	3.0	4	6/8	3/4	0			double	line		25
25	24	101	6.0	4	12/8	3/2	0						26
26	25	107	6.0	4	12/8	3/2	0						27
27	26	113	6.0	4	12/8	3/2	0				line		28
28	27	119	6.0	4	12/8	3/2	0						29
29	28	125	6.0	4	12/8	3/2	0						30
30	29	131	6.0	4	12/8	3/2	0				page		31
31	30	137	6.0	4	12/8	3/2	0						32
32	31	143	6.0	4	12/8	3/2	0						33
33	32	149	6.0	4	12/8	3/2	0				line		34
34	33	155	6.0	4	12/8	3/2	0			double			35
35	34	161	3.0	4	6/8	3/4	0						36
36	35	164	3.0	4	6/8	3/4	0				line		37
37	36	167	3.0	4	6/8	3/4	0						38
38	37	170	3.0	4	6/8	3/4	0						39
39	38	173	3.0	4	6/8	3/4	0						40
40	39	176	3.0	4	6/8	3/4	0				line		41
41	40	179	3.0	4	6/8	3/4	0						42
42	41	182	3.0	4	6/8	3/4	0						43
43	42	185	3.0	4	6/8	3/4	0						44
44	43	188	3.0	4	6/8	3/4	0				line		45
45	44	191	3.0	4	6/8	3/4	0						46
46	45	194	3.0	4	6/8	3/4	0						47
47	46	197	3.0	4	6/8	3/4	0						48
48	47	200	3.0	4	6/8	3/4	0						49
49	48	203	3.0	4	6/8	3/4	0			end		lastMeasure	-1
