mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	3/2	3/2	0.75	3/8	3/8	6/8	2	1	3/16		1/8	3/2		-3	27	Eb1	1	2
1	1	2	2	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		-3	39	Eb2	2	0
1	1	5/2	5/2	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		-3	51	Eb3	3	1
2	2	3	3	0.75	0	0	6/8	2	1	3/16		1/8	3/2		6	30	F#1	1	7
2	2	7/2	7/2	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		6	42	F#2	2	3
2	2	4	4	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		-3	51	Eb3	3	4
2	2	9/2	9/2	0.75	3/8	3/8	6/8	2	1	3/16		1/8	3/2		3	33	A1	1	8
2	2	9/2	9/2	0.75	3/8	3/8	6/8	2	1	3/16		1/8	3/2		-3	39	Eb2	2	8
2	2	5	5	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		3	45	A2	2	5
2	2	11/2	11/2	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		-3	51	Eb3	3	6
3	3	6	6	0.75	0	0	6/8	2	1	3/16		1/8	3/2		-2	34	Bb1	1	13
3	3	6	6	0.75	0	0	6/8	2	1	3/16		1/8	3/2		-3	39	Eb2	2	13
3	3	13/2	13/2	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		-2	46	Bb2	2	9
3	3	7	7	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		-3	51	Eb3	3	10
3	3	15/2	15/2	0.75	3/8	3/8	6/8	2	1	3/16		1/8	3/2		5	35	B1	1	14
3	3	15/2	15/2	0.75	3/8	3/8	6/8	2	1	3/16		1/8	3/2		-3	39	Eb2	2	14
3	3	8	8	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		5	47	B2	2	11
3	3	17/2	17/2	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		-3	51	Eb3	3	12
4	4	9	9	0.75	0	0	6/8	2	1	3/16		1/8	3/2		0	36	C2	2	19
4	4	9	9	0.75	0	0	6/8	2	1	3/16		1/8	3/2		-3	39	Eb2	2	19
4	4	19/2	19/2	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		0	48	C3	3	15
4	4	10	10	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		-3	51	Eb3	3	16
4	4	21/2	21/2	0.75	3/8	3/8	6/8	2	1	3/16		1/8	3/2		3	33	A1	1	20
4	4	21/2	21/2	0.75	3/8	3/8	6/8	2	1	3/16		1/8	3/2		-3	39	Eb2	2	20
4	4	11	11	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		3	45	A2	2	17
4	4	23/2	23/2	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		-3	51	Eb3	3	18
5	5	12	12	0.75	0	0	6/8	2	1	3/16		1/8	3/2		6	30	F#1	1	25
5	5	12	12	0.75	0	0	6/8	2	1	3/16		1/8	3/2		-3	39	Eb2	2	25
5	5	25/2	25/2	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		6	42	F#2	2	21
5	5	13	13	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		-3	51	Eb3	3	22
5	5	27/2	27/2	0.75	3/8	3/8	6/8	2	1	3/16		1/8	3/2		-3	27	Eb1	1	26
5	5	14	14	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		-3	39	Eb2	2	23
5	5	29/2	29/2	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		-3	51	Eb3	3	24
6	6	15	15	0.75	0	0	6/8	2	1	3/16		1/8	3/2		6	30	F#1	1	31
6	6	31/2	31/2	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		6	42	F#2	2	27
6	6	16	16	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		-3	51	Eb3	3	28
6	6	33/2	33/2	0.75	3/8	3/8	6/8	2	1	3/16		1/8	3/2		3	33	A1	1	32
6	6	33/2	33/2	0.75	3/8	3/8	6/8	2	1	3/16		1/8	3/2		-3	39	Eb2	2	32
6	6	17	17	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		3	45	A2	2	29
