mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	0.5	0	0	6/8	1	1	1/8		1/8	1		8	80	G#5	5	0
1	1	1/2	1/2	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		4	76	E5	5	1
1	1	1	1	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		7	73	C#5	5	2
2	2	3	3	0.5	0	0	6/8	1	1	1/8		1/8	1		6	78	F#5	5	3
2	2	7/2	7/2	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		9	75	D#5	5	4
2	2	4	4	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		5	71	B4	4	5
3	3	6	6	1.5	0	0	6/8	2	1	3/8		1/4	3/2		4	64	E4	4	10
3	3	6	6	1.5	0	0	6/8	2	1	3/8		1/4	3/2		8	68	G#4	4	10
3	3	6	6	1.5	0	0	6/8	1	2	3/8		1/4	3/2		10	70	A#4	4	9
3	3	6	6	0.5	0	0	6/8	1	1	1/8		1/8	1		8	80	G#5	5	6
3	3	13/2	13/2	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		4	76	E5	5	7
3	3	7	7	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		7	73	C#5	5	8
4	4	9	9	1.5	0	0	6/8	2	1	3/8		1/4	3/2		9	63	D#4	4	15
4	4	9	9	1.5	0	0	6/8	2	1	3/8		1/4	3/2		6	66	F#4	4	15
4	4	9	9	1.5	0	0	6/8	1	2	3/8		1/4	3/2		5	71	B4	4	14
4	4	9	9	0.5	0	0	6/8	1	1	1/8		1/8	1		6	78	F#5	5	11
4	4	19/2	19/2	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		9	75	D#5	5	12
4	4	10	10	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		5	71	B4	4	13
5	5	12	12	1.5	0	0	6/8	2	2	3/8		1/4	3/2		4	52	E3	3	22
5	5	12	12	0.5	0	0	6/8	2	1	1/8		1/8	1		8	68	G#4	4	16
5	5	25/2	25/2	0.5	1/8	1/8	6/8	2	1	1/8		1/8	1		4	64	E4	4	17
5	5	13	13	0.5	1/4	1/4	6/8	2	1	1/8		1/8	1		7	61	C#4	4	18
5	5	27/2	27/2	0.5	3/8	3/8	6/8	2	1	1/8		1/8	1		8	68	G#4	4	19
5	5	14	14	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		4	64	E4	4	20
5	5	29/2	29/2	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		7	61	C#4	4	21
6	6	15	15	0.5	0	0	6/8	2	1	1/8		1/8	1		8	68	G#4	4	28
6	6	31/2	31/2	0.5	1/8	1/8	6/8	2	1	1/8		1/8	1		4	64	E4	4	29
6	6	31/2	31/2	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		10	70	A#4	4	23
6	6	16	16	0.5	1/4	1/4	6/8	2	1	1/8		1/8	1		7	61	C#4	4	30
6	6	16	16	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		5	71	B4	4	24
6	6	33/2	33/2	0.5	3/8	3/8	6/8	2	1	1/8		1/8	1		8	68	G#4	4	31
6	6	33/2	33/2	0.5	3/8	3/8	6/8	1	1	1/8		1/8	1		7	73	C#5	5	25
6	6	17	17	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		4	64	E4	4	32
6	6	17	17	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		9	75	D#5	5	26
6	6	35/2	35/2	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		7	61	C#4	4	33
6	6	35/2	35/2	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		4	76	E5	5	27
7	7	18	18	1.5	0	0	6/8	2	2	3/8		1/4	3/2		9	51	D#3	3	43
7	7	18	18	0.5	0	0	6/8	2	1	1/8		1/8	1		6	66	F#4	4	37
7	7	18	18	1.5	0	0	6/8	1	1	3/8		1/4	3/2		6	78	F#5	5	34
7	7	37/2	37/2	0.5	1/8	1/8	6/8	2	1	1/8		1/8	1		9	63	D#4	4	38
7	7	19	19	0.5	1/4	1/4	6/8	2	1	1/8		1/8	1		5	59	B3	3	39
7	7	39/2	39/2	0.0	3/8	3/8	6/8	1	1	0	acciaccatura	1/8	1		8	80	G#5	5	35
7	7	39/2	39/2	0.5	3/8	3/8	6/8	2	1	1/8		1/8	1		6	66	F#4	4	40
7	7	39/2	39/2	1.5	3/8	3/8	6/8	1	1	3/8		1/4	3/2	1	5	83	B5	5	36
7	7	20	20	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		9	63	D#4	4	41
7	7	41/2	41/2	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		5	59	B3	3	42
8	8	21	21	0.5	0	0	6/8	2	1	1/8		1/8	1		6	66	F#4	4	51
8	8	21	21	0.5	0	0	6/8	1	1	1/8		1/8	1	-1	5	83	B5	5	44
8	8	43/2	43/2	0.5	1/8	1/8	6/8	2	1	1/8		1/8	1		9	63	D#4	4	52
8	8	43/2	43/2	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		9	75	D#5	5	45
8	8	22	22	0.5	1/4	1/4	6/8	2	1	1/8		1/8	1		5	59	B3	3	53
8	8	22	22	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1	1	10	82	A#5	5	46
8	8	45/2	45/2	0.5	3/8	3/8	6/8	2	1	1/8		1/8	1		6	66	F#4	4	54
8	8	45/2	45/2	0.5	3/8	3/8	6/8	1	1	1/8		1/8	1	-1	10	82	A#5	5	47
8	8	23	23	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		9	63	D#4	4	55
8	8	23	23	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		5	71	B4	4	48
8	8	47/2	47/2	0.0	5/8	5/8	6/8	1	1	0	acciaccatura	1/8	1		10	82	A#5	5	49
8	8	47/2	47/2	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		5	59	B3	3	56
8	8	47/2	47/2	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		8	80	G#5	5	50
9	9	24	24	1.5	0	0	6/8	2	2	3/8		1/4	3/2		4	52	E3	3	65
9	9	24	24	0.5	0	0	6/8	2	1	1/8		1/8	1		8	68	G#4	4	59
9	9	24	24	1.5	0	0	6/8	1	1	3/8		1/4	3/2		8	80	G#5	5	57
9	9	49/2	49/2	0.5	1/8	1/8	6/8	2	1	1/8		1/8	1		4	64	E4	4	60
9	9	25	25	0.5	1/4	1/4	6/8	2	1	1/8		1/8	1		7	61	C#4	4	61
9	9	51/2	51/2	0.5	3/8	3/8	6/8	2	1	1/8		1/8	1		8	68	G#4	4	62
9	9	51/2	51/2	1.5	3/8	3/8	6/8	1	1	3/8		1/4	3/2	1	10	70	A#4	4	58
9	9	26	26	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		4	64	E4	4	63
9	9	53/2	53/2	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		7	61	C#4	4	64
10	10	27	27	0.5	0	0	6/8	2	1	1/8		1/8	1		8	68	G#4	4	72
10	10	27	27	0.5	0	0	6/8	1	1	1/8		1/8	1	-1	10	70	A#4	4	66
10	10	55/2	55/2	0.5	1/8	1/8	6/8	2	1	1/8		1/8	1		4	64	E4	4	73
10	10	55/2	55/2	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		10	70	A#4	4	67
10	10	28	28	0.5	1/4	1/4	6/8	2	1	1/8		1/8	1		7	61	C#4	4	74
10	10	28	28	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		5	71	B4	4	68
10	10	57/2	57/2	0.5	3/8	3/8	6/8	2	1	1/8		1/8	1		8	68	G#4	4	75
10	10	57/2	57/2	0.5	3/8	3/8	6/8	1	1	1/8		1/8	1		7	73	C#5	5	69
10	10	29	29	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		4	64	E4	4	76
10	10	29	29	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		9	75	D#5	5	70
10	10	59/2	59/2	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		7	61	C#4	4	77
10	10	59/2	59/2	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		4	76	E5	5	71
11	11	30	30	1.0	0	0	6/8	2	2	1/4		1/4	1		9	51	D#3	3	88
11	11	30	30	0.5	0	0	6/8	2	1	1/8		1/8	1		6	66	F#4	4	82
11	11	30	30	1.5	0	0	6/8	1	1	3/8		1/4	3/2		6	78	F#5	5	78
11	11	61/2	61/2	0.5	1/8	1/8	6/8	2	1	1/8		1/8	1		9	63	D#4	4	83
11	11	31	31	0.5	1/4	1/4	6/8	2	1	1/8		1/8	1		5	59	B3	3	84
11	11	63/2	63/2	0.0	3/8	3/8	6/8	1	1	0	grace16	1/16	1		5	83	B5	5	79
11	11	63/2	63/2	0.0	3/8	3/8	6/8	1	1	0	grace16	1/16	1		8	80	G#5	5	80
11	11	63/2	63/2	0.5	3/8	3/8	6/8	2	1	1/8		1/8	1		6	66	F#4	4	85
11	11	63/2	63/2	1.5	3/8	3/8	6/8	1	1	3/8		1/4	3/2	1	9	87	D#6	6	81
11	11	32	32	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		9	63	D#4	4	86
11	11	65/2	65/2	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		5	59	B3	3	87
12	12	33	33	0.5	0	0	6/8	2	1	1/8		1/8	1		6	66	F#4	4	98
12	12	33	33	0.5	0	0	6/8	1	1	1/8		1/8	1	-1	9	87	D#6	6	89
12	12	67/2	67/2	0.5	1/8	1/8	6/8	2	1	1/8		1/8	1		9	63	D#4	4	99
12	12	67/2	67/2	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		9	75	D#5	5	90
12	12	34	34	0.0	1/4	1/4	6/8	1	1	0	acciaccatura	1/8	1		7	85	C#6	6	91
12	12	34	34	0.5	1/4	1/4	6/8	2	1	1/8		1/8	1		5	59	B3	3	100
12	12	34	34	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1	1	5	83	B5	5	92
12	12	69/2	69/2	0.5	3/8	3/8	6/8	2	1	1/8		1/8	1		6	66	F#4	4	101
12	12	69/2	69/2	0.5	3/8	3/8	6/8	1	1	1/8		1/8	1	-1	5	83	B5	5	93
12	12	35	35	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		9	63	D#4	4	102
12	12	35	35	0.25	1/2	1/2	6/8	1	1	1/16		1/16	1		5	71	B4	4	94
12	12	141/4	141/4	0.25	9/16	9/16	6/8	1	1	1/16		1/16	1		5	71	B4	4	95
12	12	71/2	71/2	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		5	59	B3	3	103
12	12	71/2	71/2	0.375	5/8	5/8	6/8	1	1	3/32		1/16	3/2		10	82	A#5	5	96
12	12	287/8	287/8	0.125	23/32	23/32	6/8	1	1	1/32		1/32	1		8	80	G#5	5	97
13	13	36	36	1.0	0	0	6/8	2	2	1/4		1/4	1		4	52	E3	3	112
13	13	36	36	0.5	0	0	6/8	2	1	1/8		1/8	1		8	68	G#4	4	106
13	13	36	36	1.5	0	0	6/8	1	1	3/8		1/4	3/2		8	80	G#5	5	104
13	13	73/2	73/2	0.5	1/8	1/8	6/8	2	1	1/8		1/8	1		4	64	E4	4	107
13	13	37	37	0.5	1/4	1/4	6/8	2	1	1/8		1/8	1		7	61	C#4	4	108
13	13	75/2	75/2	0.5	3/8	3/8	6/8	2	1	1/8		1/8	1		8	68	G#4	4	109
13	13	75/2	75/2	1.5	3/8	3/8	6/8	1	1	3/8		1/4	3/2	1	10	70	A#4	4	105
13	13	38	38	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		4	64	E4	4	110
13	13	77/2	77/2	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		7	61	C#4	4	111
14	14	39	39	0.5	0	0	6/8	2	1	1/8		1/8	1		8	68	G#4	4	119
14	14	39	39	0.5	0	0	6/8	1	1	1/8		1/8	1	-1	10	70	A#4	4	113
14	14	79/2	79/2	0.5	1/8	1/8	6/8	2	1	1/8		1/8	1		4	64	E4	4	120
14	14	79/2	79/2	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		10	70	A#4	4	114
14	14	40	40	0.5	1/4	1/4	6/8	2	1	1/8		1/8	1		7	61	C#4	4	121
14	14	40	40	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		5	71	B4	4	115
14	14	81/2	81/2	0.5	3/8	3/8	6/8	2	1	1/8		1/8	1		8	68	G#4	4	122
14	14	81/2	81/2	0.5	3/8	3/8	6/8	1	1	1/8		1/8	1		7	73	C#5	5	116
14	14	41	41	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		4	64	E4	4	123
14	14	41	41	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		9	75	D#5	5	117
14	14	83/2	83/2	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		7	61	C#4	4	124
14	14	83/2	83/2	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		4	76	E5	5	118
15	15	42	42	1.0	0	0	6/8	2	2	1/4		1/4	1		11	53	E#3	3	133
15	15	42	42	0.5	0	0	6/8	2	1	1/8		1/8	1		8	68	G#4	4	127
15	15	42	42	1.5	0	0	6/8	1	1	3/8		1/4	3/2		8	80	G#5	5	125
15	15	85/2	85/2	0.5	1/8	1/8	6/8	2	1	1/8		1/8	1		2	62	D4	4	128
15	15	43	43	0.5	1/4	1/4	6/8	2	1	1/8		1/8	1		5	59	B3	3	129
15	15	87/2	87/2	0.5	3/8	3/8	6/8	2	1	1/8		1/8	1		8	68	G#4	4	130
15	15	87/2	87/2	1.5	3/8	3/8	6/8	1	1	3/8		1/4	3/2	1	5	71	B4	4	126
15	15	44	44	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		2	62	D4	4	131
15	15	89/2	89/2	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		5	59	B3	3	132
16	16	45	45	0.5	0	0	6/8	2	1	1/8		1/8	1		8	68	G#4	4	140
16	16	45	45	0.5	0	0	6/8	1	1	1/8		1/8	1	-1	5	71	B4	4	134
16	16	91/2	91/2	0.5	1/8	1/8	6/8	2	1	1/8		1/8	1		2	62	D4	4	141
16	16	91/2	91/2	0.5	1/8	1/8	6/8	1	1	1/8		1/8	1		5	71	B4	4	135
16	16	46	46	0.5	1/4	1/4	6/8	2	1	1/8		1/8	1		5	59	B3	3	142
16	16	46	46	0.5	1/4	1/4	6/8	1	1	1/8		1/8	1		7	73	C#5	5	136
16	16	93/2	93/2	0.5	3/8	3/8	6/8	2	1	1/8		1/8	1		8	68	G#4	4	143
16	16	93/2	93/2	0.5	3/8	3/8	6/8	1	1	1/8		1/8	1		2	74	D5	5	137
16	16	47	47	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		2	62	D4	4	144
16	16	47	47	0.5	1/2	1/2	6/8	1	1	1/8		1/8	1		4	76	E5	5	138
16	16	95/2	95/2	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		5	59	B3	3	145
16	16	95/2	95/2	0.5	5/8	5/8	6/8	1	1	1/8		1/8	1		-1	77	F5	5	139
17	17	48	48	1.0	0	0	6/8	2	2	1/4		1/4	1		1	55	G3	3	154
17	17	48	48	0.5	0	0	6/8	2	1	1/8		1/8	1		3	69	A4	4	148
17	17	48	48	1.5	0	0	6/8	1	1	3/8		1/4	3/2		3	81	A5	5	146
17	17	97/2	97/2	0.5	1/8	1/8	6/8	2	1	1/8		1/8	1		4	64	E4	4	149
17	17	49	49	0.5	1/4	1/4	6/8	2	1	1/8		1/8	1		0	60	C4	4	150
17	17	99/2	99/2	0.5	3/8	3/8	6/8	2	1	1/8		1/8	1		1	67	G4	4	151
17	17	99/2	99/2	1.5	3/8	3/8	6/8	1	1	3/8		1/4	3/2	1	1	79	G5	5	147
17	17	50	50	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		4	64	E4	4	152
17	17	101/2	101/2	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		0	60	C4	4	153
18	18	51	51	1.0	0	0	6/8	2	2	1/4		1/4	1		1	55	G3	3	170
18	18	51	51	1.0	0	0	6/8	2	2	1/4		1/4	1		5	59	B3	3	170
18	18	51	51	0.5	0	0	6/8	2	1	1/8		1/8	1		1	67	G4	4	167
18	18	51	51	0.25	0	0	6/8	1	1	1/16		1/16	1	-1	1	79	G5	5	155
18	18	205/4	205/4	0.25	1/16	1/16	6/8	1	1	1/16		1/16	1		7	73	C#5	5	156
18	18	103/2	103/2	0.5	1/8	1/8	6/8	2	1	1/8		1/8	1		-1	65	F4	4	168
18	18	103/2	103/2	0.25	1/8	1/8	6/8	1	1	1/16		1/16	1		2	74	D5	5	157
18	18	207/4	207/4	0.25	3/16	3/16	6/8	1	1	1/16		1/16	1		9	75	D#5	5	158
18	18	52	52	0.5	1/4	1/4	6/8	2	1	1/8		1/8	1		2	62	D4	4	169
18	18	52	52	0.25	1/4	1/4	6/8	1	1	1/16		1/16	1		4	76	E5	5	159
18	18	209/4	209/4	0.25	5/16	5/16	6/8	1	1	1/16		1/16	1		-1	77	F5	5	160
18	18	105/2	105/2	0.25	3/8	3/8	6/8	1	1	1/16		1/16	1		5	83	B5	5	161
18	18	211/4	211/4	0.25	7/16	7/16	6/8	1	1	1/16		1/16	1		3	81	A5	5	162
18	18	53	53	0.25	1/2	1/2	6/8	1	1	1/16		1/16	1		1	79	G5	5	163
18	18	213/4	213/4	0.25	9/16	9/16	6/8	1	1	1/16		1/16	1		-1	77	F5	5	164
18	18	107/2	107/2	0.25	5/8	5/8	6/8	1	1	1/16		1/16	1		3	69	A4	4	165
18	18	215/4	215/4	0.25	11/16	11/16	6/8	1	1	1/16		1/16	1		5	71	B4	4	166
19	19	111/2	111/2	1.0	3/8	3/8	6/8	2	2	1/4		1/4	1		1	31	G1	1	175
19	19	111/2	111/2	1.0	3/8	3/8	6/8	2	2	1/4		1/4	1		-2	34	Bb1	1	175
19	19	111/2	111/2	0.5	3/8	3/8	6/8	2	1	1/8		1/8	1		1	43	G2	2	172
19	19	111/2	111/2	1.5	3/8	3/8	6/8	1	1	3/8		1/4	3/2	1	4	64	E4	4	171
19	19	111/2	111/2	1.5	3/8	3/8	6/8	1	1	3/8		1/4	3/2	1	0	72	C5	5	171
19	19	56	56	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		4	40	E2	2	173
19	19	113/2	113/2	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		-2	34	Bb1	1	174
20	20	57	57	3.0	0	0	6/8	1	1	3/4		1/2	3/2	-1	4	64	E4	4	176
20	20	57	57	3.0	0	0	6/8	1	1	3/4		1/2	3/2	-1	0	72	C5	5	176
20	20	117/2	117/2	1.0	3/8	3/8	6/8	2	2	1/4		1/4	1		1	31	G1	1	180
20	20	117/2	117/2	1.0	3/8	3/8	6/8	2	2	1/4		1/4	1		-2	34	Bb1	1	180
20	20	117/2	117/2	0.5	3/8	3/8	6/8	2	1	1/8		1/8	1		1	43	G2	2	177
20	20	59	59	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		4	40	E2	2	178
20	20	119/2	119/2	0.5	5/8	5/8	6/8	2	1	1/8		1/8	1		-2	34	Bb1	1	179
21	21	60	60	1.0	0	0	6/8	2	2	1/4		1/4	1		1	31	G1	1	187
