mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.0	0	0	4/4	2	1	1/4		1/4	1		3	57	A3	3	0
1	1	1	1	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		4	52	E3	3	1
1	1	7/4	7/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		8	56	G#3	3	2
1	1	2	2	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		3	57	A3	3	3
1	1	3	3	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		4	52	E3	3	4
1	1	15/4	15/4	0.25	15/16	15/16	4/4	2	1	1/16		1/16	1		8	56	G#3	3	5
2	2	4	4	1.0	0	0	4/4	2	1	1/4		1/4	1		3	57	A3	3	6
2	2	5	5	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		5	59	B3	3	7
2	2	23/4	23/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		3	57	A3	3	8
2	2	6	6	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		8	56	G#3	3	9
2	2	27/4	27/4	0.25	11/16	11/16	4/4	2	1	1/16		1/16	1		6	54	F#3	3	10
2	2	7	7	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		4	52	E3	3	11
3	3	8	8	1.0	0	0	4/4	2	2	1/4		1/4	1		7	49	C#3	3	23
3	3	8	8	1.0	0	0	4/4	2	2	1/4		1/4	1		4	52	E3	3	23
3	3	8	8	1.0	0	0	4/4	2	1	1/4		1/4	1		3	57	A3	3	12
3	3	9	9	0.0	1/4	1/4	4/4	2	1	0	grace16	1/16	1		5	59	B3	3	13
3	3	9	9	0.0	1/4	1/4	4/4	2	1	0	grace16	1/16	1		3	57	A3	3	14
3	3	9	9	0.0	1/4	1/4	4/4	2	1	0	grace16	1/16	1		8	56	G#3	3	15
3	3	9	9	0.0	1/4	1/4	4/4	2	1	0	grace16	1/16	1		3	57	A3	3	16
