mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
13	13	0	0	4/4	2	1		i.Ger6/bii{		D	i		Ger6/bii	Ger	vii	o	65	b3	V/bii		{	Ger	0	1	-9, -5, -8, 1		1	-9
15	15	0	0	4/4	2	1		bii64		D	i		bii64		bii		64					m	0	1	-4, -5, -8		-5	-4
18	18	0	0	4/4	2	1		viio7/V/bii		D	i		viio7/V/bii		vii	o	7		V/bii			o7	0	1	1, -2, -5, -8		1	1
19	19	0	0	4/4	2	1		vii64		D	i		vii64		vii		64					m	0	1	-1, -2, -5		-2	-1
19	19	15/16	15/16	4/4	2	1		#viio7/iv		D	i		#viio7/iv		#vii	o	7		iv			o7	0	1	4, 1, -2, -5		4	4
22	22	3/4	3/4	4/4	2	1		IV6(#7b62)		D	i		IV6(#7b62)		IV		6	#7b62				M	0	1	3, -5, 1, 4		-1	3
23	23	1/4	1/4	4/4	2	1		iv6(#72)		D	i		iv6(#72)		iv		6	#72				m	0	1	-4, 0, 1, 4		-1	-4
23	23	1/2	1/2	4/4	2	1		iv6(#7)		D	i		iv6(#7)		iv		6	#7				m	0	1	-4, 0, 4		-1	-4
23	23	3/4	3/4	4/4	2	1		iv6		D	i		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
25	25	5/6	5/6	4/4	2	1		V7(9)		D	i		V7(9)		V		7	9				Mm7	0	1	1, 5, 2, -1	-4	1	1
27	27	5/6	5/6	4/4	2	1		viio7/V		D	i		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
29	29	15/16	15/16	4/4	2	1		i64		D	i		i64		i		64					m	0	1	1, 0, -3		0	1
30	30	3/16	3/16	4/4	2	1		VI		D	i		VI		VI							M	0	1	-4, 0, -3		-4	-4
30	30	7/16	7/16	4/4	2	1		i64		D	i		i64		i		64					m	0	1	1, 0, -3		0	1
30	30	11/16	11/16	4/4	2	1		viio7/V		D	i		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
30	30	15/16	15/16	4/4	2	1		ii%65		D	i		ii%65		ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
31	31	11/16	11/16	4/4	2	1		ii%7		D	i		ii%7		ii	%	7					%7	0	1	2, -1, -4, 0		2	2
31	31	15/16	15/16	4/4	2	1		bII		D	i		bII		bII							M	0	1	-5, -1, -4		-5	-5
32	32	15/16	15/16	4/4	2	1		V/bII		D	i		V/bII		V				bII			M	0	1	-4, 0, -3		-4	-4
33	33	15/16	15/16	4/4	2	1		#viio	V6	D	i		#viio		#vii	o						o	0	1	5, 2, -1		5	5
34	34	7/16	7/16	4/4	2	1		V|HC}		D	i		V		V					HC	}	M	0	1	1, 5, 2		1	1
34	34	15/16	15/16	4/4	2	1		i[i{		D	i	i	i		i						{	m	0	1	0, -3, 1		0	0
35	35	3/16	3/16	4/4	2	1		VI		D	i	i	VI		VI							M	0	1	-4, 0, -3		-4	-4
35	35	7/16	7/16	4/4	2	1		i64		D	i	i	i64		i		64					m	0	1	1, 0, -3		0	1
35	35	11/16	11/16	4/4	2	1		viio7/V		D	i	i	viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
35	35	15/16	15/16	4/4	2	1		I6(4)		D	i	i	I6(4)		I		6	4				M	0	1	-1, 1, 0		0	-1
36	36	3/16	3/16	4/4	2	1		I6		D	i	i	I6		I		6					M	0	1	4, 1, 0		0	4
36	36	7/16	7/16	4/4	2	1		i6		D	i	i	i6		i		6					m	0	1	-3, 1, 0		0	-3
36	36	11/16	11/16	4/4	2	1		i(2)		D	i	i	i(2)		i			2				m	0	1	2, -3, 1		0	2
36	36	15/16	15/16	4/4	2	1		i(b2)		D	i	i	i(b2)		i			b2				m	0	1	-5, -3, 1		0	-5
37	37	3/16	3/16	4/4	2	1		i		D	i	i	i		i							m	0	1	0, -3, 1		0	0
37	37	7/16	7/16	4/4	2	1		i(#0)		D	i	i	i(#0)		i			#0				m	0	1	0, -3, 1		0	0
37	37	11/16	11/16	4/4	2	1		i		D	i	i	i		i							m	0	1	0, -3, 1		0	0
37	37	15/16	15/16	4/4	2	1		i(b2)		D	i	i	i(b2)		i			b2				m	0	1	-5, -3, 1		0	-5
38	38	3/16	3/16	4/4	2	1		i(2)		D	i	i	i(2)		i			2				m	0	1	2, -3, 1		0	2
38	38	7/16	7/16	4/4	2	1		i6		D	i	i	i6		i		6					m	0	1	-3, 1, 0		0	-3
38	38	11/16	11/16	4/4	2	1		I6		D	i	i	I6		I		6					M	0	1	4, 1, 0		0	4
38	38	15/16	15/16	4/4	2	1		I6(4)		D	i	i	I6(4)		I		6	4				M	0	1	-1, 1, 0		0	-1
39	39	3/16	3/16	4/4	2	1		viio7/V		D	i	i	viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
39	39	7/16	7/16	4/4	2	1		i64		D	i	i	i64		i		64					m	0	1	1, 0, -3		0	1
39	39	15/16	15/16	4/4	2	1		V2/III		D	i	i	V2/III		V		2		III			Mm7	0	1	-4, -2, 2, -1		-2	-4
40	40	3/16	3/16	4/4	2	1		ii64		D	i	i	ii64		ii		64					m	0	1	3, 2, -1		2	3
40	40	7/16	7/16	4/4	2	1		iio64		D	i	i	iio64		ii	o	64					o	0	1	-4, 2, -1		2	-4
40	40	11/16	11/16	4/4	2	1		iio6(4)		D	i	i	iio6(4)		ii	o	6	4				o	0	1	1, -4, 2		2	1
40	40	15/16	15/16	4/4	2	1		iio6(b4)		D	i	i	iio6(b4)		ii	o	6	b4				o	0	1	-6, -4, 2		2	-6
41	41	3/16	3/16	4/4	2	1		iio6		D	i	i	iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
41	41	7/16	7/16	4/4	2	1		iio6(#2)		D	i	i	iio6(#2)		ii	o	6	#2				o	0	1	4, -4, 2		2	4
41	41	11/16	11/16	4/4	2	1		iio(2)		D	i	i	iio(2)		ii	o		2				o	0	1	-3, -1, -4		2	-3
41	41	15/16	15/16	4/4	2	1		iio		D	i	i	iio		ii	o						o	0	1	2, -1, -4		2	2
42	42	3/16	3/16	4/4	2	1		iio(#0)		D	i	i	iio(#0)		ii	o		#0				o	0	1	2, -1, -4		2	2
42	42	7/16	7/16	4/4	2	1		iio		D	i	i	iio		ii	o						o	0	1	2, -1, -4		2	2
42	42	11/16	11/16	4/4	2	1		iio(2)		D	i	i	iio(2)		ii	o		2				o	0	1	-3, -1, -4		2	-3
42	42	15/16	15/16	4/4	2	1		iio6(#2)		D	i	i	iio6(#2)		ii	o	6	#2				o	0	1	4, -4, 2		2	4
43	43	3/16	3/16	4/4	2	1		iio6		D	i	i	iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
43	43	7/16	7/16	4/4	2	1		V6(b5)/V		D	i	i	V6(b5)/V		V		6	b5	V			M	0	1	6, -4, 2		2	6
43	43	11/16	11/16	4/4	2	1		V7]		D	i	i	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
43	43	7/8	7/8	4/4	2	1		iio64		D	i		iio64		ii	o	64					o	0	1	-4, 2, -1		2	-4
43	43	15/16	15/16	4/4	2	1		#viio7		D	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
44	44	3/16	3/16	4/4	2	1		V65		D	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
44	44	7/16	7/16	4/4	2	1		#viio7		D	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
44	44	11/16	11/16	4/4	2	1		V7		D	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
45	45	0	0	4/4	2	1		V2/V		D	i		V2/V		V		2		V			Mm7	0	1	0, 2, 6, 3		2	0
45	45	3/16	3/16	4/4	2	1		viio43/V		D	i		viio43/V		vii	o	43		V			o7	0	1	0, -3, 6, 3		6	0
46	46	0	0	4/4	2	1		V6(#7)		D	i		V6(#7)		V		6	#7				M	0	1	5, 2, 6		1	5
46	46	3/16	3/16	4/4	2	1		V6		D	i		V6		V		6					M	0	1	5, 2, 1		1	5
46	46	7/16	7/16	4/4	2	1		#viio7		D	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
46	46	5/8	5/8	4/4	2	1		V7		D	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
47	47	0	0	4/4	2	1		V2/V		D	i		V2/V		V		2		V			Mm7	0	1	0, 2, 6, 3		2	0
47	47	3/16	3/16	4/4	2	1		viio43/V		D	i		viio43/V		vii	o	43		V			o7	0	1	0, -3, 6, 3		6	0
48	48	0	0	4/4	2	1		V6(#7)		D	i		V6(#7)		V		6	#7				M	0	1	5, 2, 6		1	5
48	48	3/16	3/16	4/4	2	1		V6		D	i		V6		V		6					M	0	1	5, 2, 1		1	5
48	48	7/16	7/16	4/4	2	1		#viio43(4)/iv		D	i		#viio43(4)/iv		#vii	o	43	4	iv			o7	0	1	-2, -5, 4, -4		4	-2
48	48	11/16	11/16	4/4	2	1		#viio43/iv		D	i		#viio43/iv		#vii	o	43		iv			o7	0	1	-2, -5, 4, 1		4	-2
48	48	15/16	15/16	4/4	2	1		IV6(#11#72)		D	i		IV6(#11#72)		IV		6	#11#72				M	0	1	3, 0, 1, 4	5	-1	3
49	49	3/16	3/16	4/4	2	1		IV6(#72)		D	i		IV6(#72)		IV		6	#72				M	0	1	3, 0, 1, 4		-1	3
49	49	7/16	7/16	4/4	2	1		iv6(b132)		D	i		iv6(b132)		iv		6	b132				m	0	1	-4, 0, 1	-5	-1	-4
49	49	11/16	11/16	4/4	2	1		iv6		D	i		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
49	49	15/16	15/16	4/4	2	1		V7(4)		D	i		V7(4)		V		7	4				Mm7	0	1	1, 0, 2, -1		1	1
50	50	3/16	3/16	4/4	2	1		V(64)		D	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
50	50	7/16	7/16	4/4	2	1		viio7/V		D	i		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
50	50	15/16	15/16	4/4	2	1		iv7		D	i		iv7		iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
51	51	7/16	7/16	4/4	2	1		viio7/V		D	i		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
51	51	3/4	3/4	4/4	2	1		V6/V		D	i		V6/V		V		6		V			M	0	1	6, 3, 2		2	6
52	52	0	0	4/4	2	1		V		D	i		V		V							M	0	1	1, 5, 2		1	1
53	53	0	0	4/4	2	1		V(64)		D	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
53	53	1/2	1/2	4/4	2	1		V7		D	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
54	54	0	0	4/4	2	1		i|IAC}{		D	i		i		i					IAC	}{	m	0	1	0, -3, 1		0	0
59	59	1/16	1/16	4/4	2	1		ii%2		D	i		ii%2		ii	%	2					%7	0	1	0, 2, -1, -4		2	0
63	63	1/16	1/16	4/4	2	1		V65		D	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
64	64	0	0	4/4	2	1		viio43/V		D	i		viio43/V		vii	o	43		V			o7	0	1	0, -3, 6, 3		6	0
65	65	0	0	4/4	2	1		#viio7		D	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
65	65	1/8	1/8	4/4	2	1		V65		D	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
65	65	7/16	7/16	4/4	2	1		#viio7		D	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
65	65	11/16	11/16	4/4	2	1		V65		D	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
66	66	0	0	4/4	2	1		viio43/V		D	i		viio43/V		vii	o	43		V			o7	0	1	0, -3, 6, 3		6	0
66	66	1/2	1/2	4/4	2	1		v7/#iii		D	i		v7/#iii		v		7		#iii			mm7	0	1	5, 2, 6, 3		5	5
66	66	3/4	3/4	4/4	2	1		V2/#iii		D	i		V2/#iii		V		2		#iii			Mm7	0	1	3, 5, 9, 6		5	3
67	67	0	0	4/4	2	1		i6/#iii		D	i		i6/#iii		i		6		#iii			m	0	1	1, 5, 4		4	1
67	67	1/2	1/2	4/4	2	1		V6/#iii		D	i		V6/#iii		V		6		#iii			M	0	1	9, 6, 5		5	9
68	68	0	0	4/4	2	1		i/#iii		D	i		i/#iii		i				#iii			m	0	1	4, 1, 5		4	4
68	68	1/2	1/2	4/4	2	1		V2/#VI		D	i		V2/#VI		V		2		#VI			Mm7	0	1	2, 4, 8, 5		4	2
69	69	0	0	4/4	2	1		I6/#VI		D	i		I6/#VI		I		6		#VI			M	0	1	7, 4, 3		3	7
69	69	1/2	1/2	4/4	2	1		i6/#vi		D	i		i6/#vi		i		6		#vi			m	0	1	0, 4, 3		3	0
70	70	0	0	4/4	2	1		vii%65/V		D	i		vii%65/V		vii	%	65		V			%7	0	1	3, 0, 4, 6		6	3
72	72	0	0	4/4	2	1		V65/#vii		D	i		V65/#vii		V		65		#vii			Mm7	0	1	10, 7, 4, 6		6	10
73	73	0	0	4/4	2	1		iio/#vii		D	i		iio/#vii		ii	o			#vii			o	0	1	7, 4, 1		7	7
74	74	7/16	7/16	4/4	2	1		VII[#viio2/ii		D	i	VII	#viio2/ii		#vii	o	2		ii			o7	0	1	-2, 7, 4, 1		7	-2
74	74	11/16	11/16	4/4	2	1		ii6		D	i	VII	ii6		ii		6					m	0	1	-1, 3, 2		2	-1
74	74	15/16	15/16	4/4	2	1		iii6		D	i	VII	iii6		iii		6					m	0	1	-6, -2, -3		-3	-6
75	75	3/16	3/16	4/4	2	1		#viio43/iv		D	i	VII	#viio43/iv		#vii	o	43		iv			o7	0	1	-2, -5, 4, 1		4	-2
75	75	7/16	7/16	4/4	2	1		V7/III		D	i	VII	V7/III		V		7		III			Mm7	0	1	-2, 2, -1, -4		-2	-2
75	75	11/16	11/16	4/4	2	1		viio7/VII]		D	i	VII	viio7/VII		vii	o	7		VII			o7	0	1	3, 0, -3, -6		3	3
77	77	0	0	4/4	2	1		V|HC}{		D	i		V		V					HC	}{	M	0	1	1, 5, 2		1	1
77	77	1/2	1/2	4/4	2	1		iv6		D	i		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
77	77	3/4	3/4	4/4	2	1		V		D	i		V		V							M	0	1	1, 5, 2		1	1
78	78	0	0	4/4	2	1		V7/ii		D	i		V7/ii		V		7		ii			Mm7	0	1	3, 7, 4, 1		3	3
78	78	1/2	1/2	4/4	2	1		v65		D	i		v65		v		65					mm7	0	1	-2, 2, -1, 1		1	-2
79	79	0	0	4/4	2	1		V6		D	i		V6		V		6					M	0	1	5, 2, 1		1	5
79	79	1/4	1/4	4/4	2	1		i		D	i		i		i							m	0	1	0, -3, 1		0	0
79	79	1/2	1/2	4/4	2	1		V65/ii		D	i		V65/ii		V		65		ii			Mm7	0	1	7, 4, 1, 3		3	7
79	79	2/3	2/3	4/4	2	1		V64		D	i		V64		V		64					M	0	1	2, 1, 5		1	2
79	79	3/4	3/4	4/4	2	1		i6		D	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
79	79	5/6	5/6	4/4	2	1		V64		D	i		V64		V		64					M	0	1	2, 1, 5		1	2
79	79	11/12	11/12	4/4	2	1		i		D	i		i		i							m	0	1	0, -3, 1		0	0
80	80	0	0	4/4	2	1		V		D	i		V		V							M	0	1	1, 5, 2		1	1
80	80	1/2	1/2	4/4	2	1		iv6		D	i		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
81	81	0	0	4/4	2	1		V7/ii		D	i		V7/ii		V		7		ii			Mm7	0	1	3, 7, 4, 1		3	3
81	81	1/2	1/2	4/4	2	1		v65		D	i		v65		v		65					mm7	0	1	-2, 2, -1, 1		1	-2
82	82	0	0	4/4	2	1		V6		D	i		V6		V		6					M	0	1	5, 2, 1		1	5
82	82	1/4	1/4	4/4	2	1		i		D	i		i		i							m	0	1	0, -3, 1		0	0
82	82	1/2	1/2	4/4	2	1		#viio7/ii		D	i		#viio7/ii		#vii	o	7		ii			o7	0	1	7, 4, 1, -2		7	7
82	82	3/4	3/4	4/4	2	1		V64		D	i		V64		V		64					M	0	1	2, 1, 5		1	2
83	83	0	0	4/4	2	1		viio2/V		D	i		viio2/V		vii	o	2		V			o7	0	1	-3, 6, 3, 0		6	-3
83	83	1/6	1/6	4/4	2	1		#viio7/iv		D	i		#viio7/iv		#vii	o	7		iv			o7	0	1	4, 1, -2, -5		4	4
83	83	1/3	1/3	4/4	2	1		#viio65		D	i		#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
84	84	0	0	4/4	2	1		#viio2		D	i		#viio2		#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4
85	85	1/2	1/2	4/4	2	1		#viio7		D	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
87	87	0	0	4/4	2	1		#viio65		D	i		#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
90	90	1/4	1/4	4/4	2	1		iio64		D	i		iio64		ii	o	64					o	0	1	-4, 2, -1		2	-4
90	90	1/2	1/2	4/4	2	1		ii		D	i		ii		ii							m	0	1	2, -1, 3		2	2
90	90	3/4	3/4	4/4	2	1		#viio7		D	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
91	91	0	0	4/4	2	1		iv		D	i		iv		iv							m	0	1	-1, -4, 0		-1	-1
91	91	3/4	3/4	4/4	2	1		#viio7		D	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
92	92	0	0	4/4	2	1		iv		D	i		iv		iv							m	0	1	-1, -4, 0		-1	-1
92	92	1/4	1/4	4/4	2	1		#viio65		D	i		#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
92	92	1/2	1/2	4/4	2	1		vi		D	i		vi		vi							m	0	1	-4, -7, -3		-4	-4
93	93	1/4	1/4	4/4	2	1		#viio43		D	i		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
93	93	1/2	1/2	4/4	2	1		bi		D	i		bi		bi							m	0	1	-7, -10, -6		-7	-7
93	93	3/4	3/4	4/4	2	1		#viio2		D	i		#viio2		#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4
93	93	11/12	11/12	4/4	2	1		ii		D	i		ii		ii							m	0	1	2, -1, 3		2	2
94	94	0	0	4/4	2	1		#viio7		D	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
94	94	1/6	1/6	4/4	2	1		iv		D	i		iv		iv							m	0	1	-1, -4, 0		-1	-1
94	94	1/4	1/4	4/4	2	1		#viio65		D	i		#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
94	94	5/12	5/12	4/4	2	1		vi		D	i		vi		vi							m	0	1	-4, -7, -3		-4	-4
94	94	1/2	1/2	4/4	2	1		#viio65		D	i		#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
94	94	2/3	2/3	4/4	2	1		vi		D	i		vi		vi							m	0	1	-4, -7, -3		-4	-4
94	94	3/4	3/4	4/4	2	1		#viio65		D	i		#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
94	94	11/12	11/12	4/4	2	1		vi		D	i		vi		vi							m	0	1	-4, -7, -3		-4	-4
95	95	0	0	4/4	2	1		bIV		D	i		bIV		bIV							M	0	1	-8, -4, -7		-8	-8
95	95	1/2	1/2	4/4	2	1		bII		D	i		bII		bII							M	0	1	-5, -1, -4		-5	-5
96	96	0	0	4/4	2	1		bIV6		D	i		bIV6		bIV		6					M	0	1	-4, -7, -8		-8	-4
96	96	1/2	1/2	4/4	2	1		bII		D	i		bII		bII							M	0	1	-5, -1, -4		-5	-5
97	97	0	0	4/4	2	1		bIV6		D	i		bIV6		bIV		6					M	0	1	-4, -7, -8		-8	-4
97	97	1/4	1/4	4/4	2	1		bII		D	i		bII		bII							M	0	1	-5, -1, -4		-5	-5
97	97	1/2	1/2	4/4	2	1		bIV6		D	i		bIV6		bIV		6					M	0	1	-4, -7, -8		-8	-4
97	97	3/4	3/4	4/4	2	1		bII		D	i		bII		bII							M	0	1	-5, -1, -4		-5	-5
98	98	0	0	4/4	2	1		bVII		D	i		bVII		bVII							M	0	1	-9, -5, -8		-9	-9
100	100	0	0	4/4	2	1		V		D	i		V		V							M	0	1	1, 5, 2		1	1
102	102	1/2	1/2	4/4	2	1		III6		D	i		III6		III		6					M	0	1	1, -2, -3		-3	1
103	103	0	0	4/4	2	1		III.I}{		D	III		I		I						}{	M	0	0	0, 4, 1		0	0
104	104	0	0	4/4	2	1		bVII		D	III		bVII		bVII							M	0	0	-2, 2, -1		-2	-2
105	105	1/2	1/2	4/4	2	1		I		D	III		I		I							M	0	0	0, 4, 1		0	0
106	106	0	0	4/4	2	1		V(4)		D	III		V(4)		V			4				M	0	0	1, 0, 2		1	1
107	107	0	0	4/4	2	1		V		D	III		V		V							M	0	0	1, 5, 2		1	1
108	108	0	0	4/4	2	1		vi		D	III		vi		vi							m	0	0	3, 0, 4		3	3
108	108	1/2	1/2	4/4	2	1		V/III		D	III		V/III		V				III			M	0	0	5, 9, 6		5	5
109	109	0	0	4/4	2	1		I/III		D	III		I/III		I				III			M	0	0	4, 8, 5		4	4
110	110	0	0	4/4	2	1		V7(94)/III		D	III		V7(94)/III		V		7	94	III			Mm7	0	0	5, 4, 6, 3	7	5	5
110	110	3/4	3/4	4/4	2	1		V7(6)/III		D	III		V7(6)/III		V		7	6	III			Mm7	0	0	5, 9, 8, 3		5	5
111	111	0	0	4/4	2	1		I/III		D	III		I/III		I				III			M	0	0	4, 8, 5		4	4
112	112	0	0	4/4	2	1		V7/iv		D	III		V7/iv		V		7		iv			Mm7	0	0	0, 4, 1, -2		0	0
112	112	1/2	1/2	4/4	2	1		viio7/V/V		D	III		viio7/V/V		vii	o	7		V/V			o7	0	0	7, 4, 1, -2		7	7
113	113	0	0	4/4	2	1		V(64)/V		D	III		V(64)/V		V			64	V			M	0	0	2, 1, 5		2	2
114	114	0	0	4/4	2	1		V7(b94)/V		D	III		V7(b94)/V		V		7	b94	V			Mm7	0	0	2, 1, 3, 0	-3	2	2
114	114	3/4	3/4	4/4	2	1		V7(b96)		D	III		V7(b96)		V		7	b96				Mm7	0	0	1, 5, 4, -1	-4	1	1
115	115	0	0	4/4	2	1		I/V|PAC}		D	III		I/V		I				V	PAC	}	M	0	0	1, 5, 2		1	1
115	115	1/4	1/4	4/4	2	1		IV.V(#4){		D	IV		V(#4)		V			#4			{	M	0	0	1, 5, 7		1	1
117	117	1/4	1/4	4/4	2	1		V(6#4#2)		D	IV		V(6#4#2)		V			6#4#2				M	0	0	1, 10, 7, 4		1	1
117	117	3/4	3/4	4/4	2	1		V7		D	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
118	118	1/4	1/4	4/4	2	1		V(b64)		D	IV		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
118	118	1/2	1/2	4/4	2	1		V(4)		D	IV		V(4)		V			4				M	0	0	1, 0, 2		1	1
118	118	5/8	5/8	4/4	2	1		V(4b2)		D	IV		V(4b2)		V			4b2				M	0	0	-4, 0, 2		1	-4
118	118	3/4	3/4	4/4	2	1		V(b2)		D	IV		V(b2)		V			b2				M	0	0	-4, 5, 2		1	-4
118	118	7/8	7/8	4/4	2	1		V		D	IV		V		V							M	0	0	1, 5, 2		1	1
119	119	0	0	4/4	2	1		I|IAC}		D	IV		I		I					IAC	}	M	0	0	0, 4, 1		0	0
119	119	1/4	1/4	4/4	2	1		bvi.V(#4){		D	bvi		V(#4)		V			#4			{	M	0	1	1, 5, 7		1	1
121	121	1/4	1/4	4/4	2	1		V(#6#4#2)		D	bvi		V(#6#4#2)		V			#6#4#2				M	0	1	1, 3, 7	4	1	1
121	121	3/4	3/4	4/4	2	1		V7		D	bvi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
122	122	1/4	1/4	4/4	2	1		V(64)		D	bvi		V(64)		V			64				M	0	1	1, 0, -3		1	1
122	122	1/2	1/2	4/4	2	1		V(4)		D	bvi		V(4)		V			4				M	0	1	1, 0, 2		1	1
122	122	5/8	5/8	4/4	2	1		V(42)		D	bvi		V(42)		V			42				M	0	1	-4, 0, 2		1	-4
122	122	3/4	3/4	4/4	2	1		V(2)		D	bvi		V(2)		V			2				M	0	1	-4, 5, 2		1	-4
122	122	7/8	7/8	4/4	2	1		V		D	bvi		V		V							M	0	1	1, 5, 2		1	1
123	123	0	0	4/4	2	1		i|IAC}		D	bvi		i		i					IAC	}	m	0	1	0, -3, 1		0	0
124	124	0	0	4/4	2	1		III.V7{		D	III		V7		V		7				{	Mm7	0	0	1, 5, 2, -1		1	1
128	128	0	0	4/4	2	1		V7/bIII		D	III		V7/bIII		V		7		bIII			Mm7	0	0	-2, 2, -1, -4		-2	-2
129	129	0	0	4/4	2	1		V(64)/bIII		D	III		V(64)/bIII		V			64	bIII			M	0	0	-2, -3, 1		-2	-2
130	130	0	0	4/4	2	1		V7/bIII		D	III		V7/bIII		V		7		bIII			Mm7	0	0	-2, 2, -1, -4		-2	-2
130	130	1/4	1/4	4/4	2	1		viio7		D	III		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
130	130	1/2	1/2	4/4	2	1		iv64		D	III		iv64		iv		64					m	0	0	0, -1, -4		-1	0
