mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	1	1	8.0	1/4	1/4	2/2	2	1	c.VIM7{		c	i		VIM7	VI	M	7				{	MM7	1	1	-4, 0, -3, 1		-4	-4
3	3	9	9	8.0	1/4	1/4	2/2	2	1	#vi7		c	i		#vi7	#vi		7					mm7	1	1	3, 0, 4, 1		3	3
5	5	17	17	2.0	1/4	1/4	2/2	2	1	III64		c	i		III64	III		64					M	1	1	-2, -3, 1		-3	-2
5	5	19	19	2.5	3/4	3/4	2/2	2	1	III+64		c	i		III+64	III	+	64					+	1	1	5, -3, 1		-3	5
6	6	43/2	43/2	3.0	3/8	3/8	2/2	2	1	#viio2|HC}		c	i		#viio2	#vii	o	2			HC	}	o7	1	1	-4, 5, 2, -1		5	-4
7	7	49/2	49/2	34.5	1/8	1/8	2/2	2	1	#viio7		c	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
8	7	59	59	1.0	23/4	23/4	2/2	2	1	V{		c	i		V	V						{	M	1	1	1, 5, 2		1	1
9	8	60	60	4.0	0	0	2/2	2	1	i[i		c	i	i	i	i							m	1	1	0, -3, 1		0	0
10	9	64	64	1.0	0	0	2/2	2	1	i(#7)		c	i	i	i(#7)	i			#7				m	1	1	0, -3, 1	5	0	0
10	9	65	65	2.0	1/4	1/4	2/2	2	1	i		c	i	i	i	i							m	1	1	0, -3, 1		0	0
10	9	67	67	1.0	3/4	3/4	2/2	2	1	V		c	i	i	V	V							M	1	1	1, 5, 2		1	1
11	10	68	68	2.0	0	0	2/2	2	1	VI		c	i	i	VI	VI							M	1	1	-4, 0, -3		-4	-4
11	10	70	70	2.0	1/2	1/2	2/2	2	1	i		c	i	i	i	i							m	1	1	0, -3, 1		0	0
12	11	72	72	1.0	0	0	2/2	2	1	i(#7)		c	i	i	i(#7)	i			#7				m	1	1	0, -3, 1	5	0	0
12	11	73	73	3.0	1/4	1/4	2/2	2	1	i		c	i	i	i	i							m	1	1	0, -3, 1		0	0
13	12	76	76	1.0	0	0	2/2	2	1	VI6		c	i	i	VI6	VI		6					M	1	1	0, -3, -4		-4	0
13	12	77	77	1.0	1/4	1/4	2/2	2	1	iv7		c	i	i	iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
13	12	78	78	1.0	1/2	1/2	2/2	2	1	#viio7		c	i	i	#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
13	12	79	79	1.0	3/4	3/4	2/2	2	1	bII		c	i	i	bII	bII							M	1	1	-5, -1, -4		-5	-5
14	13	80	80	1.0	0	0	2/2	2	1	vo		c	i	i	vo	v	o						o	1	1	1, -2, -5		1	1
14	13	81	81	1.0	1/4	1/4	2/2	2	1	bII6(b11)		c	i	i	bII6(b11)	bII		6	b11				M	1	1	-1, -4, -5	-6	-5	-1
14	13	82	82	1.0	1/2	1/2	2/2	2	1	#viio(b3)		c	i	i	#viio(b3)	#vii	o		b3				o	1	1	5, -5, -1		5	5
14	13	83	83	1.0	3/4	3/4	2/2	2	1	vii6		c	i	i	vii6	vii		6					m	1	1	-5, -1, -2		-2	-5
15	14	84	84	1.0	0	0	2/2	2	1	bII6(#5)		c	i	i	bII6(#5)	bII		6	#5				M	1	1	-1, 3, -5		-5	-1
15	14	85	85	1.0	1/4	1/4	2/2	2	1	bII6		c	i	i	bII6	bII		6					M	1	1	-1, -4, -5		-5	-1
