mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
17	17	201/2	0.5	9/8	9/8	12/8	2	1	V7(6)	Ab	#V	I	V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
17	17	101	1.0	5/4	5/4	12/8	2	1	V7	Ab	#V	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
18	18	102	1.5	0	0	12/8	2	1	I	Ab	#V	I	I		I							M	0	0	0, 4, 1		0	0
18	18	207/2	0.5	3/8	3/8	12/8	2	1	V7(6)	Ab	#V	I	V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
18	18	104	0.5	1/2	1/2	12/8	2	1	V7	Ab	#V	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
18	18	209/2	0.5	5/8	5/8	12/8	2	1	V	Ab	#V	I	V		V							M	0	0	1, 5, 2		1	1
18	18	105	0.5	3/4	3/4	12/8	2	1	I(9)	Ab	#V	I	I(9)		I			9				M	0	0	0, 4, 1	2	0	0
18	18	211/2	0.5	7/8	7/8	12/8	2	1	I	Ab	#V	I	I		I							M	0	0	0, 4, 1		0	0
18	18	106	0.5	1	1	12/8	2	1	vi	Ab	#V	I	vi		vi							m	0	0	3, 0, 4		3	3
18	18	213/2	0.5	9/8	9/8	12/8	2	1	V.viio2	Ab	V	#I	viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
18	18	107	1.0	5/4	5/4	12/8	2	1	V7]	Ab	V	#I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
19	19	108	1.5	0	0	12/8	2	1	I[I	Ab	V	I	I		I							M	0	0	0, 4, 1		0	0
19	19	219/2	0.5	3/8	3/8	12/8	2	1	V7(6)	Ab	V	I	V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
19	19	110	0.5	1/2	1/2	12/8	2	1	V7	Ab	V	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
19	19	221/2	0.5	5/8	5/8	12/8	2	1	V	Ab	V	I	V		V							M	0	0	1, 5, 2		1	1
19	19	111	0.5	3/4	3/4	12/8	2	1	I(9)	Ab	V	I	I(9)		I			9				M	0	0	0, 4, 1	2	0	0
19	19	223/2	0.5	7/8	7/8	12/8	2	1	I	Ab	V	I	I		I							M	0	0	0, 4, 1		0	0
19	19	112	0.5	1	1	12/8	2	1	vi	Ab	V	I	vi		vi							m	0	0	3, 0, 4		3	3
19	19	225/2	0.5	9/8	9/8	12/8	2	1	V7(6)	Ab	V	I	V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
19	19	113	1.0	5/4	5/4	12/8	2	1	V7	Ab	V	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
20	20	114	1.5	0	0	12/8	2	1	I	Ab	V	I	I		I							M	0	0	0, 4, 1		0	0
20	20	231/2	0.5	3/8	3/8	12/8	2	1	V7(6)	Ab	V	I	V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
20	20	116	0.5	1/2	1/2	12/8	2	1	V7	Ab	V	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
20	20	233/2	0.5	5/8	5/8	12/8	2	1	V	Ab	V	I	V		V							M	0	0	1, 5, 2		1	1
20	20	117	0.5	3/4	3/4	12/8	2	1	I(9)	Ab	V	I	I(9)		I			9				M	0	0	0, 4, 1	2	0	0
20	20	235/2	0.5	7/8	7/8	12/8	2	1	I	Ab	V	I	I		I							M	0	0	0, 4, 1		0	0
20	20	118	0.5	1	1	12/8	2	1	vi	Ab	V	I	vi		vi							m	0	0	3, 0, 4		3	3
20	20	237/2	0.5	9/8	9/8	12/8	2	1	V7(6)	Ab	V	I	V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
20	20	119	1.0	5/4	5/4	12/8	2	1	V7	Ab	V	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
21	21	120	1.5	0	0	12/8	2	1	I]|PAC}{	Ab	V	I	I		I					PAC	}{	M	0	0	0, 4, 1		0	0
21	21	243/2	0.5	3/8	3/8	12/8	2	1	VI(9)	Ab	V		VI(9)		VI			9				M	0	0	3, 7, 4	5	3	3
21	21	122	1.0	1/2	1/2	12/8	2	1	VI	Ab	V		VI		VI							M	0	0	3, 7, 4		3	3
21	21	123	1.5	3/4	3/4	12/8	2	1	I	Ab	V		I		I							M	0	0	0, 4, 1		0	0
21	21	249/2	0.5	9/8	9/8	12/8	2	1	iv(9)	Ab	V		iv(9)		iv			9				m	0	0	-1, -4, 0	1	-1	-1
21	21	125	1.0	5/4	5/4	12/8	2	1	iv	Ab	V		iv		iv							m	0	0	-1, -4, 0		-1	-1
22	22	126	1.5	0	0	12/8	2	1	I	Ab	V		I		I							M	0	0	0, 4, 1		0	0
22	22	255/2	0.5	3/8	3/8	12/8	2	1	VI(9)	Ab	V		VI(9)		VI			9				M	0	0	3, 7, 4	5	3	3
22	22	128	1.0	1/2	1/2	12/8	2	1	VI	Ab	V		VI		VI							M	0	0	3, 7, 4		3	3
22	22	129	0.5	3/4	3/4	12/8	2	1	I(b6)	Ab	V		I(b6)		I			b6				M	0	0	0, 4, -4		0	0
22	22	259/2	1.0	7/8	7/8	12/8	2	1	I	Ab	V		I		I							M	0	0	0, 4, 1		0	0
22	22	261/2	0.5	9/8	9/8	12/8	2	1	iv(9)	Ab	V		iv(9)		iv			9				m	0	0	-1, -4, 0	1	-1	-1
22	22	131	1.0	5/4	5/4	12/8	2	1	iv	Ab	V		iv		iv							m	0	0	-1, -4, 0		-1	-1
23	23	132	2.0	0	0	12/8	2	1	I	Ab	V		I		I							M	0	0	0, 4, 1		0	0
23	23	134	0.5	1/2	1/2	12/8	2	1	vi%65	Ab	V		vi%65		vi	%	65					%7	0	0	0, -3, 1, 3		3	0
23	23	269/2	0.5	5/8	5/8	12/8	2	1	vii	Ab	V		vii		vii							m	0	0	5, 2, 6		5	5
23	23	135	0.5	3/4	3/4	12/8	2	1	v%65	Ab	V		v%65		v	%	65					%7	0	0	-2, -5, -1, 1		1	-2
23	23	271/2	0.5	7/8	7/8	12/8	2	1	vi	Ab	V		vi		vi							m	0	0	3, 0, 4		3	3
23	23	136	0.5	1	1	12/8	2	1	iv%65	Ab	V		iv%65		iv	%	65					%7	0	0	-4, -7, -3, -1		-1	-4
23	23	273/2	0.5	9/8	9/8	12/8	2	1	v	Ab	V		v		v							m	0	0	1, -2, 2		1	1
23	23	137	0.5	5/4	5/4	12/8	2	1	#ii%65	Ab	V		#ii%65		#ii	%	65					%7	0	0	6, 3, 7, 9		9	6
23	23	275/2	0.5	11/8	11/8	12/8	2	1	iv	Ab	V		iv		iv							m	0	0	-1, -4, 0		-1	-1
24	24	138	0.5	0	0	12/8	2	1	#i%65	Ab	V		#i%65		#i	%	65					%7	0	0	4, 1, 5, 7		7	4
24	24	277/2	0.5	1/8	1/8	12/8	2	1	#ii	Ab	V		#ii		#ii							m	0	0	9, 6, 10		9	9
24	24	139	0.5	1/4	1/4	12/8	2	1	vii%65	Ab	V		vii%65		vii	%	65					%7	0	0	2, -1, 3, 5		5	2
24	24	279/2	0.5	3/8	3/8	12/8	2	1	#i	Ab	V		#i		#i							m	0	0	7, 4, 8		7	7
24	24	140	0.5	1/2	1/2	12/8	2	1	vi%65	Ab	V		vi%65		vi	%	65					%7	0	0	0, -3, 1, 3		3	0
24	24	281/2	0.5	5/8	5/8	12/8	2	1	vii	Ab	V		vii		vii							m	0	0	5, 2, 6		5	5
24	24	141	0.5	3/4	3/4	12/8	2	1	v%65	Ab	V		v%65		v	%	65					%7	0	0	-2, -5, -1, 1		1	-2
24	24	283/2	0.5	7/8	7/8	12/8	2	1	vi	Ab	V		vi		vi							m	0	0	3, 0, 4		3	3
24	24	142	0.5	1	1	12/8	2	1	iv%65	Ab	V		iv%65		iv	%	65					%7	0	0	-4, -7, -3, -1		-1	-4
24	24	285/2	0.5	9/8	9/8	12/8	2	1	v	Ab	V		v		v							m	0	0	1, -2, 2		1	1
24	24	143	0.5	5/4	5/4	12/8	2	1	#ii%65	Ab	V		#ii%65		#ii	%	65					%7	0	0	6, 3, 7, 9		9	6
24	24	287/2	0.5	11/8	11/8	12/8	2	1	iv	Ab	V		iv		iv							m	0	0	-1, -4, 0		-1	-1
25	25	144	0.5	0	0	12/8	2	1	I.ii%2	Ab	I		ii%2		ii	%	2					%7	0	0	0, 2, -1, -4		2	0
25	25	289/2	0.5	1/8	1/8	12/8	2	1	V65	Ab	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
25	25	145	0.5	1/4	1/4	12/8	2	1	ii%43	Ab	I		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
25	25	291/2	0.5	3/8	3/8	12/8	2	1	V7	Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	25	146	0.5	1/2	1/2	12/8	2	1	ii%2	Ab	I		ii%2		ii	%	2					%7	0	0	0, 2, -1, -4		2	0
25	25	293/2	0.5	5/8	5/8	12/8	2	1	V65	Ab	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
25	25	147	0.5	3/4	3/4	12/8	2	1	ii%43	Ab	I		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
25	25	295/2	0.5	7/8	7/8	12/8	2	1	V7	Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	25	148	0.5	1	1	12/8	2	1	ii%2	Ab	I		ii%2		ii	%	2					%7	0	0	0, 2, -1, -4		2	0
25	25	297/2	0.5	9/8	9/8	12/8	2	1	V65	Ab	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
25	25	149	0.5	5/4	5/4	12/8	2	1	ii%43	Ab	I		ii%43		ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
25	25	299/2	1.0	11/8	11/8	12/8	2	1	V7	Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	26	301/2	13.0	1/8	1/8	12/8	2	1	V|HC}	Ab	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
28	28	327/2	0.5	3/8	3/8	12/8	2	1	V[V7(4){	Ab	I	V	V7(4)		V		7	4			{	Mm7	0	0	1, 0, 2, -1		1	1
28	28	164	1.0	1/2	1/2	12/8	2	1	V7	Ab	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
28	28	165	0.5	3/4	3/4	12/8	2	1	I6(9)	Ab	I	V	I6(9)		I		6	9				M	0	0	4, 1, 0	2	0	4
28	28	331/2	1.0	7/8	7/8	12/8	2	1	I6	Ab	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
28	28	333/2	0.5	9/8	9/8	12/8	2	1	V7(4)	Ab	I	V	V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
28	28	167	1.0	5/4	5/4	12/8	2	1	V7	Ab	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
29	29	168	0.5	0	0	12/8	2	1	I6(9)	Ab	I	V	I6(9)		I		6	9				M	0	0	4, 1, 0	2	0	4
29	29	337/2	1.0	1/8	1/8	12/8	2	1	I6]	Ab	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
29	29	339/2	0.5	3/8	3/8	12/8	2	1	viio6(2)	Ab	I		viio6(2)		vii	o	6	2				o	0	0	2, -1, 0		5	2
29	29	170	1.0	1/2	1/2	12/8	2	1	viio6	Ab	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
29	29	171	0.5	3/4	3/4	12/8	2	1	iv6(b9)	Ab	I		iv6(b9)		iv		6	b9				m	0	0	-4, 0, -1	-6	-1	-4
29	29	343/2	1.0	7/8	7/8	12/8	2	1	iv6	Ab	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
29	29	345/2	0.5	9/8	9/8	12/8	2	1	V(74)	Ab	I		V(74)		V			74				M	0	0	1, 0, 2	-1	1	1
29	29	173	1.0	5/4	5/4	12/8	2	1	V(64)	Ab	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
30	30	174	7.5	0	0	12/8	2	1	V(#764)|HC}	Ab	I		V(#764)		V			#764		HC	}	M	0	0	1, 0, 4	6	1	1
