mc	mn	onset	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
23	23	3/8	i6	g	i	V	i6	i		6				m	1	1	-3, 1, 0		0.0	-3.0
24	24	0	V7	g	i	V	V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
24	24	3/8	viio2/V	g	i	V	viio2/V	vii	o	2		V		o7	1	1	-3, 6, 3, 0		6.0	-3.0
25	25	0	V	g	i	V	V	V						M	1	1	1, 5, 2		1.0	1.0
25	25	3/8	VI6	g	i	V	VI6	VI		6				M	1	1	0, -3, -4		-4.0	0.0
26	26	0	V7	g	i	V	V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
26	26	3/8	III6	g	i	V	III6	III		6				M	1	1	1, -2, -3		-3.0	1.0
27	27	0	iio6	g	i	V	iio6	ii	o	6				o	1	1	-1, -4, 2		2.0	-1.0
27	27	3/8	i6	g	i	V	i6	i		6				m	1	1	-3, 1, 0		0.0	-3.0
28	28	0	V7	g	i	V	V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
28	28	3/8	viio2/V	g	i	V	viio2/V	vii	o	2		V		o7	1	1	-3, 6, 3, 0		6.0	-3.0
29	29	0	V	g	i	V	V	V						M	1	1	1, 5, 2		1.0	1.0
29	29	3/8	VI6	g	i	V	VI6	VI		6				M	1	1	0, -3, -4		-4.0	0.0
30	30	0	#viio6	g	i	V	#viio6	#vii	o	6				o	1	1	2, -1, 5		5.0	2.0
30	30	3/8	III6	g	i	V	III6	III		6				M	1	1	1, -2, -3		-3.0	1.0
31	31	0	iio6	g	i	V	iio6	ii	o	6				o	1	1	-1, -4, 2		2.0	-1.0
31	31	3/8	i6	g	i	V	i6	i		6				m	1	1	-3, 1, 0		0.0	-3.0
32	32	0	#viio6	g	i	V	#viio6	#vii	o	6				o	1	1	2, -1, 5		5.0	2.0
32	32	3/8	viio2/V	g	i	V	viio2/V	vii	o	2		V		o7	1	1	-3, 6, 3, 0		6.0	-3.0
33	33	0	V	g	i	V	V	V						M	1	1	1, 5, 2		1.0	1.0
33	33	3/8	VI6	g	i	V	VI6	VI		6				M	1	1	0, -3, -4		-4.0	0.0
34	34	0	#viio6	g	i	V	#viio6	#vii	o	6				o	1	1	2, -1, 5		5.0	2.0
34	34	3/8	III6	g	i	V	III6	III		6				M	1	1	1, -2, -3		-3.0	1.0
35	35	0	iio6	g	i	V	iio6	ii	o	6				o	1	1	-1, -4, 2		2.0	-1.0
35	35	3/8	i6	g	i	V	i6	i		6				m	1	1	-3, 1, 0		0.0	-3.0
36	36	0	#viio6	g	i	V	#viio6	#vii	o	6				o	1	1	2, -1, 5		5.0	2.0
36	36	3/8	viio2/V]\\	g	i	V	viio2/V	vii	o	2		V	\\	o7	1	1	-3, 6, 3, 0		6.0	-3.0
38	38	0	V[V7	g	i	V	V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
39	39	0	i6	g	i	V	i6	i		6				m	1	1	-3, 1, 0		0.0	-3.0
40	40	0	#viio7	g	i	V	#viio7	#vii	o	7				o7	1	1	5, 2, -1, -4		5.0	5.0
41	41	0	VI6	g	i	V	VI6	VI		6				M	1	1	0, -3, -4		-4.0	0.0
42	42	0	V7	g	i	V	V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
43	43	0	i6	g	i	V	i6	i		6				m	1	1	-3, 1, 0		0.0	-3.0
44	44	0	#viio7]	g	i	V	#viio7	#vii	o	7				o7	1	1	5, 2, -1, -4		5.0	5.0
45	45	0	i\\	g	i		i	i					\\	m	1	1	0, -3, 1		0.0	0.0
46	46	0	V[V	g	i	V	V	V						M	1	1	1, 5, 2		1.0	1.0
46	46	3/8	V7	g	i	V	V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
47	47	0	i6	g	i	V	i6	i		6				m	1	1	-3, 1, 0		0.0	-3.0
48	48	0	#viio7	g	i	V	#viio7	#vii	o	7				o7	1	1	5, 2, -1, -4		5.0	5.0
49	49	0	VI6	g	i	V	VI6	VI		6				M	1	1	0, -3, -4		-4.0	0.0
50	50	0	V7	g	i	V	V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
51	51	0	i6	g	i	V	i6	i		6				m	1	1	-3, 1, 0		0.0	-3.0
52	52	0	#viio7]	g	i	V	#viio7	#vii	o	7				o7	1	1	5, 2, -1, -4		5.0	5.0
53	53	0	i\\	g	i		i	i					\\	m	1	1	0, -3, 1		0.0	0.0
54	54	0	V[V7	g	i	V	V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
55	55	0	i	g	i	V	i	i						m	1	1	0, -3, 1		0.0	0.0
56	56	0	V7	g	i	V	V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
57	57	0	i(+6)	g	i	V	i(+6)	i			+6			m	1	1	0, -3, 1	-4	0.0	0.0
58	58	0	V7	g	i	V	V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
59	59	0	i	g	i	V	i	i						m	1	1	0, -3, 1		0.0	0.0
60	60	0	V7]	g	i	V	V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
62	62	0	V	g	i		V	V						M	1	1	1, 5, 2		1.0	1.0
72	72	3/8	V2	g	i		V2	V		2				Mm7	1	1	-1, 1, 5, 2		1.0	-1.0
73	73	0	i6	g	i		i6	i		6				m	1	1	-3, 1, 0		0.0	-3.0
73	73	3/8	V64\\	g	i		V64	V		64			\\	M	1	1	2, 1, 5		1.0	2.0
74	74	0	i	g	i		i	i						m	1	1	0, -3, 1		0.0	0.0
74	74	1/4	V6	g	i		V6	V		6				M	1	1	5, 2, 1		1.0	5.0
74	74	3/8	i	g	i		i	i						m	1	1	0, -3, 1		0.0	0.0
74	74	5/8	III.V6	g	III		V6	V		6				M	1	0	5, 2, 1		1.0	5.0
75	75	0	I	g	III		I	I						M	1	0	0, 4, 1		0.0	0.0
75	75	1/4	I6	g	III		I6	I		6				M	1	0	4, 1, 0		0.0	4.0
75	75	3/8	V	g	III		V	V						M	1	0	1, 5, 2		1.0	1.0
75	75	5/8	V7	g	III		V7	V		7				Mm7	1	0	1, 5, 2, -1		1.0	1.0
76	76	0	I\\	g	III		I	I					\\	M	1	0	0, 4, 1		0.0	0.0
76	76	5/8	.bV.I	g	III										1	0				
80	80	1/4	iii.#viio7	g	iii		#viio7	#vii	o	7				o7	1	1	5, 2, -1, -4		5.0	5.0
80	80	3/8	i	g	iii		i	i						m	1	1	0, -3, 1		0.0	0.0
80	80	5/8	V7	g	iii		V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
81	81	0	i	g	iii		i	i						m	1	1	0, -3, 1		0.0	0.0
81	81	3/8	i.bII6	g	i		bII6	bII		6				M	1	1	-1, -4, -5		-5.0	-1.0
82	82	0	V(64)	g	i		V(64)	V			64			M	1	1	1, 0, -3		1.0	1.0
82	82	3/8	V7	g	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
83	83	0	i\\	g	i		i	i					\\	m	1	1	0, -3, 1		0.0	0.0
83	83	5/8	V	g	i		V	V						M	1	1	1, 5, 2		1.0	1.0
84	84	0	i	g	i		i	i						m	1	1	0, -3, 1		0.0	0.0
84	84	1/4	V6	g	i		V6	V		6				M	1	1	5, 2, 1		1.0	5.0
84	84	3/8	i	g	i		i	i						m	1	1	0, -3, 1		0.0	0.0
84	84	5/8	III.V6	g	III		V6	V		6				M	1	0	5, 2, 1		1.0	5.0
85	85	0	I	g	III		I	I						M	1	0	0, 4, 1		0.0	0.0
85	85	1/4	I6	g	III		I6	I		6				M	1	0	4, 1, 0		0.0	4.0
85	85	3/8	V	g	III		V	V						M	1	0	1, 5, 2		1.0	1.0
85	85	5/8	V7	g	III		V7	V		7				Mm7	1	0	1, 5, 2, -1		1.0	1.0
86	86	0	I\\	g	III		I	I					\\	M	1	0	0, 4, 1		0.0	0.0
86	86	5/8	.bV.I	g	III										1	0				
90	90	1/4	iii.#viio7	g	iii		#viio7	#vii	o	7				o7	1	1	5, 2, -1, -4		5.0	5.0
90	90	3/8	i	g	iii		i	i						m	1	1	0, -3, 1		0.0	0.0
90	90	5/8	V7	g	iii		V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
91	91	0	i	g	iii		i	i						m	1	1	0, -3, 1		0.0	0.0
91	91	3/8	i.bII6	g	i		bII6	bII		6				M	1	1	-1, -4, -5		-5.0	-1.0
92	92	0	V(64)	g	i		V(64)	V			64			M	1	1	1, 0, -3		1.0	1.0
92	92	3/8	V7	g	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
93	93	0	i\\	g	i		i	i					\\	m	1	1	0, -3, 1		0.0	0.0
94	93	3/8	V6(#4)/iv	g	i		V6(#4)/iv	V		6	#4	iv		M	1	1	4, 6, 0		0.0	4.0
95	94	0	ivM7	g	i		ivM7	iv	M	7				mM7	1	1	-1, -4, 0, 4		-1.0	-1.0
95	94	3/8	V6(#4)/III	g	i		V6(#4)/III	V		6	#4	III		M	1	1	2, 4, -2		-2.0	2.0
96	95	0	IIIM7	g	i		IIIM7	III	M	7				MM7	1	1	-3, 1, -2, 2		-3.0	-3.0
96	95	3/8	.bII6	g	i										1	1				
97	96	0	V(964)	g	i		V(964)	V			964			M	1	1	1, 0, -3	-4	1.0	1.0
97	96	3/8	V7(9)	g	i		V7(9)	V		7	9			Mm7	1	1	1, 5, 2, -1	-4	1.0	1.0
98	97	0	i(9)	g	i		i(9)	i			9			m	1	1	0, -3, 1	2	0.0	0.0
98	97	3/8	V6(#4)/iv	g	i		V6(#4)/iv	V		6	#4	iv		M	1	1	4, 6, 0		0.0	4.0
99	98	0	ivM7	g	i		ivM7	iv	M	7				mM7	1	1	-1, -4, 0, 4		-1.0	-1.0
99	98	3/8	V6(#4)/III	g	i		V6(#4)/III	V		6	#4	III		M	1	1	2, 4, -2		-2.0	2.0
100	99	0	IIIM7	g	i		IIIM7	III	M	7				MM7	1	1	-3, 1, -2, 2		-3.0	-3.0
100	99	3/8	.bII6	g	i										1	1				
101	100	0	V(964)	g	i		V(964)	V			964			M	1	1	1, 0, -3	-4	1.0	1.0
101	100	3/8	V7(9)	g	i		V7(9)	V		7	9			Mm7	1	1	1, 5, 2, -1	-4	1.0	1.0
102	101	0	i(9)	g	i		i(9)	i			9			m	1	1	0, -3, 1	2	0.0	0.0
102	101	3/8	V6(#4)/iv	g	i		V6(#4)/iv	V		6	#4	iv		M	1	1	4, 6, 0		0.0	4.0
103	102	0	ivM7	g	i		ivM7	iv	M	7				mM7	1	1	-1, -4, 0, 4		-1.0	-1.0
103	102	3/8	V6(#4)/III	g	i		V6(#4)/III	V		6	#4	III		M	1	1	2, 4, -2		-2.0	2.0
104	103	0	IIIM7	g	i		IIIM7	III	M	7				MM7	1	1	-3, 1, -2, 2		-3.0	-3.0
104	103	3/8	.bII6	g	i										1	1				
105	104	0	V(964)	g	i		V(964)	V			964			M	1	1	1, 0, -3	-4	1.0	1.0
105	104	3/8	V7(9)	g	i		V7(9)	V		7	9			Mm7	1	1	1, 5, 2, -1	-4	1.0	1.0
106	105	0	i(9)	g	i		i(9)	i			9			m	1	1	0, -3, 1	2	0.0	0.0
106	105	3/8	V6(#4)/iv	g	i		V6(#4)/iv	V		6	#4	iv		M	1	1	4, 6, 0		0.0	4.0
107	106	0	ivM7	g	i		ivM7	iv	M	7				mM7	1	1	-1, -4, 0, 4		-1.0	-1.0
107	106	3/8	V6(#4)/III	g	i		V6(#4)/III	V		6	#4	III		M	1	1	2, 4, -2		-2.0	2.0
108	107	0	IIIM7	g	i		IIIM7	III	M	7				MM7	1	1	-3, 1, -2, 2		-3.0	-3.0
108	107	3/8	.bII6	g	i										1	1				
109	108	0	V(964)	g	i		V(964)	V			964			M	1	1	1, 0, -3	-4	1.0	1.0
109	108	3/8	V7(9)	g	i		V7(9)	V		7	9			Mm7	1	1	1, 5, 2, -1	-4	1.0	1.0
110	109	0	i(9)\\	g	i		i(9)	i			9		\\	m	1	1	0, -3, 1	2	0.0	0.0
110	109	3/8	i	g	i		i	i						m	1	1	0, -3, 1		0.0	0.0
111	110	0	v6	g	i		v6	v		6				m	1	1	-2, 2, 1		1.0	-2.0
111	110	3/8	iv6	g	i		iv6	iv		6				m	1	1	-4, 0, -1		-1.0	-4.0
112	111	0	V(64)	g	i		V(64)	V			64			M	1	1	1, 0, -3		1.0	1.0
112	111	3/8	#viio43	g	i		#viio43	#vii	o	43				o7	1	1	-1, -4, 5, 2		5.0	-1.0
113	112	0	i6	g	i		i6	i		6				m	1	1	-3, 1, 0		0.0	-3.0
113	112	3/8	V43	g	i		V43	V		43				Mm7	1	1	2, -1, 1, 5		1.0	2.0
114	113	0	i	g	i		i	i						m	1	1	0, -3, 1		0.0	0.0
114	113	3/8	V65/iv	g	i		V65/iv	V		65		iv		Mm7	1	1	4, 1, -2, 0		0.0	4.0
115	114	0	iv	g	i		iv	iv						m	1	1	-1, -4, 0		-1.0	-1.0
115	114	3/8	V65/III	g	i		V65/III	V		65		III		Mm7	1	1	2, -1, -4, -2		-2.0	2.0
116	115	0	III	g	i		III	III						M	1	1	-3, 1, -2		-3.0	-3.0
116	115	3/8	.bII6	g	i										1	1				
117	116	0	V(64)	g	i		V(64)	V			64			M	1	1	1, 0, -3		1.0	1.0
117	116	3/8	V7	g	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
118	117	0	i\\	g	i		i	i					\\	m	1	1	0, -3, 1		0.0	0.0
118	117	3/8	i	g	i		i	i						m	1	1	0, -3, 1		0.0	0.0
119	118	0	v6	g	i		v6	v		6				m	1	1	-2, 2, 1		1.0	-2.0
119	118	3/8	iv6	g	i		iv6	iv		6				m	1	1	-4, 0, -1		-1.0	-4.0
120	119	0	V(64)	g	i		V(64)	V			64			M	1	1	1, 0, -3		1.0	1.0
120	119	3/8	#viio43	g	i		#viio43	#vii	o	43				o7	1	1	-1, -4, 5, 2		5.0	-1.0
121	120	0	i6	g	i		i6	i		6				m	1	1	-3, 1, 0		0.0	-3.0
121	120	3/8	V43	g	i		V43	V		43				Mm7	1	1	2, -1, 1, 5		1.0	2.0
122	121	0	i	g	i		i	i						m	1	1	0, -3, 1		0.0	0.0
122	121	3/8	V65/iv	g	i		V65/iv	V		65		iv		Mm7	1	1	4, 1, -2, 0		0.0	4.0
123	122	0	iv	g	i		iv	iv						m	1	1	-1, -4, 0		-1.0	-1.0
123	122	3/8	V65/III	g	i		V65/III	V		65		III		Mm7	1	1	2, -1, -4, -2		-2.0	2.0
124	123	0	III	g	i		III	III						M	1	1	-3, 1, -2		-3.0	-3.0
124	123	3/8	.bII6	g	i										1	1				
125	124	0	V(64)	g	i		V(64)	V			64			M	1	1	1, 0, -3		1.0	1.0
125	124	3/8	V7	g	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
126	125	0	i\\	g	i		i	i					\\	m	1	1	0, -3, 1		0.0	0.0
126	125	3/8	i	g	i		i	i						m	1	1	0, -3, 1		0.0	0.0
127	126	0	#viio2/iv	g	i		#viio2/iv	#vii	o	2		iv		o7	1	1	-5, 4, 1, -2		4.0	-5.0
127	126	3/8	iv64	g	i		iv64	iv		64				m	1	1	0, -1, -4		-1.0	0.0
128	127	0	#viio2/iv	g	i		#viio2/iv	#vii	o	2		iv		o7	1	1	-5, 4, 1, -2		4.0	-5.0
128	127	3/8	iv64	g	i		iv64	iv		64				m	1	1	0, -1, -4		-1.0	0.0
129	128	0	#viio43/iv	g	i		#viio43/iv	#vii	o	43		iv		o7	1	1	-2, -5, 4, 1		4.0	-2.0
129	128	3/8	iv6	g	i		iv6	iv		6				m	1	1	-4, 0, -1		-1.0	-4.0
130	129	0	V(64)	g	i		V(64)	V			64			M	1	1	1, 0, -3		1.0	1.0
130	129	3/8	V65	g	i		V65	V		65				Mm7	1	1	5, 2, -1, 1		1.0	5.0
131	130	0	i	g	i		i	i						m	1	1	0, -3, 1		0.0	0.0
132	131	0	#viio2/iv	g	i		#viio2/iv	#vii	o	2		iv		o7	1	1	-5, 4, 1, -2		4.0	-5.0
132	131	3/8	iv64	g	i		iv64	iv		64				m	1	1	0, -1, -4		-1.0	0.0
133	132	0	#viio2/iv	g	i		#viio2/iv	#vii	o	2		iv		o7	1	1	-5, 4, 1, -2		4.0	-5.0
133	132	3/8	iv64	g	i		iv64	iv		64				m	1	1	0, -1, -4		-1.0	0.0
134	133	0	#viio43/iv	g	i		#viio43/iv	#vii	o	43		iv		o7	1	1	-2, -5, 4, 1		4.0	-2.0
134	133	3/8	iv6	g	i		iv6	iv		6				m	1	1	-4, 0, -1		-1.0	-4.0
135	134	0	V(64)	g	i		V(64)	V			64			M	1	1	1, 0, -3		1.0	1.0
135	134	3/8	V65	g	i		V65	V		65				Mm7	1	1	5, 2, -1, 1		1.0	5.0
136	135	0	i\\	g	i		i	i					\\	m	1	1	0, -3, 1		0.0	0.0
136	135	3/8	i6	g	i		i6	i		6				m	1	1	-3, 1, 0		0.0	-3.0
137	136	0	#viio7/iv	g	i		#viio7/iv	#vii	o	7		iv		o7	1	1	4, 1, -2, -5		4.0	4.0
137	136	3/8	iv	g	i		iv	iv						m	1	1	-1, -4, 0		-1.0	-1.0
138	137	0	#viio7/iv	g	i		#viio7/iv	#vii	o	7		iv		o7	1	1	4, 1, -2, -5		4.0	4.0
138	137	3/8	iv	g	i		iv	iv						m	1	1	-1, -4, 0		-1.0	-1.0
139	138	0	#viio2/iv	g	i		#viio2/iv	#vii	o	2		iv		o7	1	1	-5, 4, 1, -2		4.0	-5.0
139	138	3/8	iv64	g	i		iv64	iv		64				m	1	1	0, -1, -4		-1.0	0.0
140	139	0	V(64)	g	i		V(64)	V			64			M	1	1	1, 0, -3		1.0	1.0
140	139	3/8	V	g	i		V	V						M	1	1	1, 5, 2		1.0	1.0
141	140	0	i	g	i		i	i						m	1	1	0, -3, 1		0.0	0.0
141	140	3/8	i6	g	i		i6	i		6				m	1	1	-3, 1, 0		0.0	-3.0
142	141	0	#viio7/iv	g	i		#viio7/iv	#vii	o	7		iv		o7	1	1	4, 1, -2, -5		4.0	4.0
142	141	3/8	iv	g	i		iv	iv						m	1	1	-1, -4, 0		-1.0	-1.0
143	142	0	#viio7/iv	g	i		#viio7/iv	#vii	o	7		iv		o7	1	1	4, 1, -2, -5		4.0	4.0
143	142	3/8	iv	g	i		iv	iv						m	1	1	-1, -4, 0		-1.0	-1.0
144	143	0	#viio2/iv	g	i		#viio2/iv	#vii	o	2		iv		o7	1	1	-5, 4, 1, -2		4.0	-5.0
144	143	3/8	iv64	g	i		iv64	iv		64				m	1	1	0, -1, -4		-1.0	0.0
145	144	0	V(64)	g	i		V(64)	V			64			M	1	1	1, 0, -3		1.0	1.0
145	144	3/8	V\\	g	i		V	V					\\	M	1	1	1, 5, 2		1.0	1.0
146	145	0	i	g	i		i	i						m	1	1	0, -3, 1		0.0	0.0
146	145	1/4	V6	g	i		V6	V		6				M	1	1	5, 2, 1		1.0	5.0
146	145	3/8	i	g	i		i	i						m	1	1	0, -3, 1		0.0	0.0
146	145	5/8	III.V6	g	III		V6	V		6				M	1	0	5, 2, 1		1.0	5.0
147	146	0	I	g	III		I	I						M	1	0	0, 4, 1		0.0	0.0
147	146	1/4	I6	g	III		I6	I		6				M	1	0	4, 1, 0		0.0	4.0
147	146	3/8	V	g	III		V	V						M	1	0	1, 5, 2		1.0	1.0
147	146	5/8	V7	g	III		V7	V		7				Mm7	1	0	1, 5, 2, -1		1.0	1.0
148	147	0	I\\	g	III		I	I					\\	M	1	0	0, 4, 1		0.0	0.0
148	147	5/8	.bV.I	g	III										1	0				
152	151	1/4	iii.#viio7	g	iii		#viio7	#vii	o	7				o7	1	1	5, 2, -1, -4		5.0	5.0
152	151	3/8	i	g	iii		i	i						m	1	1	0, -3, 1		0.0	0.0
152	151	5/8	V7	g	iii		V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
153	152	0	i	g	iii		i	i						m	1	1	0, -3, 1		0.0	0.0
153	152	3/8	i.bII6	g	i		bII6	bII		6				M	1	1	-1, -4, -5		-5.0	-1.0
154	153	0	V(64)	g	i		V(64)	V			64			M	1	1	1, 0, -3		1.0	1.0
154	153	3/8	V7	g	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
155	154	0	i\\	g	i		i	i					\\	m	1	1	0, -3, 1		0.0	0.0
155	154	5/8	V	g	i		V	V						M	1	1	1, 5, 2		1.0	1.0
156	155	0	i	g	i		i	i						m	1	1	0, -3, 1		0.0	0.0
156	155	1/4	V6	g	i		V6	V		6				M	1	1	5, 2, 1		1.0	5.0
156	155	3/8	i	g	i		i	i						m	1	1	0, -3, 1		0.0	0.0
156	155	5/8	III.V6	g	III		V6	V		6				M	1	0	5, 2, 1		1.0	5.0
157	156	0	I	g	III		I	I						M	1	0	0, 4, 1		0.0	0.0
157	156	1/4	I6	g	III		I6	I		6				M	1	0	4, 1, 0		0.0	4.0
157	156	3/8	V	g	III		V	V						M	1	0	1, 5, 2		1.0	1.0
157	156	5/8	V7	g	III		V7	V		7				Mm7	1	0	1, 5, 2, -1		1.0	1.0
158	157	0	I\\	g	III		I	I					\\	M	1	0	0, 4, 1		0.0	0.0
158	157	5/8	.bV.I	g	III										1	0				
162	161	1/4	iii.#viio7	g	iii		#viio7	#vii	o	7				o7	1	1	5, 2, -1, -4		5.0	5.0
162	161	3/8	i	g	iii		i	i						m	1	1	0, -3, 1		0.0	0.0
162	161	5/8	V7	g	iii		V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
163	162	0	i	g	iii		i	i						m	1	1	0, -3, 1		0.0	0.0
163	162	3/8	i.bII6	g	i		bII6	bII		6				M	1	1	-1, -4, -5		-5.0	-1.0
164	163	0	V(64)	g	i		V(64)	V			64			M	1	1	1, 0, -3		1.0	1.0
164	163	1/4	V	g	i		V	V						M	1	1	1, 5, 2		1.0	1.0
165	164	0	V[V7	g	i	V	V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
166	165	0	i6	g	i	V	i6	i		6				m	1	1	-3, 1, 0		0.0	-3.0
167	166	0	#viio7	g	i	V	#viio7	#vii	o	7				o7	1	1	5, 2, -1, -4		5.0	5.0
168	167	0	VI6	g	i	V	VI6	VI		6				M	1	1	0, -3, -4		-4.0	0.0
169	168	0	V7	g	i	V	V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
170	169	0	i6	g	i	V	i6	i		6				m	1	1	-3, 1, 0		0.0	-3.0
171	170	0	#viio7]	g	i	V	#viio7	#vii	o	7				o7	1	1	5, 2, -1, -4		5.0	5.0
172	171	0	i\\	g	i		i	i					\\	m	1	1	0, -3, 1		0.0	0.0
173	172	0	V[V	g	i	V	V	V						M	1	1	1, 5, 2		1.0	1.0
173	172	3/8	V7	g	i	V	V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
174	173	0	i6	g	i	V	i6	i		6				m	1	1	-3, 1, 0		0.0	-3.0
175	174	0	#viio7	g	i	V	#viio7	#vii	o	7				o7	1	1	5, 2, -1, -4		5.0	5.0
176	175	0	VI6	g	i	V	VI6	VI		6				M	1	1	0, -3, -4		-4.0	0.0
177	176	0	V7	g	i	V	V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
178	177	0	i6	g	i	V	i6	i		6				m	1	1	-3, 1, 0		0.0	-3.0
179	178	0	#viio7	g	i	V	#viio7	#vii	o	7				o7	1	1	5, 2, -1, -4		5.0	5.0
180	179	0	i]	g	i	V	i	i						m	1	1	0, -3, 1		0.0	0.0
180	179	3/8	.Ger6	g	i										1	1				
181	180	0	V[V7	g	i	V	V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
182	181	0	i	g	i	V	i	i						m	1	1	0, -3, 1		0.0	0.0
183	182	0	V7	g	i	V	V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
184	183	0	i(+6)	g	i	V	i(+6)	i			+6			m	1	1	0, -3, 1	-4	0.0	0.0
185	184	0	V7	g	i	V	V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
186	185	0	i	g	i	V	i	i						m	1	1	0, -3, 1		0.0	0.0
187	186	0	V7	g	i	V	V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
188	187	0	V]	g	i	V	V	V						M	1	1	1, 5, 2		1.0	1.0
189	188	0	i	g	i		i	i						m	1	1	0, -3, 1		0.0	0.0
189	188	3/8	i6	g	i		i6	i		6				m	1	1	-3, 1, 0		0.0	-3.0
190	189	0	i64	g	i		i64	i		64				m	1	1	1, 0, -3		0.0	1.0
190	189	3/8	i2	g	i		i2	i		2				mm7	1	1	-2, 0, -3, 1		0.0	-2.0
191	190	0	i64	g	i		i64	i		64				m	1	1	1, 0, -3		0.0	1.0
191	190	3/8	i64(+6)	g	i		i64(+6)	i		64	+6			m	1	1	1, 0, -3	-4	0.0	1.0
192	191	0	i	g	i		i	i						m	1	1	0, -3, 1		0.0	0.0
192	191	3/8	i6	g	i		i6	i		6				m	1	1	-3, 1, 0		0.0	-3.0
193	192	0	i	g	i		i	i						m	1	1	0, -3, 1		0.0	0.0
