mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
32	31	121	3.0	0	0	4/4	2	1	ii64(+6)	Ab	I	I	ii64(+6)		ii		64	+6				m	0	0	3, 2, -1	5	2	3
32	31	124	1.0	3/4	3/4	4/4	2	1	V7	Ab	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
33	32	125	3.0	0	0	4/4	2	1	IM7(+6)	Ab	I	I	IM7(+6)		I	M	7	+6				MM7	0	0	0, 4, 1, 5	3	0	0
33	32	128	1.0	3/4	3/4	4/4	2	1	I(+6)	Ab	I	I	I(+6)		I			+6				M	0	0	0, 4, 1	3	0	0
34	33	129	1.5	0	0	4/4	2	1	IV6(+4)	Ab	I	I	IV6(+4)		IV		6	+4				M	0	0	3, 0, -1	5	-1	3
34	33	261/2	1.5	3/8	3/8	4/4	2	1	ii43(+6)	Ab	I	I	ii43(+6)		ii		43	+6				mm7	0	0	3, 0, 2, -1	5	2	3
34	33	132	1.0	3/4	3/4	4/4	2	1	V7	Ab	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
35	34	133	3.0	0	0	4/4	2	1	IM7(+6)]|IAC}	Ab	I	I	IM7(+6)		I	M	7	+6		IAC	}	MM7	0	0	0, 4, 1, 5	3	0	0
35	34	136	1.0	3/4	3/4	4/4	2	1	vi{	Ab	I		vi		vi						{	m	0	0	3, 0, 4		3	3
36	35	137	3.0	0	0	4/4	2	1	V7/V	Ab	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
36	35	140	1.0	3/4	3/4	4/4	2	1	ii7	Ab	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
37	36	141	3.0	0	0	4/4	2	1	V7/V	Ab	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
37	36	144	1.0	3/4	3/4	4/4	2	1	ii	Ab	I		ii		ii							m	0	0	2, -1, 3		2	2
38	37	145	3.0	0	0	4/4	2	1	V7/V	Ab	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
38	37	148	1.0	3/4	3/4	4/4	2	1	ii7	Ab	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
39	38	149	3.0	0	0	4/4	2	1	V7/V	Ab	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
39	38	152	1.0	3/4	3/4	4/4	2	1	ii	Ab	I		ii		ii							m	0	0	2, -1, 3		2	2
40	39	153	3.0	0	0	4/4	2	1	V7	Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	39	156	1.0	3/4	3/4	4/4	2	1	ii7	Ab	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
41	40	157	3.0	0	0	4/4	2	1	V7	Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
41	40	160	1.0	3/4	3/4	4/4	2	1	ii	Ab	I		ii		ii							m	0	0	2, -1, 3		2	2
42	41	161	3.0	0	0	4/4	2	1	V7	Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	41	164	1.0	3/4	3/4	4/4	2	1	ii7	Ab	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
43	42	165	3.0	0	0	4/4	2	1	V7|HC}	Ab	I		V7		V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
43	42	168	1.0	3/4	3/4	4/4	2	1	V7(6)/IV{	Ab	I		V7(6)/IV		V		7	6	IV		{	Mm7	0	0	0, 4, 3, -2		0	0
44	43	169	1.0	0	0	4/4	2	1	IV(9)	Ab	I		IV(9)		IV			9				M	0	0	-1, 3, 0	1	-1	-1
44	43	170	2.0	1/4	1/4	4/4	2	1	IV(+6)	Ab	I		IV(+6)		IV			+6				M	0	0	-1, 3, 0	2	-1	-1
44	43	172	1.0	3/4	3/4	4/4	2	1	V7(6)/IV	Ab	I		V7(6)/IV		V		7	6	IV			Mm7	0	0	0, 4, 3, -2		0	0
45	44	173	1.0	0	0	4/4	2	1	IV(9)	Ab	I		IV(9)		IV			9				M	0	0	-1, 3, 0	1	-1	-1
45	44	174	2.0	1/4	1/4	4/4	2	1	IV(+6)	Ab	I		IV(+6)		IV			+6				M	0	0	-1, 3, 0	2	-1	-1
45	44	176	1.0	3/4	3/4	4/4	2	1	V7(6)/ii	Ab	I		V7(6)/ii		V		7	6	ii			Mm7	0	0	3, 7, -1, 1		3	3
46	45	177	1.0	0	0	4/4	2	1	ii(9)	Ab	I		ii(9)		ii			9				m	0	0	2, -1, 3	4	2	2
46	45	178	2.0	1/4	1/4	4/4	2	1	ii(+b6)	Ab	I		ii(+b6)		ii			+b6				m	0	0	2, -1, 3	-2	2	2
46	45	180	1.0	3/4	3/4	4/4	2	1	V7(6)/ii	Ab	I		V7(6)/ii		V		7	6	ii			Mm7	0	0	3, 7, -1, 1		3	3
47	46	181	1.0	0	0	4/4	2	1	ii(9)	Ab	I		ii(9)		ii			9				m	0	0	2, -1, 3	4	2	2
47	46	182	2.0	1/4	1/4	4/4	2	1	ii(+b6)	Ab	I		ii(+b6)		ii			+b6				m	0	0	2, -1, 3	-2	2	2
47	46	184	1.0	3/4	3/4	4/4	2	1	V7(6)/bVII	Ab	I		V7(6)/bVII		V		7	6	bVII			Mm7	0	0	-1, 3, 2, -3		-1	-1
48	47	185	1.0	0	0	4/4	2	1	bVII(9)	Ab	I		bVII(9)		bVII			9				M	0	0	-2, 2, -1	0	-2	-2
48	47	186	1.0	1/4	1/4	4/4	2	1	bVII(+6)	Ab	I		bVII(+6)		bVII			+6				M	0	0	-2, 2, -1	1	-2	-2
48	47	187	2.0	1/2	1/2	4/4	2	1	V7(6)/bVII	Ab	I		V7(6)/bVII		V		7	6	bVII			Mm7	0	0	-1, 3, 2, -3		-1	-1
49	48	189	1.0	0	0	4/4	2	1	bVII(9)	Ab	I		bVII(9)		bVII			9				M	0	0	-2, 2, -1	0	-2	-2
49	48	190	1.0	1/4	1/4	4/4	2	1	bVII(+6)	Ab	I		bVII(+6)		bVII			+6				M	0	0	-2, 2, -1	1	-2	-2
49	48	191	2.0	1/2	1/2	4/4	2	1	V7(6)/bVII	Ab	I		V7(6)/bVII		V		7	6	bVII			Mm7	0	0	-1, 3, 2, -3		-1	-1
50	49	193	1.0	0	0	4/4	2	1	bVII(9)	Ab	I		bVII(9)		bVII			9				M	0	0	-2, 2, -1	0	-2	-2
50	49	194	1.0	1/4	1/4	4/4	2	1	bVII(+6)	Ab	I		bVII(+6)		bVII			+6				M	0	0	-2, 2, -1	1	-2	-2
50	49	195	1.0	1/2	1/2	4/4	2	1	ii	Ab	I		ii		ii							m	0	0	2, -1, 3		2	2
50	49	196	1.0	3/4	3/4	4/4	2	1	ii7	Ab	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
51	50	197	1.0	0	0	4/4	2	1	V7(4)	Ab	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
51	50	198	1.0	1/4	1/4	4/4	2	1	V7	Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
51	50	199	1.0	1/2	1/2	4/4	2	1	ii	Ab	I		ii		ii							m	0	0	2, -1, 3		2	2
51	50	200	1.0	3/4	3/4	4/4	2	1	ii7	Ab	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
52	51	201	1.0	0	0	4/4	2	1	V7(4)	Ab	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
52	51	202	1.0	1/4	1/4	4/4	2	1	V7	Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
52	51	203	1.0	1/2	1/2	4/4	2	1	ii	Ab	I		ii		ii							m	0	0	2, -1, 3		2	2
52	51	204	1.0	3/4	3/4	4/4	2	1	ii7	Ab	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
53	52	205	19.0	0	0	4/4	2	1	V7(9)|HC}	Ab	I		V7(9)		V		7	9		HC	}	Mm7	0	0	1, 5, 2, -1	3	1	1
57	56	224	1.0	3/4	3/4	4/4	2	1	I[I(+6){	Ab	I	I	I(+6)		I			+6			{	M	0	0	0, 4, 1	3	0	0
58	57	225	3.0	0	0	4/4	2	1	ii64(+6)	Ab	I	I	ii64(+6)		ii		64	+6				m	0	0	3, 2, -1	5	2	3
58	57	228	1.0	3/4	3/4	4/4	2	1	V7	Ab	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
59	58	229	3.0	0	0	4/4	2	1	IM7(+6)	Ab	I	I	IM7(+6)		I	M	7	+6				MM7	0	0	0, 4, 1, 5	3	0	0
59	58	232	1.0	3/4	3/4	4/4	2	1	I(+6)	Ab	I	I	I(+6)		I			+6				M	0	0	0, 4, 1	3	0	0
60	59	233	1.5	0	0	4/4	2	1	IV(+4)	Ab	I	I	IV(+4)		IV			+4				M	0	0	-1, 3, 0	5	-1	-1
60	59	469/2	1.5	3/8	3/8	4/4	2	1	ii43(+6)	Ab	I	I	ii43(+6)		ii		43	+6				mm7	0	0	3, 0, 2, -1	5	2	3
60	59	236	1.0	3/4	3/4	4/4	2	1	V7	Ab	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
61	60	237	3.0	0	0	4/4	2	1	IM7(+6)	Ab	I	I	IM7(+6)		I	M	7	+6				MM7	0	0	0, 4, 1, 5	3	0	0
61	60	240	1.0	3/4	3/4	4/4	2	1	I(+6)	Ab	I	I	I(+6)		I			+6				M	0	0	0, 4, 1	3	0	0
62	61	241	3.0	0	0	4/4	2	1	ii64(+6)	Ab	I	I	ii64(+6)		ii		64	+6				m	0	0	3, 2, -1	5	2	3
62	61	244	1.0	3/4	3/4	4/4	2	1	V7	Ab	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
63	62	245	3.0	0	0	4/4	2	1	IM7(+6)	Ab	I	I	IM7(+6)		I	M	7	+6				MM7	0	0	0, 4, 1, 5	3	0	0
63	62	248	1.0	3/4	3/4	4/4	2	1	I(+6)	Ab	I	I	I(+6)		I			+6				M	0	0	0, 4, 1	3	0	0
64	63	249	1.5	0	0	4/4	2	1	IV(+4)	Ab	I	I	IV(+4)		IV			+4				M	0	0	-1, 3, 0	5	-1	-1
64	63	501/2	1.5	3/8	3/8	4/4	2	1	ii43(+6)	Ab	I	I	ii43(+6)		ii		43	+6				mm7	0	0	3, 0, 2, -1	5	2	3
64	63	252	1.0	3/4	3/4	4/4	2	1	V7	Ab	I	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	64	253	3.0	0	0	4/4	2	1	IM7(+6)]|IAC}	Ab	I	I	IM7(+6)		I	M	7	+6		IAC	}	MM7	0	0	0, 4, 1, 5	3	0	0
65	64	256	1.0	3/4	3/4	4/4	2	1	I64{	Ab	I		I64		I		64				{	M	0	0	1, 0, 4		0	1
66	65	257	1.6666666666666856	0	0	4/4	2	1	V2	Ab	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
66	65	776/3	1.3333333333333144	5/12	5/12	4/4	2	1	IV64(9)	Ab	I		IV64(9)		IV		64	9				M	0	0	0, -1, 3	1	-1	0
66	65	260	1.0	3/4	3/4	4/4	2	1	V43	Ab	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
67	66	261	2.0	0	0	4/4	2	1	I6	Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
67	66	263	1.0	1/2	1/2	4/4	2	1	I	Ab	I		I		I							M	0	0	0, 4, 1		0	0
67	66	264	1.0	3/4	3/4	4/4	2	1	vi65(+4)	Ab	I		vi65(+4)		vi		65	+4				mm7	0	0	0, 4, 1, 3	2	3	0
68	67	265	1.6666666666666856	0	0	4/4	2	1	ii64(+4)	Ab	I		ii64(+4)		ii		64	+4				m	0	0	3, 2, -1	1	2	3
68	67	800/3	1.3333333333333144	5/12	5/12	4/4	2	1	V6	Ab	I		V6		V		6					M	0	0	5, 2, 1		1	5
68	67	268	1.0	3/4	3/4	4/4	2	1	V7(+9)	Ab	I		V7(+9)		V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
69	68	269	2.0	0	0	4/4	2	1	I64	Ab	I		I64		I		64					M	0	0	1, 0, 4		0	1
69	68	271	1.0	1/2	1/2	4/4	2	1	I	Ab	I		I		I							M	0	0	0, 4, 1		0	0
69	68	272	1.0	3/4	3/4	4/4	2	1	I64	Ab	I		I64		I		64					M	0	0	1, 0, 4		0	1
70	69	273	1.6666666666666856	0	0	4/4	2	1	V2	Ab	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
70	69	824/3	1.3333333333333144	5/12	5/12	4/4	2	1	IV64(9)	Ab	I		IV64(9)		IV		64	9				M	0	0	0, -1, 3	1	-1	0
70	69	276	1.0	3/4	3/4	4/4	2	1	V43	Ab	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
71	70	277	2.0	0	0	4/4	2	1	I6	Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
71	70	279	1.0	1/2	1/2	4/4	2	1	I	Ab	I		I		I							M	0	0	0, 4, 1		0	0
71	70	280	1.0	3/4	3/4	4/4	2	1	vi65(+4)	Ab	I		vi65(+4)		vi		65	+4				mm7	0	0	0, 4, 1, 3	2	3	0
72	71	281	1.6666666666666856	0	0	4/4	2	1	ii64(+4)	Ab	I		ii64(+4)		ii		64	+4				m	0	0	3, 2, -1	1	2	3
72	71	848/3	1.3333333333333144	5/12	5/12	4/4	2	1	V6	Ab	I		V6		V		6					M	0	0	5, 2, 1		1	5
72	71	284	1.0	3/4	3/4	4/4	2	1	V7(+9)	Ab	I		V7(+9)		V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
73	72	285	2.0	0	0	4/4	2	1	I64	Ab	I		I64		I		64					M	0	0	1, 0, 4		0	1
73	72	287	1.0	1/2	1/2	4/4	2	1	I|PAC}	Ab	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
73	72	288	1.0	3/4	3/4	4/4	2	1	IV.ii{	Ab	IV		ii		ii						{	m	0	0	2, -1, 3		2	2
74	73	289	3.0	0	0	4/4	2	1	V7	Ab	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	73	292	1.0	3/4	3/4	4/4	2	1	ii7	Ab	IV		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
75	74	293	3.0	0	0	4/4	2	1	V7	Ab	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	74	296	1.0	3/4	3/4	4/4	2	1	ii	Ab	IV		ii		ii							m	0	0	2, -1, 3		2	2
76	75	297	3.0	0	0	4/4	2	1	V7	Ab	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	75	300	1.0	3/4	3/4	4/4	2	1	ii7	Ab	IV		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
77	76	301	3.0	0	0	4/4	2	1	V7	Ab	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
77	76	304	1.0	3/4	3/4	4/4	2	1	III.Ger6	Ab	III		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
78	77	305	2.0	0	0	4/4	2	1	V[I6	Ab	III	V	I6		I		6					M	0	0	4, 1, 0		0	4
78	77	307	2.0	1/2	1/2	4/4	2	1	IV	Ab	III	V	IV		IV							M	0	0	-1, 3, 0		-1	-1
79	78	309	4.0	0	0	4/4	2	1	IV6	Ab	III	V	IV6		IV		6					M	0	0	3, 0, -1		-1	3
80	79	313	2.0	0	0	4/4	2	1	I6	Ab	III	V	I6		I		6					M	0	0	4, 1, 0		0	4
80	79	315	2.0	1/2	1/2	4/4	2	1	IV	Ab	III	V	IV		IV							M	0	0	-1, 3, 0		-1	-1
81	80	317	4.0	0	0	4/4	2	1	IV6	Ab	III	V	IV6		IV		6					M	0	0	3, 0, -1		-1	3
82	81	321	8.0	0	0	4/4	2	1	V7/V]	Ab	III	V	V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
84	83	329	3.0	0	0	4/4	2	1	I.V7(9)	Ab	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
84	83	332	1.0	3/4	3/4	4/4	2	1	V(+6)	Ab	I		V(+6)		V			+6				M	0	0	1, 5, 2	4	1	1
85	84	333	3.0	0	0	4/4	2	1	I|PAC}	Ab	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
85	84	336	1.0	3/4	3/4	4/4	2	1	IV.ii{	Ab	IV		ii		ii						{	m	0	0	2, -1, 3		2	2
86	85	337	3.0	0	0	4/4	2	1	V7	Ab	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
86	85	340	1.0	3/4	3/4	4/4	2	1	ii7	Ab	IV		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
87	86	341	3.0	0	0	4/4	2	1	V7	Ab	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
87	86	344	1.0	3/4	3/4	4/4	2	1	ii	Ab	IV		ii		ii							m	0	0	2, -1, 3		2	2
88	87	345	3.0	0	0	4/4	2	1	V7	Ab	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
88	87	348	1.0	3/4	3/4	4/4	2	1	ii7	Ab	IV		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
89	88	349	3.0	0	0	4/4	2	1	V7	Ab	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
89	88	352	1.0	3/4	3/4	4/4	2	1	III.Ger6	Ab	III		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
90	89	353	2.0	0	0	4/4	2	1	V[I6	Ab	III	V	I6		I		6					M	0	0	4, 1, 0		0	4
90	89	355	2.0	1/2	1/2	4/4	2	1	IV	Ab	III	V	IV		IV							M	0	0	-1, 3, 0		-1	-1
91	90	357	4.0	0	0	4/4	2	1	IV6	Ab	III	V	IV6		IV		6					M	0	0	3, 0, -1		-1	3
92	91	361	2.0	0	0	4/4	2	1	I6	Ab	III	V	I6		I		6					M	0	0	4, 1, 0		0	4
92	91	363	2.0	1/2	1/2	4/4	2	1	IV	Ab	III	V	IV		IV							M	0	0	-1, 3, 0		-1	-1
93	92	365	4.0	0	0	4/4	2	1	IV6	Ab	III	V	IV6		IV		6					M	0	0	3, 0, -1		-1	3
94	93	369	8.0	0	0	4/4	2	1	V43/V]	Ab	III	V	V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
96	95	377	3.0	0	0	4/4	2	1	I.V7(9)	Ab	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
96	95	380	1.0	3/4	3/4	4/4	2	1	V(+6)	Ab	I		V(+6)		V			+6				M	0	0	1, 5, 2	4	1	1
97	96	381	4.0	0	0	4/4	2	1	I[I(+6)	Ab	I	I	I(+6)		I			+6				M	0	0	0, 4, 1	3	0	0
98	97	385	4.0	0	0	4/4	2	1	V7(+6)	Ab	I	I	V7(+6)		V		7	+6				Mm7	0	0	1, 5, 2, -1	4	1	1
99	98	389	4.0	0	0	4/4	2	1	I(+6)	Ab	I	I	I(+6)		I			+6				M	0	0	0, 4, 1	3	0	0
100	99	393	4.0	0	0	4/4	2	1	V7(+6)	Ab	I	I	V7(+6)		V		7	+6				Mm7	0	0	1, 5, 2, -1	4	1	1
101	100	397	2.0	0	0	4/4	2	1	I(+6)	Ab	I	I	I(+6)		I			+6				M	0	0	0, 4, 1	3	0	0
101	100	399	2.0	1/2	1/2	4/4	2	1	V7(+6)	Ab	I	I	V7(+6)		V		7	+6				Mm7	0	0	1, 5, 2, -1	4	1	1
102	101	401	2.0	0	0	4/4	2	1	I(+6)	Ab	I	I	I(+6)		I			+6				M	0	0	0, 4, 1	3	0	0
102	101	403	2.0	1/2	1/2	4/4	2	1	V7(+6)	Ab	I	I	V7(+6)		V		7	+6				Mm7	0	0	1, 5, 2, -1	4	1	1
103	102	405	2.0	0	0	4/4	2	1	I(+6)	Ab	I	I	I(+6)		I			+6				M	0	0	0, 4, 1	3	0	0
103	102	407	2.0	1/2	1/2	4/4	2	1	V7(+6)	Ab	I	I	V7(+6)		V		7	+6				Mm7	0	0	1, 5, 2, -1	4	1	1
104	103	409	2.0	0	0	4/4	2	1	I(+6)	Ab	I	I	I(+6)		I			+6				M	0	0	0, 4, 1	3	0	0
104	103	411	2.0	1/2	1/2	4/4	2	1	V7(+6)	Ab	I	I	V7(+6)		V		7	+6				Mm7	0	0	1, 5, 2, -1	4	1	1
105	104	413	2.0	0	0	4/4	2	1	I(+6)	Ab	I	I	I(+6)		I			+6				M	0	0	0, 4, 1	3	0	0
105	104	415	2.0	1/2	1/2	4/4	2	1	V7(+6)	Ab	I	I	V7(+6)		V		7	+6				Mm7	0	0	1, 5, 2, -1	4	1	1
106	105	417	2.0	0	0	4/4	2	1	I]|IAC}{	Ab	I	I	I		I					IAC	}{	M	0	0	0, 4, 1		0	0
