mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	pedalend	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
88	84	333	1.0	0	0	4/4	2	1	V[V7/V		e	I	V	V7/V		V		7		V				Mm7	1	0	2, 6, 3, 0		2	2
88	84	334	1.0	1/4	1/4	4/4	2	1	V+(#7)/V		e	I		V+(#7)/V		V	+		#7	V				+	1	0	2, 6, 10	7	2	2
88	84	335	1.0	1/2	1/2	4/4	2	1	V(9)		e	I		V(9)		V			9					M	1	0	1, 5, 2	3	1	1
88	84	336	1.0	3/4	3/4	4/4	2	1	V7(#5)]		e	I		V7(#5)		V		7	#5		]			Mm7	1	0	1, 5, 9, -1		1	1
89	85	337	1.0	0	0	4/4	2	1	I|IAC}{		e	I		I		I						IAC	}{	M	1	0	0, 4, 1		0	0
89	85	338	2.0	1/4	1/4	4/4	2	1	I(9)		e	I		I(9)		I			9					M	1	0	0, 4, 1	2	0	0
89	85	340	1.0	3/4	3/4	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
90	86	341	1.0	0	0	4/4	2	1	vi		e	I		vi		vi								m	1	0	3, 0, 4		3	3
90	86	342	2.0	1/4	1/4	4/4	2	1	vi(9)		e	I		vi(9)		vi			9					m	1	0	3, 0, 4	5	3	3
90	86	344	1.0	3/4	3/4	4/4	2	1	vi		e	I		vi		vi								m	1	0	3, 0, 4		3	3
91	87	345	2.0	0	0	4/4	2	1	viio7/V		e	I		viio7/V		vii	o	7		V				o7	1	0	6, 3, 0, -3		6	6
91	87	347	1.5	1/2	1/2	4/4	2	1	V(#7)		e	I		V(#7)		V			#7					M	1	0	1, 5, 2	6	1	1
91	87	697/2	0.5	7/8	7/8	4/4	2	1	V		e	I		V		V								M	1	0	1, 5, 2		1	1
92	88	349	2.0	0	0	4/4	2	1	viio7(#0)		e	I		viio7(#0)		vii	o	7	#0					o7	1	0	5, 2, -1, -4		5	5
92	88	351	1.0	1/2	1/2	4/4	2	1	viio7		e	I		viio7		vii	o	7						o7	1	0	5, 2, -1, -4		5	5
92	88	352	1.0	3/4	3/4	4/4	2	1	V65		e	I		V65		V		65						Mm7	1	0	5, 2, -1, 1		1	5
93	89	353	1.0	0	0	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
93	89	354	2.0	1/4	1/4	4/4	2	1	I(9)		e	I		I(9)		I			9					M	1	0	0, 4, 1	2	0	0
93	89	356	1.0	3/4	3/4	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
94	90	357	1.0	0	0	4/4	2	1	vi		e	I		vi		vi								m	1	0	3, 0, 4		3	3
94	90	358	2.0	1/4	1/4	4/4	2	1	vi(9)		e	I		vi(9)		vi			9					m	1	0	3, 0, 4	5	3	3
94	90	360	1.0	3/4	3/4	4/4	2	1	vi		e	I		vi		vi								m	1	0	3, 0, 4		3	3
95	91	361	2.0	0	0	4/4	2	1	IV.V43/V		e	IV		V43/V		V		43		V				Mm7	1	0	3, 0, 2, 6		2	3
95	91	363	2.0	1/2	1/2	4/4	2	1	Fr6		e	IV		Fr6	Fr	V		43	b5	V				Fr	1	0	-4, 0, 2, 6		2	-4
96	92	365	4.0	0	0	4/4	2	1	V(64)		e	IV		V(64)		V			64					M	1	0	1, 0, 4		1	1
97	93	369	1.0	0	0	4/4	2	1	V7(6)		e	IV		V7(6)		V		7	6					Mm7	1	0	1, 5, 4, -1		1	1
97	93	370	1.0	1/4	1/4	4/4	2	1	V7		e	IV		V7		V		7						Mm7	1	0	1, 5, 2, -1		1	1
97	93	371	1.5	1/2	1/2	4/4	2	1	V7(6)		e	IV		V7(6)		V		7	6					Mm7	1	0	1, 5, 4, -1		1	1
97	93	745/2	0.5	7/8	7/8	4/4	2	1	V7		e	IV		V7		V		7						Mm7	1	0	1, 5, 2, -1		1	1
98	94	373	3.0	0	0	4/4	2	1	I|IAC}		e	IV		I		I						IAC	}	M	1	0	0, 4, 1		0	0
98	94	376	1.0	3/4	3/4	4/4	2	1	I{		e	IV		I		I							{	M	1	0	0, 4, 1		0	0
99	95	377	1.0	0	0	4/4	2	1	vi7		e	IV		vi7		vi		7						mm7	1	0	3, 0, 4, 1		3	3
99	95	378	2.0	1/4	1/4	4/4	2	1	viio6/V		e	IV		viio6/V		vii	o	6		V				o	1	0	3, 0, 6		6	3
99	95	380	1.0	3/4	3/4	4/4	2	1	IV6		e	IV		IV6		IV		6						M	1	0	3, 0, -1		-1	3
100	96	381	1.0	0	0	4/4	2	1	I64(4)		e	IV		I64(4)		I		64	4					M	1	0	1, 0, -1		0	1
100	96	382	2.0	1/4	1/4	4/4	2	1	I64(#2)		e	IV		I64(#2)		I		64	#2					M	1	0	1, 0, 9		0	1
100	96	384	1.0	3/4	3/4	4/4	2	1	I64		e	IV		I64		I		64						M	1	0	1, 0, 4		0	1
101	97	385	1.0	0	0	4/4	2	1	V65(6)/V		e	IV		V65(6)/V		V		65	6	V				Mm7	1	0	6, 5, 0, 2		2	6
101	97	386	1.0	1/4	1/4	4/4	2	1	V65/V		e	IV		V65/V		V		65		V				Mm7	1	0	6, 3, 0, 2		2	6
101	97	387	1.5	1/2	1/2	4/4	2	1	viio43		e	IV		viio43		vii	o	43						o7	1	0	-1, -4, 5, 2		5	-1
101	97	777/2	0.5	7/8	7/8	4/4	2	1	V2		e	IV		V2		V		2						Mm7	1	0	-1, 1, 5, 2		1	-1
102	98	389	3.0	0	0	4/4	2	1	I6		e	IV		I6		I		6						M	1	0	4, 1, 0		0	4
102	98	392	1.0	3/4	3/4	4/4	2	1	I		e	IV		I		I								M	1	0	0, 4, 1		0	0
103	99	393	1.0	0	0	4/4	2	1	vi7		e	IV		vi7		vi		7						mm7	1	0	3, 0, 4, 1		3	3
103	99	394	2.0	1/4	1/4	4/4	2	1	viio6/V		e	IV		viio6/V		vii	o	6		V				o	1	0	3, 0, 6		6	3
103	99	396	1.0	3/4	3/4	4/4	2	1	IV6		e	IV		IV6		IV		6						M	1	0	3, 0, -1		-1	3
104	100	397	1.0	0	0	4/4	2	1	I64(4)		e	IV		I64(4)		I		64	4					M	1	0	1, 0, -1		0	1
104	100	398	2.0	1/4	1/4	4/4	2	1	I64(#2)		e	IV		I64(#2)		I		64	#2					M	1	0	1, 0, 9		0	1
104	100	400	1.0	3/4	3/4	4/4	2	1	I64		e	IV		I64		I		64						M	1	0	1, 0, 4		0	1
105	101	401	1.0	0	0	4/4	2	1	#vi.ii%7(+4)		e	#vi		ii%7(+4)		ii	%	7	+4					%7	1	1	2, -1, -4, 0	1	2	2
105	101	402	1.0	1/4	1/4	4/4	2	1	ii%7		e	#vi		ii%7		ii	%	7						%7	1	1	2, -1, -4, 0		2	2
105	101	403	1.5	1/2	1/2	4/4	2	1	#viio43(4)		e	#vi		#viio43(4)		#vii	o	43	4					o7	1	1	-1, -4, 5, -3		5	-1
105	101	809/2	0.5	7/8	7/8	4/4	2	1	#viio43		e	#vi		#viio43		#vii	o	43						o7	1	1	-1, -4, 5, 2		5	-1
106	102	405	2.5	0	0	4/4	2	1	i(9#7)		e	#vi		i(9#7)		i			9#7					m	1	1	0, -3, 1	2, 5	0	0
106	102	815/2	0.5	5/8	5/8	4/4	2	1	i6(9)		e	#vi		i6(9)		i		6	9					m	1	1	-3, 1, 0	2	0	-3
106	102	408	1.0	3/4	3/4	4/4	2	1	i64		e	#vi		i64		i		64						m	1	1	1, 0, -3		0	1
107	103	409	1.0	0	0	4/4	2	1	VIM7		e	#vi		VIM7		VI	M	7						MM7	1	1	-4, 0, -3, 1		-4	-4
107	103	410	2.0	1/4	1/4	4/4	2	1	It6		e	#vi		It6	It	vii	o	6	b3	V				It	1	1	-4, 0, 6		6	-4
107	103	412	1.0	3/4	3/4	4/4	2	1	iv6		e	#vi		iv6		iv		6						m	1	1	-4, 0, -1		-1	-4
108	104	413	1.0	0	0	4/4	2	1	i64(4)		e	#vi		i64(4)		i		64	4					m	1	1	1, 0, -1		0	1
108	104	414	2.0	1/4	1/4	4/4	2	1	I64		e	#vi		I64		I		64						M	1	1	1, 0, 4		0	1
108	104	416	1.0	3/4	3/4	4/4	2	1	i64		e	#vi		i64		i		64						m	1	1	1, 0, -3		0	1
109	105	417	1.0	0	0	4/4	2	1	viio7(4)/V		e	#vi		viio7(4)/V		vii	o	7	4	V				o7	1	1	6, 5, 0, -3		6	6
109	105	418	1.0	1/4	1/4	4/4	2	1	viio7/V		e	#vi		viio7/V		vii	o	7		V				o7	1	1	6, 3, 0, -3		6	6
109	105	419	1.5	1/2	1/2	4/4	2	1	viio43		e	#vi		viio43		vii	o	43						o7	1	1	-8, -11, -2, -5		-2	-8
109	105	841/2	0.5	7/8	7/8	4/4	2	1	V2		e	#vi		V2		V		2						Mm7	1	1	-1, 1, 5, 2		1	-1
110	106	421	3.0	0	0	4/4	2	1	i6		e	#vi		i6		i		6						m	1	1	-3, 1, 0		0	-3
110	106	424	1.0	3/4	3/4	4/4	2	1	i		e	#vi		i		i								m	1	1	0, -3, 1		0	0
111	107	425	1.0	0	0	4/4	2	1	VIM7		e	#vi		VIM7		VI	M	7						MM7	1	1	-4, 0, -3, 1		-4	-4
111	107	426	2.0	1/4	1/4	4/4	2	1	It6		e	#vi		It6	It	vii	o	6	b3	V				It	1	1	-4, 0, 6		6	-4
111	107	428	1.0	3/4	3/4	4/4	2	1	iv6		e	#vi		iv6		iv		6						m	1	1	-4, 0, -1		-1	-4
112	108	429	1.0	0	0	4/4	2	1	i64(4)		e	#vi		i64(4)		i		64	4					m	1	1	1, 0, -1		0	1
112	108	430	2.0	1/4	1/4	4/4	2	1	I64		e	#vi		I64		I		64						M	1	1	1, 0, 4		0	1
112	108	432	1.0	3/4	3/4	4/4	2	1	i64		e	#vi		i64		i		64						m	1	1	1, 0, -3		0	1
113	109	433	1.0	0	0	4/4	2	1	VII.vii%43		e	VII		vii%43		vii	%	43						%7	1	0	-1, 3, 5, 2		5	-1
113	109	434	1.0	1/4	1/4	4/4	2	1	viio43		e	VII		viio43		vii	o	43						o7	1	0	-1, -4, 5, 2		5	-1
113	109	435	2.0	1/2	1/2	4/4	2	1	I6		e	VII		I6		I		6						M	1	0	4, 1, 0		0	4
114	110	437	1.0	0	0	4/4	2	1	iv.bII64		e	iv		bII64		bII		64						M	1	1	-4, -5, -1		-5	-4
114	110	438	2.0	1/4	1/4	4/4	2	1	bII64(9)		e	iv		bII64(9)		bII		64	9					M	1	1	-4, -5, -1	-3	-5	-4
114	110	440	1.0	3/4	3/4	4/4	2	1	bII64		e	iv		bII64		bII		64						M	1	1	-4, -5, -1		-5	-4
115	111	441	1.0	0	0	4/4	2	1	#viio2(2)		e	iv		#viio2(2)		#vii	o	2	2					o7	1	1	-4, 0, 2, -1		5	-4
115	111	442	2.5	1/4	1/4	4/4	2	1	#viio2		e	iv		#viio2		#vii	o	2						o7	1	1	-4, 5, 2, -1		5	-4
115	111	889/2	0.5	7/8	7/8	4/4	2	1	iio6		e	iv		iio6		ii	o	6						o	1	1	-1, -4, 2		2	-1
116	112	445	1.0	0	0	4/4	2	1	bII6		e	iv		bII6		bII		6						M	1	1	-1, -4, -5		-5	-1
116	112	446	2.0	1/4	1/4	4/4	2	1	bII64(9)		e	iv		bII64(9)		bII		64	9					M	1	1	-4, -5, -1	-3	-5	-4
116	112	448	1.0	3/4	3/4	4/4	2	1	bII		e	iv		bII		bII								M	1	1	-5, -1, -4		-5	-5
117	113	449	1.0	0	0	4/4	2	1	#viio7(2)		e	iv		#viio7(2)		#vii	o	7	2					o7	1	1	0, 2, -1, -4		5	0
117	113	450	2.5	1/4	1/4	4/4	2	1	#viio7		e	iv		#viio7		#vii	o	7						o7	1	1	5, 2, -1, -4		5	5
117	113	905/2	0.5	7/8	7/8	4/4	2	1	iio64		e	iv		iio64		ii	o	64						o	1	1	-4, 2, -1		2	-4
118	114	453	1.0	0	0	4/4	2	1	vi.bII64		e	vi		bII64		bII		64						M	1	1	-4, -5, -1		-5	-4
118	114	454	2.0	1/4	1/4	4/4	2	1	bII64(9)		e	vi		bII64(9)		bII		64	9					M	1	1	-4, -5, -1	-3	-5	-4
118	114	456	1.0	3/4	3/4	4/4	2	1	bII64		e	vi		bII64		bII		64						M	1	1	-4, -5, -1		-5	-4
119	115	457	1.0	0	0	4/4	2	1	#viio2(2)		e	vi		#viio2(2)		#vii	o	2	2					o7	1	1	-4, 0, 2, -1		5	-4
119	115	458	2.5	1/4	1/4	4/4	2	1	#viio2		e	vi		#viio2		#vii	o	2						o7	1	1	-4, 5, 2, -1		5	-4
119	115	921/2	0.5	7/8	7/8	4/4	2	1	iio6		e	vi		iio6		ii	o	6						o	1	1	-1, -4, 2		2	-1
120	116	461	1.0	0	0	4/4	2	1	bII6		e	vi		bII6		bII		6						M	1	1	-1, -4, -5		-5	-1
120	116	462	2.0	1/4	1/4	4/4	2	1	bII64(9)		e	vi		bII64(9)		bII		64	9					M	1	1	-4, -5, -1	-3	-5	-4
120	116	464	1.0	3/4	3/4	4/4	2	1	bII		e	vi		bII		bII								M	1	1	-5, -1, -4		-5	-5
121	117	465	1.0	0	0	4/4	2	1	#viio7(2)		e	vi		#viio7(2)		#vii	o	7	2					o7	1	1	0, 2, -1, -4		5	0
121	117	466	11.0	1/4	1/4	4/4	2	1	#viio7|HC}		e	vi		#viio7		#vii	o	7				HC	}	o7	1	1	5, 2, -1, -4		5	5
123	119	477	4.0	0	0	4/4	2	1	#viio2{		e	vi		#viio2		#vii	o	2					{	o7	1	1	-4, 5, 2, -1		5	-4
124	120	481	2.0	0	0	4/4	2	1	ii.#viio6		e	ii		#viio6		#vii	o	6						o	1	1	2, -1, 5		5	2
124	120	483	1.5	1/2	1/2	4/4	2	1	V43(#2)		e	ii		V43(#2)		V		43	#2					Mm7	1	1	2, -1, 1, 3		1	2
124	120	969/2	0.5	7/8	7/8	4/4	2	1	V43		e	ii		V43		V		43						Mm7	1	1	2, -1, 1, 5		1	2
125	121	485	1.25	0	0	4/4	2	1	V43(#2)		e	ii		V43(#2)		V		43	#2					Mm7	1	1	2, -1, 1, 3		1	2
125	121	1945/4	2.25	5/16	5/16	4/4	2	1	V43		e	ii		V43		V		43						Mm7	1	1	2, -1, 1, 5		1	2
125	121	977/2	0.375	7/8	7/8	4/4	2	1	V43(#2)}		e	ii		V43(#2)		V		43	#2				}	Mm7	1	1	2, -1, 1, 3		1	2
125	121	3911/8	0.125	31/32	31/32	4/4	2	1	V43|HC		e	ii		V43		V		43				HC		Mm7	1	1	2, -1, 1, 5		1	2
126	122	489	2.0	0	0	4/4	2	1	VII.V7{		e	VII		V7		V		7					{	Mm7	1	0	1, 5, 2, -1		1	1
126	122	491	1.5	1/2	1/2	4/4	2	1	#viio7(#4)/vi		e	VII		#viio7(#4)/vi		#vii	o	7	#4	vi				o7	1	0	8, 5, 7, -1		8	8
126	122	985/2	0.5	7/8	7/8	4/4	2	1	#viio7/vi		e	VII		#viio7/vi		#vii	o	7		vi				o7	1	0	8, 5, 2, -1		8	8
127	123	493	1.0	0	0	4/4	2	1	ii64		e	VII		ii64		ii		64						m	1	0	3, 2, -1		2	3
127	123	494	1.0	1/4	1/4	4/4	2	1	v6		e	VII		v6		v		6						m	1	0	-2, 2, 1		1	-2
127	123	495	4.0	1/2	1/2	4/4	2	1	V43/vi|HC}		e	VII		V43/vi		V		43		vi		HC	}	Mm7	1	0	5, 2, 4, 8		4	5
128	124	499	0.5	0	0	4/4	2	1	IV64(+6){		e	VII		IV64(+6)		IV		64	+6				{	M	1	0	0, -1, 3	2	-1	0
128	124	999/2	0.5	1/8	1/8	4/4	2	1	IV64		e	VII		IV64		IV		64						M	1	0	0, -1, 3		-1	0
128	124	500	0.5	1/4	1/4	4/4	2	1	ii%2		e	VII		ii%2		ii	%	2						%7	1	0	0, 2, -1, -4		2	0
128	124	1001/2	0.5	3/8	3/8	4/4	2	1	viio43		e	VII		viio43		vii	o	43						o7	1	0	-1, -4, 5, 2		5	-1
128	124	501	1.875	1/2	1/2	4/4	2	1	I		e	VII		I		I								M	1	0	0, 4, 1		0	0
128	124	4023/8	0.125	31/32	31/32	4/4	2	1	V7/IV		e	VII		V7/IV		V		7		IV				Mm7	1	0	0, 4, 1, -2		0	0
129	125	503	0.5	0	0	4/4	2	1	V.I6(b9)		e	V		I6(b9)		I		6	b9					M	1	0	4, 1, 0	-5	0	4
129	125	1007/2	0.5	1/8	1/8	4/4	2	1	I6		e	V		I6		I		6						M	1	0	4, 1, 0		0	4
129	125	504	1.0	1/4	1/4	4/4	2	1	iv		e	V		iv		iv								m	1	0	-1, -4, 0		-1	-1
129	125	505	2.0	1/2	1/2	4/4	2	1	vi.V2		e	vi		V2		V		2						Mm7	1	1	-1, 1, 5, 2		1	-1
130	126	507	2.0	0	0	4/4	2	1	i6		e	vi		i6		i		6						m	1	1	-3, 1, 0		0	-3
130	126	509	2.0	1/2	1/2	4/4	2	1	#viio43		e	vi		#viio43		#vii	o	43						o7	1	1	-1, -4, 5, 2		5	-1
131	127	511	2.0	0	0	4/4	2	1	V.V(64)		e	V		V(64)		V			64					M	1	0	1, 0, 4		1	1
131	127	513	1.0	1/2	1/2	4/4	2	1	V7		e	V		V7		V		7						Mm7	1	0	1, 5, 2, -1		1	1
131	127	514	0.875	3/4	3/4	4/4	2	1	V7(6)		e	V		V7(6)		V		7	6					Mm7	1	0	1, 5, 4, -1		1	1
131	127	4119/8	0.125	31/32	31/32	4/4	2	1	V7		e	V		V7		V		7						Mm7	1	0	1, 5, 2, -1		1	1
132	128	515	0.5	0	0	4/4	2	1	I|PAC}		e	V		I		I						PAC	}	M	1	0	0, 4, 1		0	0
132	128	1031/2	1.0	1/8	1/8	4/4	2	1	I6{		e	V		I6		I		6					{	M	1	0	4, 1, 0		0	4
132	128	1033/2	2.0	3/8	3/8	4/4	2	1	I		e	V		I		I								M	1	0	0, 4, 1		0	0
132	128	1037/2	0.5	7/8	7/8	4/4	2	1	I64		e	V		I64		I		64						M	1	0	1, 0, 4		0	1
133	129	519	2.0	0	0	4/4	2	1	iv6		e	V		iv6		iv		6						m	1	0	-4, 0, -1		-1	-4
133	129	521	1.0	1/2	1/2	4/4	2	1	bIIM43		e	V		bIIM43		bII	M	43						MM7	1	0	-4, 0, -5, -1		-5	-4
133	129	522	1.0	3/4	3/4	4/4	2	1	viio2		e	V		viio2		vii	o	2						o7	1	0	-4, 5, 2, -1		5	-4
134	130	523	1.6666666666666288	0	0	4/4	2	1	I64		e	V		I64		I		64						M	1	0	1, 0, 4		0	1
134	130	1574/3	0.6666666666667425	5/12	5/12	4/4	2	1	I6		e	V		I6		I		6						M	1	0	4, 1, 0		0	4
134	130	1576/3	0.9166666666666288	7/12	7/12	4/4	2	1	I		e	V		I		I								M	1	0	0, 4, 1		0	0
134	130	2105/4	1.25	13/16	13/16	4/4	2	1	I64		e	V		I64		I		64						M	1	0	1, 0, 4		0	1
135	131	1055/2	2.0	0	0	4/4	2	1	iv6		e	V		iv6		iv		6						m	1	0	-4, 0, -1		-1	-4
135	131	1059/2	1.0	1/2	1/2	4/4	2	1	bIIM43		e	V		bIIM43		bII	M	43						MM7	1	0	-4, 0, -5, -1		-5	-4
135	131	1061/2	1.0	3/4	3/4	4/4	2	1	ii%43		e	V		ii%43		ii	%	43						%7	1	0	-4, 0, 2, -1		2	-4
136	132	1063/2	1.0	0	0	4/4	2	1	#III.viio7		e	#III		viio7		vii	o	7						o7	1	0	5, 2, -1, -4		5	5
136	132	1065/2	1.5	1/4	1/4	4/4	2	1	V65		e	#III		V65		V		65						Mm7	1	0	5, 2, -1, 1		1	5
136	132	534	0.5	5/8	5/8	4/4	2	1	V7		e	#III		V7		V		7						Mm7	1	0	1, 5, 2, -1		1	1
136	132	1069/2	1.0	3/4	3/4	4/4	2	1	V65		e	#III		V65		V		65						Mm7	1	0	5, 2, -1, 1		1	5
137	133	1071/2	0.5	0	0	4/4	2	1	I(6)		e	#III		I(6)		I			6					M	1	0	0, 4, 3		0	0
137	133	536	1.0	1/8	1/8	4/4	2	1	I		e	#III		I		I								M	1	0	0, 4, 1		0	0
137	133	537	0.5	3/8	3/8	4/4	2	1	I64		e	#III		I64		I		64						M	1	0	1, 0, 4		0	1
137	133	1075/2	0.5	1/2	1/2	4/4	2	1	vii%7		e	#III		vii%7		vii	%	7						%7	1	0	5, 2, -1, 3		5	5
137	133	538	0.5	5/8	5/8	4/4	2	1	V65		e	#III		V65		V		65						Mm7	1	0	5, 2, -1, 1		1	5
137	133	1077/2	1.0	3/4	3/4	4/4	2	1	V		e	#III		V		V								M	1	0	1, 5, 2		1	1
138	134	1079/2	4.0	0	0	4/4	2	1	#viio7/ii		e	#III		#viio7/ii		#vii	o	7		ii				o7	1	0	7, 4, 1, -2		7	7
139	135	1087/2	0.5	0	0	4/4	2	1	V.I(b6)		e	V		I(b6)		I			b6					M	1	0	0, 4, -4		0	0
139	135	544	1.0	1/8	1/8	4/4	2	1	I		e	V		I		I								M	1	0	0, 4, 1		0	0
139	135	545	0.5	3/8	3/8	4/4	2	1	I64		e	V		I64		I		64						M	1	0	1, 0, 4		0	1
139	135	1091/2	0.5	1/2	1/2	4/4	2	1	viio7		e	V		viio7		vii	o	7						o7	1	0	5, 2, -1, -4		5	5
139	135	546	0.5	5/8	5/8	4/4	2	1	V65		e	V		V65		V		65						Mm7	1	0	5, 2, -1, 1		1	5
139	135	1093/2	1.0	3/4	3/4	4/4	2	1	V		e	V		V		V								M	1	0	1, 5, 2		1	1
140	136	1095/2	4.0	0	0	4/4	2	1	VII.viio43/IV		e	VII		viio43/IV		vii	o	43		IV				o7	1	0	-2, -5, 4, 1		4	-2
141	137	1103/2	0.5	0	0	4/4	2	1	I(b6)		e	VII		I(b6)		I			b6					M	1	0	0, 4, -4		0	0
141	137	552	1.0	1/8	1/8	4/4	2	1	I		e	VII		I		I								M	1	0	0, 4, 1		0	0
141	137	553	0.5	3/8	3/8	4/4	2	1	I64		e	VII		I64		I		64						M	1	0	1, 0, 4		0	1
141	137	1107/2	0.5	1/2	1/2	4/4	2	1	viio7		e	VII		viio7		vii	o	7						o7	1	0	5, 2, -1, -4		5	5
141	137	554	0.5	5/8	5/8	4/4	2	1	V65		e	VII		V65		V		65						Mm7	1	0	5, 2, -1, 1		1	5
141	137	1109/2	1.0	3/4	3/4	4/4	2	1	V		e	VII		V		V								M	1	0	1, 5, 2		1	1
142	138	1111/2	0.5	0	0	4/4	2	1	I(b6)		e	VII		I(b6)		I			b6					M	1	0	0, 4, -4		0	0
142	138	556	1.0	1/8	1/8	4/4	2	1	I		e	VII		I		I								M	1	0	0, 4, 1		0	0
142	138	557	0.5	3/8	3/8	4/4	2	1	I64		e	VII		I64		I		64						M	1	0	1, 0, 4		0	1
142	138	1115/2	0.5	1/2	1/2	4/4	2	1	viio7		e	VII		viio7		vii	o	7						o7	1	0	5, 2, -1, -4		5	5
142	138	558	0.5	5/8	5/8	4/4	2	1	V6		e	VII		V6		V		6						M	1	0	5, 2, 1		1	5
142	138	1117/2	1.0	3/4	3/4	4/4	2	1	V		e	VII		V		V								M	1	0	1, 5, 2		1	1
143	139	1119/2	1.5	0	0	4/4	2	1	iii.#viio65		e	iii		#viio65		#vii	o	65						o7	1	1	2, -1, -4, 5		5	2
143	139	561	10.5	3/8	3/8	4/4	2	1	#viio7		e	iii		#viio7		#vii	o	7						o7	1	1	5, 2, -1, -4		5	5
146	142	1143/2	1.5	0	0	4/4	2	1	iv.#viio65		e	iv		#viio65		#vii	o	65						o7	1	1	2, -1, -4, 5		5	2
146	142	573	10.5	3/8	3/8	4/4	2	1	#viio7		e	iv		#viio7		#vii	o	7						o7	1	1	5, 2, -1, -4		5	5
149	145	1167/2	1.5	0	0	4/4	2	1	V.viio65		e	V		viio65		vii	o	65						o7	1	0	2, -1, -4, 5		5	2
149	145	585	2.5	3/8	3/8	4/4	2	1	viio7		e	V		viio7		vii	o	7						o7	1	0	5, 2, -1, -4		5	5
150	146	1175/2	2.0	0	0	4/4	2	1	#viio7/iii		e	V		#viio7/iii		#vii	o	7		iii				o7	1	0	9, 6, 3, 0		9	9
150	146	1179/2	2.0	1/2	1/2	4/4	2	1	viio7/IV		e	V		viio7/IV		vii	o	7		IV				o7	1	0	4, 1, -2, -5		4	4
151	147	1183/2	2.0	0	0	4/4	2	1	viio7/bV		e	V		viio7/bV		vii	o	7		bV				o7	1	0	-1, -4, -7, -10		-1	-1
151	147	1187/2	13.75	1/2	1/2	4/4	2	1	viio7/V		e	V		viio7/V		vii	o	7		V				o7	1	0	6, 3, 0, -3		6	6
153	149	2429/4	1.0	0	0	4/4	2	1	#viio7/iii		e	V		#viio7/iii		#vii	o	7		iii				o7	1	0	9, 6, 3, 0		9	9
153	149	2433/4	8.0	1/4	1/4	4/4	2	1	viio7/bIII		e	V		viio7/bIII		vii	o	7		bIII				o7	1	0	2, -1, -4, -7		2	2
155	151	2465/4	4.0	1/4	1/4	4/4	2	1	#viio7/ii		e	V		#viio7/ii		#vii	o	7		ii				o7	1	0	7, 4, 1, -2		7	7
156	152	2481/4	4.0	1/4	1/4	4/4	2	1	viio7/bII		e	V		viio7/bII		vii	o	7		bII				o7	1	0	0, -3, -6, -9		0	0
157	153	2497/4	15.0	1/4	1/4	4/4	2	1	viio7		e	V		viio7		vii	o	7						o7	1	0	5, 2, -1, -4		5	5
161	157	2557/4	2.0	0	0	4/4	2	1	bi.V7		e	bi		V7		V		7						Mm7	1	1	1, 5, 2, -1		1	1
161	157	2565/4	2.0	1/2	1/2	4/4	2	1	V(64)		e	bi		V(64)		V			64					M	1	1	1, 0, -3		1	1
162	158	2573/4	2.0	0	0	4/4	2	1	V7		e	bi		V7		V		7						Mm7	1	1	1, 5, 2, -1		1	1
162	158	2581/4	2.0	1/2	1/2	4/4	2	1	bii.#viio43		e	bii		#viio43		#vii	o	43						o7	1	1	-1, -4, 5, 2		5	-1
163	159	2589/4	4.0	0	0	4/4	2	1	V2		e	bii		V2		V		2						Mm7	1	1	-1, 1, 5, 2		1	-1
164	160	2605/4	4.0	0	0	4/4	2	1	i6|EC		e	bii		i6		i		6				EC		m	1	1	-3, 1, 0		0	-3
165	161	2621/4	8.0	0	0	4/4	2	1	i		e	bii		i		i								m	1	1	0, -3, 1		0	0
167	163	2653/4	2.0	0	0	4/4	2	1	i6		e	bii		i6		i		6						m	1	1	-3, 1, 0		0	-3
167	163	2661/4	2.0	1/2	1/2	4/4	2	1	v64		e	bii		v64		v		64						m	1	1	2, 1, -2		1	2
168	164	2669/4	4.0	0	0	4/4	2	1	I.viio65		e	I		viio65		vii	o	65						o7	1	0	2, -1, -4, 5		5	2
169	165	2685/4	8.0	0	0	4/4	2	1	iio6	iv	e	I		iio6		ii	o	6						o	1	0	-1, -4, 2		2	-1
171	167	2717/4	2.0	0	0	4/4	2	1	viio65		e	I		viio65		vii	o	65						o7	1	0	2, -1, -4, 5		5	2
171	167	2725/4	2.0	1/2	1/2	4/4	2	1	iv43		e	I		iv43		iv		43						mm7	1	0	0, -3, -1, -4		-1	0
172	168	2733/4	26.0	0	0	4/4	2	1	viio7		e	I		viio7		vii	o	7						o7	1	0	5, 2, -1, -4		5	5
173	169	2837/4	2.0	11/2	11/2	4/4	2	1	V|HC}		e	I		V		V						HC	}	M	1	0	1, 5, 2		1	1
174	170	2845/4	0.5	0	0	4/4	2	1	I{		e	I		I		I							{	M	1	0	0, 4, 1		0	0
174	170	2847/4	1.0	1/8	1/8	4/4	2	1	I(9)		e	I		I(9)		I			9					M	1	0	0, 4, 1	2	0	0
