mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
11	11	41	41	1.0	1/4	1/4	4/4	2	1	V(4b2)		D	VI		V(4b2)		V			4b2				M	0	0	-4, 0, 2		1	-4
11	11	42	42	1.0	1/2	1/2	4/4	2	1	V(b2)		D	VI		V(b2)		V			b2				M	0	0	-4, 5, 2		1	-4
11	11	43	43	1.0	3/4	3/4	4/4	2	1	V		D	VI		V		V							M	0	0	1, 5, 2		1	1
12	12	44	44	4.0	0	0	4/4	2	1	I|IAC}		D	VI		I		I					IAC	}	M	0	0	0, 4, 1		0	0
13	13	48	48	8.0	0	0	4/4	2	1	i.Ger6/bii{		D	i		Ger6/bii	Ger	vii	o	65	b3	V/bii		{	Ger	0	1	-9, -5, -8, 1		1	-9
15	15	56	56	12.0	0	0	4/4	2	1	bii64		D	i		bii64		bii		64					m	0	1	-4, -5, -8		-5	-4
18	18	68	68	4.0	0	0	4/4	2	1	viio7/V/bii		D	i		viio7/V/bii		vii	o	7		V/bii			o7	0	1	1, -2, -5, -8		1	1
19	19	72	72	3.75	0	0	4/4	2	1	vii64		D	i		vii64		vii		64					m	0	1	-1, -2, -5		-2	-1
19	19	303/4	303/4	11.25	15/16	15/16	4/4	2	1	#viio7/iv		D	i		#viio7/iv		#vii	o	7		iv			o7	0	1	4, 1, -2, -5		4	4
22	22	87	87	2.0	3/4	3/4	4/4	2	1	IV6(#7b62)		D	i		IV6(#7b62)		IV		6	#7b62				M	0	1	3, -5, 1, 4		-1	3
23	23	89	89	1.0	1/4	1/4	4/4	2	1	iv6(#72)		D	i		iv6(#72)		iv		6	#72				m	0	1	-4, 0, 1, 4		-1	-4
23	23	90	90	1.0	1/2	1/2	4/4	2	1	iv6(#7)		D	i		iv6(#7)		iv		6	#7				m	0	1	-4, 0, 4		-1	-4
23	23	91	91	8.333333333333329	3/4	3/4	4/4	2	1	iv6		D	i		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
25	25	298/3	298/3	8.0	5/6	5/6	4/4	2	1	V7(9)		D	i		V7(9)		V		7	9				Mm7	0	1	1, 5, 2, -1	-4	1	1
27	27	322/3	322/3	8.416666666666671	5/6	5/6	4/4	2	1	viio7/V		D	i		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
29	29	463/4	463/4	1.0	15/16	15/16	4/4	2	1	i64		D	i		i64		i		64					m	0	1	1, 0, -3		0	1
30	30	467/4	467/4	1.0	3/16	3/16	4/4	2	1	VI		D	i		VI		VI							M	0	1	-4, 0, -3		-4	-4
30	30	471/4	471/4	1.0	7/16	7/16	4/4	2	1	i64		D	i		i64		i		64					m	0	1	1, 0, -3		0	1
30	30	475/4	475/4	1.0	11/16	11/16	4/4	2	1	viio7/V		D	i		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
30	30	479/4	479/4	3.0	15/16	15/16	4/4	2	1	ii%65		D	i		ii%65		ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
31	31	491/4	491/4	1.0	11/16	11/16	4/4	2	1	ii%7		D	i		ii%7		ii	%	7					%7	0	1	2, -1, -4, 0		2	2
31	31	495/4	495/4	4.0	15/16	15/16	4/4	2	1	bII		D	i		bII		bII							M	0	1	-5, -1, -4		-5	-5
32	32	511/4	511/4	4.0	15/16	15/16	4/4	2	1	V/bII		D	i		V/bII		V				bII			M	0	1	-4, 0, -3		-4	-4
33	33	527/4	527/4	2.0	15/16	15/16	4/4	2	1	#viio	V6	D	i		#viio		#vii	o						o	0	1	5, 2, -1		5	5
34	34	535/4	535/4	2.0	7/16	7/16	4/4	2	1	V|HC}		D	i		V		V					HC	}	M	0	1	1, 5, 2		1	1
34	34	543/4	543/4	1.0	15/16	15/16	4/4	2	1	i[i{		D	i	i	i		i						{	m	0	1	0, -3, 1		0	0
35	35	547/4	547/4	1.0	3/16	3/16	4/4	2	1	VI		D	i	i	VI		VI							M	0	1	-4, 0, -3		-4	-4
35	35	551/4	551/4	1.0	7/16	7/16	4/4	2	1	i64		D	i	i	i64		i		64					m	0	1	1, 0, -3		0	1
35	35	555/4	555/4	1.0	11/16	11/16	4/4	2	1	viio7/V		D	i	i	viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
35	35	559/4	559/4	1.0	15/16	15/16	4/4	2	1	I6(4)		D	i	i	I6(4)		I		6	4				M	0	1	-1, 1, 0		0	-1
36	36	563/4	563/4	1.0	3/16	3/16	4/4	2	1	I6		D	i	i	I6		I		6					M	0	1	4, 1, 0		0	4
36	36	567/4	567/4	1.0	7/16	7/16	4/4	2	1	i6		D	i	i	i6		i		6					m	0	1	-3, 1, 0		0	-3
36	36	571/4	571/4	1.0	11/16	11/16	4/4	2	1	i(2)		D	i	i	i(2)		i			2				m	0	1	2, -3, 1		0	2
36	36	575/4	575/4	1.0	15/16	15/16	4/4	2	1	i(b2)		D	i	i	i(b2)		i			b2				m	0	1	-5, -3, 1		0	-5
37	37	579/4	579/4	1.0	3/16	3/16	4/4	2	1	i		D	i	i	i		i							m	0	1	0, -3, 1		0	0
37	37	583/4	583/4	1.0	7/16	7/16	4/4	2	1	i(#0)		D	i	i	i(#0)		i			#0				m	0	1	0, -3, 1		0	0
37	37	587/4	587/4	1.0	11/16	11/16	4/4	2	1	i		D	i	i	i		i							m	0	1	0, -3, 1		0	0
37	37	591/4	591/4	1.0	15/16	15/16	4/4	2	1	i(b2)		D	i	i	i(b2)		i			b2				m	0	1	-5, -3, 1		0	-5
38	38	595/4	595/4	1.0	3/16	3/16	4/4	2	1	i(2)		D	i	i	i(2)		i			2				m	0	1	2, -3, 1		0	2
38	38	599/4	599/4	1.0	7/16	7/16	4/4	2	1	i6		D	i	i	i6		i		6					m	0	1	-3, 1, 0		0	-3
38	38	603/4	603/4	1.0	11/16	11/16	4/4	2	1	I6		D	i	i	I6		I		6					M	0	1	4, 1, 0		0	4
38	38	607/4	607/4	1.0	15/16	15/16	4/4	2	1	I6(4)		D	i	i	I6(4)		I		6	4				M	0	1	-1, 1, 0		0	-1
39	39	611/4	611/4	1.0	3/16	3/16	4/4	2	1	viio7/V		D	i	i	viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
39	39	615/4	615/4	2.0	7/16	7/16	4/4	2	1	i64		D	i	i	i64		i		64					m	0	1	1, 0, -3		0	1
39	39	623/4	623/4	1.0	15/16	15/16	4/4	2	1	V2/III		D	i	i	V2/III		V		2		III			Mm7	0	1	-4, -2, 2, -1		-2	-4
40	40	627/4	627/4	1.0	3/16	3/16	4/4	2	1	ii64		D	i	i	ii64		ii		64					m	0	1	3, 2, -1		2	3
40	40	631/4	631/4	1.0	7/16	7/16	4/4	2	1	iio64		D	i	i	iio64		ii	o	64					o	0	1	-4, 2, -1		2	-4
40	40	635/4	635/4	1.0	11/16	11/16	4/4	2	1	iio6(4)		D	i	i	iio6(4)		ii	o	6	4				o	0	1	1, -4, 2		2	1
40	40	639/4	639/4	1.0	15/16	15/16	4/4	2	1	iio6(b4)		D	i	i	iio6(b4)		ii	o	6	b4				o	0	1	-6, -4, 2		2	-6
41	41	643/4	643/4	1.0	3/16	3/16	4/4	2	1	iio6		D	i	i	iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
41	41	647/4	647/4	1.0	7/16	7/16	4/4	2	1	iio6(#2)		D	i	i	iio6(#2)		ii	o	6	#2				o	0	1	4, -4, 2		2	4
41	41	651/4	651/4	1.0	11/16	11/16	4/4	2	1	iio(2)		D	i	i	iio(2)		ii	o		2				o	0	1	-3, -1, -4		2	-3
41	41	655/4	655/4	1.0	15/16	15/16	4/4	2	1	iio		D	i	i	iio		ii	o						o	0	1	2, -1, -4		2	2
42	42	659/4	659/4	1.0	3/16	3/16	4/4	2	1	iio(#0)		D	i	i	iio(#0)		ii	o		#0				o	0	1	2, -1, -4		2	2
42	42	663/4	663/4	1.0	7/16	7/16	4/4	2	1	iio		D	i	i	iio		ii	o						o	0	1	2, -1, -4		2	2
42	42	667/4	667/4	1.0	11/16	11/16	4/4	2	1	iio(2)		D	i	i	iio(2)		ii	o		2				o	0	1	-3, -1, -4		2	-3
42	42	671/4	671/4	1.0	15/16	15/16	4/4	2	1	iio6(#2)		D	i	i	iio6(#2)		ii	o	6	#2				o	0	1	4, -4, 2		2	4
43	43	675/4	675/4	1.0	3/16	3/16	4/4	2	1	iio6		D	i	i	iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
43	43	679/4	679/4	1.0	7/16	7/16	4/4	2	1	V6(b5)/V		D	i	i	V6(b5)/V		V		6	b5	V			M	0	1	6, -4, 2		2	6
43	43	683/4	683/4	0.75	11/16	11/16	4/4	2	1	V7]		D	i	i	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
43	43	343/2	343/2	0.25	7/8	7/8	4/4	2	1	iio64		D	i		iio64		ii	o	64					o	0	1	-4, 2, -1		2	-4
43	43	687/4	687/4	1.0	15/16	15/16	4/4	2	1	#viio7		D	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
44	44	691/4	691/4	1.0	3/16	3/16	4/4	2	1	V65		D	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
44	44	695/4	695/4	1.0	7/16	7/16	4/4	2	1	#viio7		D	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
44	44	699/4	699/4	1.25	11/16	11/16	4/4	2	1	V7		D	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
45	45	176	176	0.75	0	0	4/4	2	1	V2/V		D	i		V2/V		V		2		V			Mm7	0	1	0, 2, 6, 3		2	0
45	45	707/4	707/4	3.25	3/16	3/16	4/4	2	1	viio43/V		D	i		viio43/V		vii	o	43		V			o7	0	1	0, -3, 6, 3		6	0
46	46	180	180	0.75	0	0	4/4	2	1	V6(#7)		D	i		V6(#7)		V		6	#7				M	0	1	5, 2, 6		1	5
46	46	723/4	723/4	1.0	3/16	3/16	4/4	2	1	V6		D	i		V6		V		6					M	0	1	5, 2, 1		1	5
46	46	727/4	727/4	0.75	7/16	7/16	4/4	2	1	#viio7		D	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
46	46	365/2	365/2	1.5	5/8	5/8	4/4	2	1	V7		D	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
47	47	184	184	0.75	0	0	4/4	2	1	V2/V		D	i		V2/V		V		2		V			Mm7	0	1	0, 2, 6, 3		2	0
47	47	739/4	739/4	3.25	3/16	3/16	4/4	2	1	viio43/V		D	i		viio43/V		vii	o	43		V			o7	0	1	0, -3, 6, 3		6	0
48	48	188	188	0.75	0	0	4/4	2	1	V6(#7)		D	i		V6(#7)		V		6	#7				M	0	1	5, 2, 6		1	5
48	48	755/4	755/4	1.0	3/16	3/16	4/4	2	1	V6		D	i		V6		V		6					M	0	1	5, 2, 1		1	5
48	48	759/4	759/4	1.0	7/16	7/16	4/4	2	1	#viio43(4)/iv		D	i		#viio43(4)/iv		#vii	o	43	4	iv			o7	0	1	-2, -5, 4, -4		4	-2
48	48	763/4	763/4	1.0	11/16	11/16	4/4	2	1	#viio43/iv		D	i		#viio43/iv		#vii	o	43		iv			o7	0	1	-2, -5, 4, 1		4	-2
48	48	767/4	767/4	1.0	15/16	15/16	4/4	2	1	IV6(#11#72)		D	i		IV6(#11#72)		IV		6	#11#72				M	0	1	3, 0, 1, 4	5	-1	3
49	49	771/4	771/4	1.0	3/16	3/16	4/4	2	1	IV6(#72)		D	i		IV6(#72)		IV		6	#72				M	0	1	3, 0, 1, 4		-1	3
49	49	775/4	775/4	1.0	7/16	7/16	4/4	2	1	iv6(b132)		D	i		iv6(b132)		iv		6	b132				m	0	1	-4, 0, 1	-5	-1	-4
49	49	779/4	779/4	1.0	11/16	11/16	4/4	2	1	iv6		D	i		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
49	49	783/4	783/4	1.0	15/16	15/16	4/4	2	1	V7(4)		D	i		V7(4)		V		7	4				Mm7	0	1	1, 0, 2, -1		1	1
50	50	787/4	787/4	1.0	3/16	3/16	4/4	2	1	V(64)		D	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
50	50	791/4	791/4	2.0	7/16	7/16	4/4	2	1	viio7/V		D	i		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
50	50	799/4	799/4	2.0	15/16	15/16	4/4	2	1	iv7		D	i		iv7		iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
51	51	807/4	807/4	1.25	7/16	7/16	4/4	2	1	viio7/V		D	i		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
51	51	203	203	1.0	3/4	3/4	4/4	2	1	V6/V		D	i		V6/V		V		6		V			M	0	1	6, 3, 2		2	6
52	52	204	204	4.0	0	0	4/4	2	1	V		D	i		V		V							M	0	1	1, 5, 2		1	1
53	53	208	208	2.0	0	0	4/4	2	1	V(64)		D	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
53	53	210	210	2.0	1/2	1/2	4/4	2	1	V7		D	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
54	54	212	212	20.25	0	0	4/4	2	1	i|IAC}{		D	i		i		i					IAC	}{	m	0	1	0, -3, 1		0	0
59	59	929/4	929/4	16.0	1/16	1/16	4/4	2	1	ii%2		D	i		ii%2		ii	%	2					%7	0	1	0, 2, -1, -4		2	0
63	63	993/4	993/4	3.75	1/16	1/16	4/4	2	1	V65		D	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
64	64	252	252	4.0	0	0	4/4	2	1	viio43/V		D	i		viio43/V		vii	o	43		V			o7	0	1	0, -3, 6, 3		6	0
65	65	256	256	0.5	0	0	4/4	2	1	#viio7		D	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
65	65	513/2	513/2	1.25	1/8	1/8	4/4	2	1	V65		D	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
65	65	1031/4	1031/4	1.0	7/16	7/16	4/4	2	1	#viio7		D	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
65	65	1035/4	1035/4	1.25	11/16	11/16	4/4	2	1	V65		D	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
66	66	260	260	2.0	0	0	4/4	2	1	viio43/V		D	i		viio43/V		vii	o	43		V			o7	0	1	0, -3, 6, 3		6	0
66	66	262	262	1.0	1/2	1/2	4/4	2	1	v7/#iii		D	i		v7/#iii		v		7		#iii			mm7	0	1	5, 2, 6, 3		5	5
66	66	263	263	1.0	3/4	3/4	4/4	2	1	V2/#iii		D	i		V2/#iii		V		2		#iii			Mm7	0	1	3, 5, 9, 6		5	3
67	67	264	264	2.0	0	0	4/4	2	1	i6/#iii		D	i		i6/#iii		i		6		#iii			m	0	1	1, 5, 4		4	1
67	67	266	266	2.0	1/2	1/2	4/4	2	1	V6/#iii		D	i		V6/#iii		V		6		#iii			M	0	1	9, 6, 5		5	9
68	68	268	268	2.0	0	0	4/4	2	1	i/#iii		D	i		i/#iii		i				#iii			m	0	1	4, 1, 5		4	4
68	68	270	270	2.0	1/2	1/2	4/4	2	1	V2/#VI		D	i		V2/#VI		V		2		#VI			Mm7	0	1	2, 4, 8, 5		4	2
69	69	272	272	2.0	0	0	4/4	2	1	I6/#VI		D	i		I6/#VI		I		6		#VI			M	0	1	7, 4, 3		3	7
69	69	274	274	2.0	1/2	1/2	4/4	2	1	i6/#vi		D	i		i6/#vi		i		6		#vi			m	0	1	0, 4, 3		3	0
70	70	276	276	8.0	0	0	4/4	2	1	vii%65/V		D	i		vii%65/V		vii	%	65		V			%7	0	1	3, 0, 4, 6		6	3
72	72	284	284	4.0	0	0	4/4	2	1	V65/#vii		D	i		V65/#vii		V		65		#vii			Mm7	0	1	10, 7, 4, 6		6	10
73	73	288	288	5.75	0	0	4/4	2	1	iio/#vii		D	i		iio/#vii		ii	o			#vii			o	0	1	7, 4, 1		7	7
74	74	1175/4	1175/4	1.0	7/16	7/16	4/4	2	1	VII[#viio2/ii		D	i	VII	#viio2/ii		#vii	o	2		ii			o7	0	1	-2, 7, 4, 1		7	-2
74	74	1179/4	1179/4	1.0	11/16	11/16	4/4	2	1	ii6		D	i	VII	ii6		ii		6					m	0	1	-1, 3, 2		2	-1
74	74	1183/4	1183/4	1.0	15/16	15/16	4/4	2	1	iii6		D	i	VII	iii6		iii		6					m	0	1	-6, -2, -3		-3	-6
75	75	1187/4	1187/4	1.0	3/16	3/16	4/4	2	1	#viio43/iv		D	i	VII	#viio43/iv		#vii	o	43		iv			o7	0	1	-2, -5, 4, 1		4	-2
75	75	1191/4	1191/4	1.0	7/16	7/16	4/4	2	1	V7/III		D	i	VII	V7/III		V		7		III			Mm7	0	1	-2, 2, -1, -4		-2	-2
75	75	1195/4	1195/4	3.25	11/16	11/16	4/4	2	1	viio7/VII]		D	i	VII	viio7/VII		vii	o	7		VII			o7	0	1	3, 0, -3, -6		3	3
77	77	302	302	2.0	0	0	4/4	2	1	V|HC}{		D	i		V		V					HC	}{	M	0	1	1, 5, 2		1	1
77	77	304	304	1.0	1/2	1/2	4/4	2	1	iv6		D	i		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
77	77	305	305	1.0	3/4	3/4	4/4	2	1	V		D	i		V		V							M	0	1	1, 5, 2		1	1
78	78	306	306	2.0	0	0	4/4	2	1	V7/ii		D	i		V7/ii		V		7		ii			Mm7	0	1	3, 7, 4, 1		3	3
78	78	308	308	2.0	1/2	1/2	4/4	2	1	v65		D	i		v65		v		65					mm7	0	1	-2, 2, -1, 1		1	-2
79	79	310	310	1.0	0	0	4/4	2	1	V6		D	i		V6		V		6					M	0	1	5, 2, 1		1	5
79	79	311	311	1.0	1/4	1/4	4/4	2	1	i		D	i		i		i							m	0	1	0, -3, 1		0	0
79	79	312	312	0.6666666666666856	1/2	1/2	4/4	2	1	V65/ii		D	i		V65/ii		V		65		ii			Mm7	0	1	7, 4, 1, 3		3	7
79	79	938/3	938/3	0.3333333333333144	2/3	2/3	4/4	2	1	V64		D	i		V64		V		64					M	0	1	2, 1, 5		1	2
79	79	313	313	0.3333333333333144	3/4	3/4	4/4	2	1	i6		D	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
79	79	940/3	940/3	0.33333333333337123	5/6	5/6	4/4	2	1	V64		D	i		V64		V		64					M	0	1	2, 1, 5		1	2
79	79	941/3	941/3	0.3333333333333144	11/12	11/12	4/4	2	1	i		D	i		i		i							m	0	1	0, -3, 1		0	0
80	80	314	314	2.0	0	0	4/4	2	1	V		D	i		V		V							M	0	1	1, 5, 2		1	1
80	80	316	316	2.0	1/2	1/2	4/4	2	1	iv6		D	i		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
81	81	318	318	2.0	0	0	4/4	2	1	V7/ii		D	i		V7/ii		V		7		ii			Mm7	0	1	3, 7, 4, 1		3	3
81	81	320	320	2.0	1/2	1/2	4/4	2	1	v65		D	i		v65		v		65					mm7	0	1	-2, 2, -1, 1		1	-2
82	82	322	322	1.0	0	0	4/4	2	1	V6		D	i		V6		V		6					M	0	1	5, 2, 1		1	5
82	82	323	323	1.0	1/4	1/4	4/4	2	1	i		D	i		i		i							m	0	1	0, -3, 1		0	0
82	82	324	324	1.0	1/2	1/2	4/4	2	1	#viio7/ii		D	i		#viio7/ii		#vii	o	7		ii			o7	0	1	7, 4, 1, -2		7	7
82	82	325	325	1.0	3/4	3/4	4/4	2	1	V64		D	i		V64		V		64					M	0	1	2, 1, 5		1	2
83	83	326	326	0.6666666666666856	0	0	4/4	2	1	viio2/V		D	i		viio2/V		vii	o	2		V			o7	0	1	-3, 6, 3, 0		6	-3
83	83	980/3	980/3	0.6666666666666288	1/6	1/6	4/4	2	1	#viio7/iv		D	i		#viio7/iv		#vii	o	7		iv			o7	0	1	4, 1, -2, -5		4	4
83	83	982/3	982/3	2.6666666666666856	1/3	1/3	4/4	2	1	#viio65		D	i		#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
84	84	330	330	6.0	0	0	4/4	2	1	#viio2		D	i		#viio2		#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4
85	85	336	336	6.0	1/2	1/2	4/4	2	1	#viio7		D	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
87	87	342	342	13.0	0	0	4/4	2	1	#viio65		D	i		#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
90	90	355	355	1.0	1/4	1/4	4/4	2	1	iio64		D	i		iio64		ii	o	64					o	0	1	-4, 2, -1		2	-4
90	90	356	356	1.0	1/2	1/2	4/4	2	1	ii		D	i		ii		ii							m	0	1	2, -1, 3		2	2
90	90	357	357	1.0	3/4	3/4	4/4	2	1	#viio7		D	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
91	91	358	358	3.0	0	0	4/4	2	1	iv		D	i		iv		iv							m	0	1	-1, -4, 0		-1	-1
91	91	361	361	1.0	3/4	3/4	4/4	2	1	#viio7		D	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
92	92	362	362	1.0	0	0	4/4	2	1	iv		D	i		iv		iv							m	0	1	-1, -4, 0		-1	-1
92	92	363	363	1.0	1/4	1/4	4/4	2	1	#viio65		D	i		#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
92	92	364	364	3.0	1/2	1/2	4/4	2	1	vi		D	i		vi		vi							m	0	1	-4, -7, -3		-4	-4
93	93	367	367	1.0	1/4	1/4	4/4	2	1	#viio43		D	i		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
93	93	368	368	1.0	1/2	1/2	4/4	2	1	bi		D	i		bi		bi							m	0	1	-7, -10, -6		-7	-7
93	93	369	369	0.6666666666666856	3/4	3/4	4/4	2	1	#viio2		D	i		#viio2		#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4
93	93	1109/3	1109/3	0.3333333333333144	11/12	11/12	4/4	2	1	ii		D	i		ii		ii							m	0	1	2, -1, 3		2	2
94	94	370	370	0.6666666666666856	0	0	4/4	2	1	#viio7		D	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
94	94	1112/3	1112/3	0.3333333333333144	1/6	1/6	4/4	2	1	iv		D	i		iv		iv							m	0	1	-1, -4, 0		-1	-1
94	94	371	371	0.6666666666666856	1/4	1/4	4/4	2	1	#viio65		D	i		#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
94	94	1115/3	1115/3	0.3333333333333144	5/12	5/12	4/4	2	1	vi		D	i		vi		vi							m	0	1	-4, -7, -3		-4	-4
94	94	372	372	0.6666666666666856	1/2	1/2	4/4	2	1	#viio65		D	i		#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
94	94	1118/3	1118/3	0.3333333333333144	2/3	2/3	4/4	2	1	vi		D	i		vi		vi							m	0	1	-4, -7, -3		-4	-4
94	94	373	373	0.6666666666666856	3/4	3/4	4/4	2	1	#viio65		D	i		#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
94	94	1121/3	1121/3	0.3333333333333144	11/12	11/12	4/4	2	1	vi		D	i		vi		vi							m	0	1	-4, -7, -3		-4	-4
95	95	374	374	2.0	0	0	4/4	2	1	bIV		D	i		bIV		bIV							M	0	1	-8, -4, -7		-8	-8
95	95	376	376	2.0	1/2	1/2	4/4	2	1	bII		D	i		bII		bII							M	0	1	-5, -1, -4		-5	-5
96	96	378	378	2.0	0	0	4/4	2	1	bIV6		D	i		bIV6		bIV		6					M	0	1	-4, -7, -8		-8	-4
96	96	380	380	2.0	1/2	1/2	4/4	2	1	bII		D	i		bII		bII							M	0	1	-5, -1, -4		-5	-5
97	97	382	382	1.0	0	0	4/4	2	1	bIV6		D	i		bIV6		bIV		6					M	0	1	-4, -7, -8		-8	-4
97	97	383	383	1.0	1/4	1/4	4/4	2	1	bII		D	i		bII		bII							M	0	1	-5, -1, -4		-5	-5
97	97	384	384	1.0	1/2	1/2	4/4	2	1	bIV6		D	i		bIV6		bIV		6					M	0	1	-4, -7, -8		-8	-4
97	97	385	385	1.0	3/4	3/4	4/4	2	1	bII		D	i		bII		bII							M	0	1	-5, -1, -4		-5	-5
98	98	386	386	8.0	0	0	4/4	2	1	bVII		D	i		bVII		bVII							M	0	1	-9, -5, -8		-9	-9
100	100	394	394	10.0	0	0	4/4	2	1	V		D	i		V		V							M	0	1	1, 5, 2		1	1
102	102	404	404	2.0	1/2	1/2	4/4	2	1	III6		D	i		III6		III		6					M	0	1	1, -2, -3		-3	1
103	103	406	406	4.0	0	0	4/4	2	1	III.I}{		D	III		I		I						}{	M	0	0	0, 4, 1		0	0
104	104	410	410	6.0	0	0	4/4	2	1	bVII		D	III		bVII		bVII							M	0	0	-2, 2, -1		-2	-2
105	105	416	416	2.0	1/2	1/2	4/4	2	1	I		D	III		I		I							M	0	0	0, 4, 1		0	0
106	106	418	418	4.0	0	0	4/4	2	1	V(4)		D	III		V(4)		V			4				M	0	0	1, 0, 2		1	1
107	107	422	422	4.0	0	0	4/4	2	1	V		D	III		V		V							M	0	0	1, 5, 2		1	1
108	108	426	426	2.0	0	0	4/4	2	1	vi		D	III		vi		vi							m	0	0	3, 0, 4		3	3
108	108	428	428	2.0	1/2	1/2	4/4	2	1	V/III		D	III		V/III		V				III			M	0	0	5, 9, 6		5	5
109	109	430	430	4.0	0	0	4/4	2	1	I/III		D	III		I/III		I				III			M	0	0	4, 8, 5		4	4
