mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
9	9	35/2	0.5	3/8	3/8	2/4	2	1	V6		eb	i		V6		V		6					M	1	1	5, 2, 1		1	5
10	10	18	3.75	0	0	2/4	2	1	iv6	It6	eb	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
11	11	87/4	2.25	7/16	7/16	2/4	2	1	i		eb	i		i		i							m	1	1	0, -3, 1		0	0
13	13	24	2.0	0	0	2/4	2	1	i6		eb	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
14	14	26	1.0	0	0	2/4	2	1	i64		eb	i		i64		i		64					m	1	1	1, 0, -3		0	1
14	14	27	0.875	1/4	1/4	2/4	2	1	i(#0)		eb	i		i(#0)		i			#0				m	1	1	0, -3, 1		0	0
14	14	223/8	0.125	15/32	15/32	2/4	2	1	i		eb	i		i		i							m	1	1	0, -3, 1		0	0
15	15	28	1.0	0	0	2/4	2	1	V/III		eb	i		V/III		V				III			M	1	1	-2, 2, -1		-2	-2
15	15	29	2.0	1/4	1/4	2/4	2	1	III6		eb	i		III6		III		6					M	1	1	1, -2, -3		-3	1
16	16	31	0.75	1/4	1/4	2/4	2	1	III6(4)		eb	i		III6(4)		III		6	4				M	1	1	-4, -2, -3		-3	-4
16	16	127/4	0.25	7/16	7/16	2/4	2	1	III6		eb	i		III6		III		6					M	1	1	1, -2, -3		-3	1
17	17	32	1.0	0	0	2/4	2	1	V7		eb	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
17	17	33	3.0	1/4	1/4	2/4	2	1	#viio6		eb	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
19	19	36	2.0	0	0	2/4	2	1	i64		eb	i		i64		i		64					m	1	1	1, 0, -3		0	1
20	20	38	2.0	0	0	2/4	2	1	i		eb	i		i		i							m	1	1	0, -3, 1		0	0
21	21	40	1.0	0	0	2/4	2	1	Ger6(2)		eb	i		Ger6(2)	Ger	vii	o	65	b32	V			Ger	1	1	-4, 0, -3, 1		6	-4
21	21	41	1.0	1/4	1/4	2/4	2	1	Fr6		eb	i		Fr6	Fr	V		43	b5	V			Fr	1	1	-4, 0, 2, 6		2	-4
22	22	42	1.875	0	0	2/4	2	1	V|HC}		eb	i		V		V					HC	}	M	1	1	1, 5, 2		1	1
22	22	351/8	1.125	15/32	15/32	2/4	2	1	#viio2{		eb	i		#viio2		#vii	o	2				{	o7	1	1	-4, 5, 2, -1		5	-4
23	23	45	1.0	1/4	1/4	2/4	2	1	#viio43		eb	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
24	24	46	1.5	0	0	2/4	2	1	i6(#7)		eb	i		i6(#7)		i		6	#7				m	1	1	-3, 1, 5		0	-3
24	24	95/2	0.5	3/8	3/8	2/4	2	1	i6		eb	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
25	25	48	0.875	0	0	2/4	2	1	viio2(4)/V		eb	i		viio2(4)/V		vii	o	2	4	V			o7	1	1	-3, 6, 5, 0		6	-3
25	25	391/8	0.125	7/32	7/32	2/4	2	1	viio2/V		eb	i		viio2/V		vii	o	2		V			o7	1	1	-3, 6, 3, 0		6	-3
25	25	49	1.0	1/4	1/4	2/4	2	1	Ger43		eb	i		Ger43	Ger	vii	o	43	b3	V			Ger	1	1	0, -3, 6, -4		6	0
26	26	50	1.5	0	0	2/4	2	1	V6(#7)		eb	i		V6(#7)		V		6	#7				M	1	1	5, 2, 6		1	5
26	26	103/2	0.5	3/8	3/8	2/4	2	1	V6		eb	i		V6		V		6					M	1	1	5, 2, 1		1	5
27	27	52	1.0	0	0	2/4	2	1	#viio2		eb	i		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
27	27	53	1.0	1/4	1/4	2/4	2	1	#viio43		eb	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
28	28	54	1.5	0	0	2/4	2	1	i6(#7)		eb	i		i6(#7)		i		6	#7				m	1	1	-3, 1, 5		0	-3
28	28	111/2	0.5	3/8	3/8	2/4	2	1	i6		eb	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
29	29	56	0.875	0	0	2/4	2	1	viio2(4)/V		eb	i		viio2(4)/V		vii	o	2	4	V			o7	1	1	-3, 6, 5, 0		6	-3
29	29	455/8	0.125	7/32	7/32	2/4	2	1	viio2/V		eb	i		viio2/V		vii	o	2		V			o7	1	1	-3, 6, 3, 0		6	-3
29	29	57	1.0	1/4	1/4	2/4	2	1	Ger43		eb	i		Ger43	Ger	vii	o	43	b3	V			Ger	1	1	0, -3, 6, -4		6	0
30	30	58	1.5	0	0	2/4	2	1	V6(#7)}		eb	i		V6(#7)		V		6	#7			}	M	1	1	5, 2, 6		1	5
30	30	119/2	1.0	3/8	3/8	2/4	2	1	V6|HC		eb	i		V6		V		6			HC		M	1	1	5, 2, 1		1	5
31	31	121/2	0.5	1/8	1/8	2/4	2	1	#viio2		eb	i		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
31	31	61	0.5	1/4	1/4	2/4	2	1	V		eb	i		V		V							M	1	1	1, 5, 2		1	1
31	31	123/2	0.5	3/8	3/8	2/4	2	1	V2		eb	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
32	32	62	5.0	0	0	2/4	2	1	i6{		eb	i		i6		i		6				{	m	1	1	-3, 1, 0		0	-3
34	34	67	0.875	1/4	1/4	2/4	2	1	i6(#14)		eb	i		i6(#14)		i		6	#14				m	1	1	-3, 1, 0	5	0	-3
34	34	543/8	0.125	15/32	15/32	2/4	2	1	i6		eb	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
35	35	68	1.0	0	0	2/4	2	1	V6/III		eb	i		V6/III		V		6		III			M	1	1	2, -1, -2		-2	2
35	35	69	2.0	1/4	1/4	2/4	2	1	III		eb	i		III		III							M	1	1	-3, 1, -2		-3	-3
36	36	71	0.75	1/4	1/4	2/4	2	1	III(4)		eb	i		III(4)		III			4				M	1	1	-3, -4, -2		-3	-3
36	36	287/4	0.25	7/16	7/16	2/4	2	1	III		eb	i		III		III							M	1	1	-3, 1, -2		-3	-3
37	37	72	1.0	0	0	2/4	2	1	V43		eb	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
37	37	73	3.0	1/4	1/4	2/4	2	1	#viio6		eb	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
39	39	76	4.0	0	0	2/4	2	1	i6		eb	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
41	41	80	1.0	0	0	2/4	2	1	iv7		eb	i		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
41	41	81	1.0	1/4	1/4	2/4	2	1	Ger7		eb	i		Ger7	Ger	vii	o	7	b3	V			Ger	1	1	6, -4, 0, -3		6	6
42	42	82	0.5	0	0	2/4	2	1	V|HC}		eb	i		V		V					HC	}	M	1	1	1, 5, 2		1	1
42	42	165/2	0.5	1/8	1/8	2/4	2	1	#viio2{		eb	i		#viio2		#vii	o	2				{	o7	1	1	-4, 5, 2, -1		5	-4
42	42	83	0.5	1/4	1/4	2/4	2	1	V		eb	i		V		V							M	1	1	1, 5, 2		1	1
42	42	167/2	0.5	3/8	3/8	2/4	2	1	#viio64		eb	i		#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
43	43	84	2.0	0	0	2/4	2	1	#viio7/iv		eb	i		#viio7/iv		#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
44	44	86	2.0	0	0	2/4	2	1	iv		eb	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
45	45	88	3.0	0	0	2/4	2	1	bII6		eb	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
46	46	91	1.0	1/4	1/4	2/4	2	1	i6		eb	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
47	47	92	1.0	0	0	2/4	2	1	V64(4)		eb	i		V64(4)		V		64	4				M	1	1	2, 1, 0		1	2
47	47	93	1.0	1/4	1/4	2/4	2	1	V43		eb	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
48	48	94	2.0	0	0	2/4	2	1	I[I|PAC}{		eb	i	I	I		I					PAC	}{	M	1	1	0, 4, 1		0	0
49	49	96	2.0	0	0	2/4	2	1	V7		eb	i	I	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
50	50	98	2.0	0	0	2/4	2	1	I		eb	i	I	I		I							M	1	1	0, 4, 1		0	0
51	51	100	0.875	0	0	2/4	2	1	viio43(4)/V		eb	i	I	viio43(4)/V		vii	o	43	4	V			o7	1	1	0, -3, 6, 5		6	0
51	51	807/8	0.125	7/32	7/32	2/4	2	1	viio43/V		eb	i	I	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
51	51	101	1.0	1/4	1/4	2/4	2	1	Ger43		eb	i	I	Ger43	Ger	vii	o	43	b3	V			Ger	1	1	0, -3, 6, -4		6	0
52	52	102	2.0	0	0	2/4	2	1	I		eb	i	I	I		I							M	1	1	0, 4, 1		0	0
53	53	104	2.0	0	0	2/4	2	1	V7		eb	i	I	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
54	54	106	2.0	0	0	2/4	2	1	I		eb	i	I	I		I							M	1	1	0, 4, 1		0	0
55	55	108	0.875	0	0	2/4	2	1	viio43(4)/V		eb	i	I	viio43(4)/V		vii	o	43	4	V			o7	1	1	0, -3, 6, 5		6	0
55	55	871/8	0.125	7/32	7/32	2/4	2	1	viio43/V		eb	i	I	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
55	55	109	1.0	1/4	1/4	2/4	2	1	Ger43]		eb	i	I	Ger43	Ger	vii	o	43	b3	V			Ger	1	1	0, -3, 6, -4		6	0
56	56	110	0.875	0	0	2/4	2	1	viio65(4)/V		eb	i		viio65(4)/V		vii	o	65	4	V			o7	1	1	5, 0, -3, 6		6	5
56	56	887/8	0.125	7/32	7/32	2/4	2	1	viio65/V		eb	i		viio65/V		vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3
56	56	111	1.0	1/4	1/4	2/4	2	1	Ger6		eb	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
57	57	112	0.875	0	0	2/4	2	1	viio65(4)/V		eb	i		viio65(4)/V		vii	o	65	4	V			o7	1	1	5, 0, -3, 6		6	5
57	57	903/8	0.125	7/32	7/32	2/4	2	1	viio65/V		eb	i		viio65/V		vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3
57	57	113	3.0	1/4	1/4	2/4	2	1	Ger6		eb	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
59	59	116	0.875	0	0	2/4	2	1	V(642)		eb	i		V(642)		V			642				M	1	1	-4, 0, -3		1	-4
59	59	935/8	3.125	7/32	7/32	2/4	2	1	V(64)|HC}		eb	i		V(64)		V			64		HC	}	M	1	1	1, 0, -3		1	1
