mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	6.0	0	3/4	4/4	2	1	c#.i{		c#	i		i	i						{	m	1	1	0, -3, 1		0	0
3	2	6	4.0	1/4	1/4	4/4	2	1	vi		c#	i		vi	vi							m	1	1	-4, -7, -3		-4	-4
4	3	10	2.0	1/4	1/4	4/4	2	1	iv%7		c#	i		iv%7	iv	%	7					%7	1	1	-1, -4, -7, -3		-1	-1
4	3	12	1.0	3/4	3/4	4/4	2	1	V7(96)		c#	i		V7(96)	V		7	96				Mm7	1	1	1, 5, -3, -1	-4	1	1
5	4	13	1.0	0	0	4/4	2	1	V7(9)		c#	i		V7(9)	V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
5	4	14	8.0	1/4	1/4	4/4	2	1	i|PAC}		c#	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
5	4	16	0.0	3/4	3/4	4/4	2	1	{		c#	i									{		1	1				
7	6	22	4.0	1/4	1/4	4/4	2	1	iv6/iii		c#	i		iv6/iii	iv		6		iii			m	1	1	-7, -3, -4		-4	-7
8	7	26	2.0	1/4	1/4	4/4	2	1	VI64/iii		c#	i		VI64/iii	VI		64		iii			M	1	1	-6, -7, -3		-7	-6
8	7	28	1.0	3/4	3/4	4/4	2	1	V7(94)/iii		c#	i		V7(94)/iii	V		7	94	iii			Mm7	1	1	-2, -3, -1, -4	-7	-2	-2
9	8	29	1.0	0	0	4/4	2	1	V7(9)/iii		c#	i		V7(9)/iii	V		7	9	iii			Mm7	1	1	-2, 2, -1, -4	-7	-2	-2
9	8	30	4.0	1/4	1/4	4/4	2	1	i/iii|PAC}		c#	i		i/iii	i				iii	PAC	}	m	1	1	-3, -6, -2		-3	-3
9	8	32	0.0	3/4	3/4	4/4	2	1	{		c#	i									{		1	1				
10	9	34	4.0	1/4	1/4	4/4	2	1	i(#0)/iii		c#	i		i(#0)/iii	i			#0	iii			m	1	1	-3, -6, -2		-3	-3
11	10	38	0.75	1/4	1/4	4/4	2	1	i/iii		c#	i		i/iii	i				iii			m	1	1	-3, -6, -2		-3	-3
11	10	155/4	1.25	7/16	7/16	4/4	2	1	i(b2)/iii		c#	i		i(b2)/iii	i			b2	iii			m	1	1	-8, -6, -2		-3	-8
11	10	40	2.0	3/4	3/4	4/4	2	1	i/iii		c#	i		i/iii	i				iii			m	1	1	-3, -6, -2		-3	-3
12	11	42	4.0	1/4	1/4	4/4	2	1	VI/bv		c#	i		VI/bv	VI				bv			M	1	1	-10, -6, -9		-10	-10
13	12	46	2.0	1/4	1/4	4/4	2	1	iv6/bv		c#	i		iv6/bv	iv		6		bv			m	1	1	-10, -6, -7		-7	-10
13	12	48	1.0	3/4	3/4	4/4	2	1	V7(94)/bv		c#	i		V7(94)/bv	V		7	94	bv			Mm7	1	1	-5, -6, -4, -7	-10	-5	-5
14	13	49	1.0	0	0	4/4	2	1	V7(9)/bv		c#	i		V7(9)/bv	V		7	9	bv			Mm7	1	1	-5, -1, -4, -7	-10	-5	-5
14	13	50	4.0	1/4	1/4	4/4	2	1	i/bv|PAC}		c#	i		i/bv	i				bv	PAC	}	m	1	1	-6, -9, -5		-6	-6
14	13	52	0.0	3/4	3/4	4/4	2	1	{		c#	i									{		1	1				
15	14	54	4.0	1/4	1/4	4/4	2	1	i(#0)/bv		c#	i		i(#0)/bv	i			#0	bv			m	1	1	-6, -9, -5		-6	-6
16	15	58	0.75	1/4	1/4	4/4	2	1	i/bv		c#	i		i/bv	i				bv			m	1	1	-6, -9, -5		-6	-6
16	15	235/4	1.25	7/16	7/16	4/4	2	1	i(b2)/bv		c#	i		i(b2)/bv	i			b2	bv			m	1	1	-11, -9, -5		-6	-11
16	15	60	2.0	3/4	3/4	4/4	2	1	i/bv		c#	i		i/bv	i				bv			m	1	1	-6, -9, -5		-6	-6
17	16	62	4.0	1/4	1/4	4/4	2	1	i(#0)/bv	IV(b6)	c#	i		i(#0)/bv	i			#0	bv			m	1	1	-6, -9, -5		-6	-6
18	17	66	2.0	1/4	1/4	4/4	2	1	IV		c#	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
18	17	68	2.0	3/4	3/4	4/4	2	1	bIV6		c#	i		bIV6	bIV		6					M	1	1	-4, -7, -8		-8	-4
19	18	70	2.0	1/4	1/4	4/4	2	1	III		c#	i		III	III							M	1	1	-3, 1, -2		-3	-3
19	18	72	2.0	3/4	3/4	4/4	2	1	II6		c#	i		II6	II		6					M	1	1	6, 3, 2		2	6
20	19	74	0.75	1/4	1/4	4/4	2	1	bII		c#	i		bII	bII							M	1	1	-5, -1, -4		-5	-5
20	19	299/4	1.25	7/16	7/16	4/4	2	1	bII(b2)		c#	i		bII(b2)	bII			b2				M	1	1	-10, -1, -4		-5	-10
20	19	76	2.0	3/4	3/4	4/4	2	1	bII		c#	i		bII	bII							M	1	1	-5, -1, -4		-5	-5
21	20	78	0.75	1/4	1/4	4/4	2	1	iv6		c#	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
21	20	315/4	1.25	7/16	7/16	4/4	2	1	iv6(b6b4)		c#	i		iv6(b6b4)	iv		6	b6b4				m	1	1	-9, -5, -1		-1	-9
21	20	80	1.0	3/4	3/4	4/4	2	1	iv6		c#	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
22	21	81	8.0	0	0	4/4	2	1	V7|HC}		c#	i		V7	V		7			HC	}	Mm7	1	1	1, 5, 2, -1		1	1
24	23	89	4.0	0	0	4/4	2	1	i{		c#	i		i	i						{	m	1	1	0, -3, 1		0	0
25	24	93	4.0	0	0	4/4	2	1	vi		c#	i		vi	vi							m	1	1	-4, -7, -3		-4	-4
26	25	97	2.0	0	0	4/4	2	1	iv%7		c#	i		iv%7	iv	%	7					%7	1	1	-1, -4, -7, -3		-1	-1
26	25	99	2.0	1/2	1/2	4/4	2	1	V7(96)		c#	i		V7(96)	V		7	96				Mm7	1	1	1, 5, -3, -1	-4	1	1
27	26	101	1.0	0	0	4/4	2	1	V6		c#	i		V6	V		6					M	1	1	5, 2, 1		1	5
27	26	102	7.0	1/4	1/4	4/4	2	1	i|PAC}		c#	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
27	26	104	0.0	3/4	3/4	4/4	2	1	{		c#	i									{		1	1				
29	28	109	4.0	0	0	4/4	2	1	vi		c#	i		vi	vi							m	1	1	-4, -7, -3		-4	-4
30	29	113	2.0	0	0	4/4	2	1	I/bIV		c#	i		I/bIV	I				bIV			M	1	1	-8, -4, -7		-8	-8
30	29	115	2.0	1/2	1/2	4/4	2	1	iv64/bIV		c#	i		iv64/bIV	iv		64		bIV			m	1	1	-8, -9, -12		-9	-8
31	30	117	8.0	0	0	4/4	2	1	I/bIV|PC}		c#	i		I/bIV	I				bIV	PC	}	M	1	1	-8, -4, -7		-8	-8
33	32	125	2.0	0	0	4/4	2	1	i6{		c#	i		i6	i		6				{	m	1	1	-3, 1, 0		0	-3
33	32	127	2.0	1/2	1/2	4/4	2	1	V43		c#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
34	33	129	2.0	0	0	4/4	2	1	V7/iv|EC		c#	i		V7/iv	V		7		iv	EC		Mm7	1	1	0, 4, 1, -2		0	0
34	33	131	1.0	1/2	1/2	4/4	2	1	V7(9)/VII		c#	i		V7(9)/VII	V		7	9	VII			Mm7	1	1	-1, 3, 0, -3	1	-1	-1
34	33	132	1.0	3/4	3/4	4/4	2	1	V7(b9)/VII		c#	i		V7(b9)/VII	V		7	b9	VII			Mm7	1	1	-1, 3, 0, -3	-6	-1	-1
35	34	133	1.0	0	0	4/4	2	1	V7(b6)/III		c#	i		V7(b6)/III	V		7	b6	III			Mm7	1	1	-2, 2, -6, -4		-2	-2
35	34	134	1.0	1/4	1/4	4/4	2	1	V7/III		c#	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
35	34	135	1.0	1/2	1/2	4/4	2	1	V7(9)/VI		c#	i		V7(9)/VI	V		7	9	VI			Mm7	1	1	-3, 1, -2, -5	-1	-3	-3
35	34	136	1.0	3/4	3/4	4/4	2	1	V7(b9)/VI		c#	i		V7(b9)/VI	V		7	b9	VI			Mm7	1	1	-3, 1, -2, -5	-8	-3	-3
36	35	137	1.0	0	0	4/4	2	1	viio7(b6)/VII		c#	i		viio7(b6)/VII	vii	o	7	b6	VII			o7	1	1	3, 0, -8, -6		3	3
36	35	138	1.0	1/4	1/4	4/4	2	1	viio7/VII		c#	i		viio7/VII	vii	o	7		VII			o7	1	1	3, 0, -3, -6		3	3
36	35	139	1.0	1/2	1/2	4/4	2	1	iv%65		c#	i		iv%65	iv	%	65					%7	1	1	-4, -7, -3, -1		-1	-4
36	35	140	1.0	3/4	3/4	4/4	2	1	V7(6)		c#	i		V7(6)	V		7	6				Mm7	1	1	1, 5, -3, -1		1	1
37	36	141	1.0	0	0	4/4	2	1	V7(b96)/iv|EC		c#	i		V7(b96)/iv	V		7	b96	iv	EC		Mm7	1	1	0, 4, -4, -2	-12	0	0
37	36	142	1.0	1/4	1/4	4/4	2	1	V7(b9)/iv		c#	i		V7(b9)/iv	V		7	b9	iv			Mm7	1	1	0, 4, 1, -2	-12	0	0
37	36	143	1.0	1/2	1/2	4/4	2	1	V7(9)/VII		c#	i		V7(9)/VII	V		7	9	VII			Mm7	1	1	-1, 3, 0, -3	1	-1	-1
37	36	144	1.0	3/4	3/4	4/4	2	1	V7(b9)/VII		c#	i		V7(b9)/VII	V		7	b9	VII			Mm7	1	1	-1, 3, 0, -3	-6	-1	-1
38	37	145	1.0	0	0	4/4	2	1	V7(b9b6)/III		c#	i		V7(b9b6)/III	V		7	b9b6	III			Mm7	1	1	-2, 2, -6, -4	-7	-2	-2
