mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
36	36	15/16	15/16	4/4	2	1	i(b2)					D	i	i	i(b2)		i			b2				m	0	1	-3, -1, 3		2	-3	0	10	0.0	0.0	0.625	0.0
37	37	3/16	3/16	4/4	2	1	i					D	i	i	i		i							m	0	1	2, -1, 3		2	2	0	10	0.0	0.0	0.625	0.0
37	37	7/16	7/16	4/4	2	1	i(#0)					D	i	i	i(#0)		i			#0				m	0	1	2, -1, 3		2	2	6	4	0.6	0.375	0.25	0.6
37	37	11/16	11/16	4/4	2	1	i					D	i	i	i		i							m	0	1	2, -1, 3		2	2	0	10	0.0	0.0	0.625	0.0
37	37	15/16	15/16	4/4	2	1	i(b2)					D	i	i	i(b2)		i			b2				m	0	1	-3, -1, 3		2	-3	0	10	0.0	0.0	0.625	0.0
38	38	3/16	3/16	4/4	2	1	i(2)					D	i	i	i(2)		i			2				m	0	1	4, -1, 3		2	4	0	10	0.0	0.0	0.625	0.0
38	38	7/16	7/16	4/4	2	1	i6					D	i	i	i6		i		6					m	0	1	-1, 3, 2		2	-1	0	10	0.0	0.0	0.625	0.0
38	38	11/16	11/16	4/4	2	1	I6					D	i	i	I6		I		6					M	0	1	6, 3, 2		2	6	0	10	0.0	0.0	0.625	0.0
38	38	15/16	15/16	4/4	2	1	I6(4)					D	i	i	I6(4)		I		6	4				M	0	1	1, 3, 2		2	1	0	10	0.0	0.0	0.625	0.0
39	39	3/16	3/16	4/4	2	1	viio7/V					D	i	i	viio7/V		vii	o	7		V			o7	0	1	8, 5, 2, -1		8	8	0	10	0.0	0.0	0.625	0.0
39	39	7/16	7/16	4/4	2	1	i64					D	i	i	i64		i		64					m	0	1	3, 2, -1		2	3	0	14	0.0	0.0	0.875	0.0
39	39	15/16	15/16	4/4	2	1	V2/III					D	i	i	V2/III		V		2		III			Mm7	0	1	-2, 0, 4, 1		0	-2	2	10	0.16666666666666666	1.0	0.625	0.6153846153846154
40	40	3/16	3/16	4/4	2	1	ii64					D	i	i	ii64		ii		64					m	0	1	5, 4, 1		4	5	0	10	0.0	0.0	0.625	0.0
40	40	7/16	7/16	4/4	2	1	iio64					D	i	i	iio64		ii	o	64					o	0	1	-2, 4, 1		4	-2	0	10	0.0	0.0	0.625	0.0
40	40	11/16	11/16	4/4	2	1	iio6(4)					D	i	i	iio6(4)		ii	o	6	4				o	0	1	3, -2, 4		4	3	0	10	0.0	0.0	0.625	0.0
40	40	15/16	15/16	4/4	2	1	iio6(b4)					D	i	i	iio6(b4)		ii	o	6	b4				o	0	1	-4, -2, 4		4	-4	6	4	0.6	0.375	0.25	0.6
41	41	3/16	3/16	4/4	2	1	iio6					D	i	i	iio6		ii	o	6					o	0	1	1, -2, 4		4	1	0	10	0.0	0.0	0.625	0.0
41	41	7/16	7/16	4/4	2	1	iio6(#2)					D	i	i	iio6(#2)		ii	o	6	#2				o	0	1	6, -2, 4		4	6	0	8	0.0	0.0	0.5	0.0
41	41	11/16	11/16	4/4	2	1	iio(2)					D	i	i	iio(2)		ii	o		2				o	0	1	-1, 1, -2		4	-1	0	8	0.0	0.0	0.5	0.0
41	41	15/16	15/16	4/4	2	1	iio					D	i	i	iio		ii	o						o	0	1	4, 1, -2		4	4	0	10	0.0	0.0	0.625	0.0
42	42	3/16	3/16	4/4	2	1	iio(#0)					D	i	i	iio(#0)		ii	o		#0				o	0	1	4, 1, -2		4	4	6	4	0.6	0.375	0.25	0.6
42	42	7/16	7/16	4/4	2	1	iio					D	i	i	iio		ii	o						o	0	1	4, 1, -2		4	4	0	10	0.0	0.0	0.625	0.0
42	42	11/16	11/16	4/4	2	1	iio(2)					D	i	i	iio(2)		ii	o		2				o	0	1	-1, 1, -2		4	-1	0	8	0.0	0.0	0.5	0.0
42	42	15/16	15/16	4/4	2	1	iio6(#2)					D	i	i	iio6(#2)		ii	o	6	#2				o	0	1	6, -2, 4		4	6	0	8	0.0	0.0	0.5	0.0
43	43	3/16	3/16	4/4	2	1	iio6					D	i	i	iio6		ii	o	6					o	0	1	1, -2, 4		4	1	0	10	0.0	0.0	0.625	0.0
43	43	7/16	7/16	4/4	2	1	V6(b5)/V					D	i	i	V6(b5)/V		V		6	b5	V			M	0	1	8, -2, 4		4	8	0	10	0.0	0.0	0.625	0.0
43	43	11/16	11/16	4/4	2	1	V7]					D	i	i	V7		V		7					Mm7	0	1	3, 7, 4, 1		3	3	0	7	0.0	0.0	0.4375	0.0
43	43	7/8	7/8	4/4	2	1	iio64					D	i		iio64		ii	o	64					o	0	1	-2, 4, 1		4	-2	0	3	0.0	0.0	0.1875	0.0
43	43	15/16	15/16	4/4	2	1	#viio7					D	i		#viio7		#vii	o	7					o7	0	1	7, 4, 1, -2		7	7	0	12	0.0	0.0	1.625	0.0
44	44	3/16	3/16	4/4	2	1	V65					D	i		V65		V		65					Mm7	0	1	7, 4, 1, 3		3	7	0	10	0.0	0.0	0.625	0.0
44	44	7/16	7/16	4/4	2	1	#viio7					D	i		#viio7		#vii	o	7					o7	0	1	7, 4, 1, -2		7	7	1	9	0.1	0.0625	0.5625	0.1
44	44	11/16	11/16	4/4	2	1	V7					D	i		V7		V		7					Mm7	0	1	3, 7, 4, 1		3	3	0	6	0.0	0.0	0.375	0.0
45	45	0	0	4/4	2	1	V2/V					D	i		V2/V		V		2		V			Mm7	0	1	2, 4, 8, 5		4	2	0	10	0.0	0.0	1.5	0.0
45	45	3/16	3/16	4/4	2	1	viio43/V					D	i		viio43/V		vii	o	43		V			o7	0	1	2, -1, 8, 5		8	2	4	22	0.15384615384615385	0.25	1.375	0.15384615384615385
46	46	0	0	4/4	2	1	V6(#7)					D	i		V6(#7)		V		6	#7				M	0	1	7, 4, 8		3	7	0	8	0.0	0.0	1.375	0.0
46	46	3/16	3/16	4/4	2	1	V6					D	i		V6		V		6					M	0	1	7, 4, 3		3	7	0	8	0.0	0.0	0.5	0.0
46	46	7/16	7/16	4/4	2	1	#viio7					D	i		#viio7		#vii	o	7					o7	0	1	7, 4, 1, -2		7	7	0	7	0.0	0.0	0.4375	0.0
46	46	5/8	5/8	4/4	2	1	V7					D	i		V7		V		7					Mm7	0	1	3, 7, 4, 1		3	3	0	9	0.0	0.0	0.5625	0.0
47	47	0	0	4/4	2	1	V2/V					D	i		V2/V		V		2		V			Mm7	0	1	2, 4, 8, 5		4	2	0	10	0.0	0.0	1.5	0.0
47	47	3/16	3/16	4/4	2	1	viio43/V					D	i		viio43/V		vii	o	43		V			o7	0	1	2, -1, 8, 5		8	2	4	22	0.15384615384615385	0.25	1.375	0.15384615384615385
48	48	0	0	4/4	2	1	V6(#7)					D	i		V6(#7)		V		6	#7				M	0	1	7, 4, 8		3	7	0	6	0.0	0.0	0.375	0.0
48	48	3/16	3/16	4/4	2	1	V6					D	i		V6		V		6					M	0	1	7, 4, 3		3	7	0	8	0.0	0.0	0.5	0.0
48	48	7/16	7/16	4/4	2	1	#viio43(4)/iv					D	i		#viio43(4)/iv		#vii	o	43	4	iv			o7	0	1	0, -3, 6, -2		6	0	0	10	0.0	0.0	0.625	0.0
48	48	11/16	11/16	4/4	2	1	#viio43/iv					D	i		#viio43/iv		#vii	o	43		iv			o7	0	1	0, -3, 6, 3		6	0	0	10	0.0	0.0	0.625	0.0
48	48	15/16	15/16	4/4	2	1	IV6(#11#72)					D	i		IV6(#11#72)		IV		6	#11#72				M	0	1	5, 2, 3, 6	7	1	5	0	12	0.0	0.0	0.75	0.0
49	49	3/16	3/16	4/4	2	1	IV6(#72)					D	i		IV6(#72)		IV		6	#72				M	0	1	5, 2, 3, 6		1	5	0	12	0.0	0.0	0.75	0.0
49	49	7/16	7/16	4/4	2	1	iv6(b132)					D	i		iv6(b132)		iv		6	b132				m	0	1	-2, 2, 3	-3	1	-2	0	10	0.0	0.0	0.625	0.0
49	49	11/16	11/16	4/4	2	1	iv6					D	i		iv6		iv		6					m	0	1	-2, 2, 1		1	-2	0	10	0.0	0.0	0.625	0.0
49	49	15/16	15/16	4/4	2	1	V7(4)					D	i		V7(4)		V		7	4				Mm7	0	1	3, 2, 4, 1		3	3	0	10	0.0	0.0	0.625	0.0
50	50	3/16	3/16	4/4	2	1	V(64)					D	i		V(64)		V			64				M	0	1	3, 2, -1		3	3	0	10	0.0	0.0	0.625	0.0
50	50	7/16	7/16	4/4	2	1	viio7/V					D	i		viio7/V		vii	o	7		V			o7	0	1	8, 5, 2, -1		8	8	0	24	0.0	0.0	1.5	0.0
50	50	15/16	15/16	4/4	2	1	iv7					D	i		iv7		iv		7					mm7	0	1	1, -2, 2, -1		1	1	0	24	0.0	0.0	1.5	0.0
51	51	7/16	7/16	4/4	2	1	viio7/V					D	i		viio7/V		vii	o	7		V			o7	0	1	8, 5, 2, -1		8	8	0	14	0.0	0.0	0.875	0.0
51	51	3/4	3/4	4/4	2	1	V6/V					D	i		V6/V		V		6		V			M	0	1	8, 5, 4		4	8	2	8	0.2	0.125	0.5	0.2
52	52	0	0	4/4	2	1	V					D	i		V		V							M	0	1	3, 7, 4		3	3	20	26	0.43478260869565216	1.1666666666666667	2.25	0.3414634146341463
53	53	0	0	4/4	2	1	V(64)					D	i		V(64)		V			64				M	0	1	3, 2, -1		3	3	8	18	0.3076923076923077	0.4166666666666667	1.1666666666666667	0.2631578947368421
53	53	1/2	1/2	4/4	2	1	V7					D	i		V7		V		7					Mm7	0	1	3, 7, 4, 1		3	3	6	20	0.23076923076923078	0.3333333333333333	1.25	0.21052631578947367
54	54	0	0	4/4	2	1	i|IAC}{					D	i		i		i					IAC	}{	m	0	1	2, -1, 3		2	2	54	222	0.1956521739130435	3.375	13.875	0.1956521739130435
59	59	1/16	1/16	4/4	2	1	ii%2					D	i		ii%2		ii	%	2					%7	0	1	2, 4, 1, -2		4	2	40	172	0.18867924528301888	2.5	10.75	0.18867924528301888
63	63	1/16	1/16	4/4	2	1	V65					D	i		V65		V		65					Mm7	0	1	7, 4, 1, 3		3	7	4	46	0.08	0.25	2.875	0.08
64	64	0	0	4/4	2	1	viio43/V					D	i		viio43/V		vii	o	43		V			o7	0	1	2, -1, 8, 5		8	2	6	49	0.10909090909090909	0.375	3.0625	0.10909090909090909
65	65	0	0	4/4	2	1	#viio7					D	i		#viio7		#vii	o	7					o7	0	1	7, 4, 1, -2		7	7	0	7	0.0	0.0	0.4375	0.0
65	65	1/8	1/8	4/4	2	1	V65					D	i		V65		V		65					Mm7	0	1	7, 4, 1, 3		3	7	0	17	0.0	0.0	1.0625	0.0
65	65	7/16	7/16	4/4	2	1	#viio7					D	i		#viio7		#vii	o	7					o7	0	1	7, 4, 1, -2		7	7	0	14	0.0	0.0	0.875	0.0
65	65	11/16	11/16	4/4	2	1	V65					D	i		V65		V		65					Mm7	0	1	7, 4, 1, 3		3	7	0	16	0.0	0.0	1.0	0.0
66	66	0	0	4/4	2	1	viio43/V					D	i		viio43/V		vii	o	43		V			o7	0	1	2, -1, 8, 5		8	2	4	20	0.16666666666666666	0.25	1.25	0.16666666666666666
66	66	1/2	1/2	4/4	2	1	v7/#iii					D	i		v7/#iii		v		7		#iii			mm7	0	1	7, 4, 8, 5		7	7	2	10	0.16666666666666666	0.125	0.625	0.16666666666666666
66	66	3/4	3/4	4/4	2	1	V2/#iii					D	i		V2/#iii		V		2		#iii			Mm7	0	1	5, 7, 11, 8		7	5	0	13	0.0	0.0	0.8125	0.0
67	67	0	0	4/4	2	1	i6/#iii					D	i		i6/#iii		i		6		#iii			m	0	1	3, 7, 6		6	3	2	22	0.08333333333333333	0.125	1.375	0.08333333333333333
67	67	1/2	1/2	4/4	2	1	V6/#iii					D	i		V6/#iii		V		6		#iii			M	0	1	11, 8, 7		7	11	2	22	0.08333333333333333	0.125	1.375	0.08333333333333333
68	68	0	0	4/4	2	1	i/#iii					D	i		i/#iii		i				#iii			m	0	1	6, 3, 7		6	6	2	22	0.08333333333333333	0.125	1.375	0.08333333333333333
68	68	1/2	1/2	4/4	2	1	V2/#VI					D	i		V2/#VI		V		2		#VI			Mm7	0	1	4, 6, 10, 7		6	4	2	24	0.07692307692307693	0.125	1.5	0.07692307692307693
69	69	0	0	4/4	2	1	I6/#VI					D	i		I6/#VI		I		6		#VI			M	0	1	9, 6, 5		5	9	2	22	0.08333333333333333	0.125	1.375	0.08333333333333333
69	69	1/2	1/2	4/4	2	1	i6/#vi					D	i		i6/#vi		i		6		#vi			m	0	1	2, 6, 5		5	2	6	18	0.25	0.375	1.125	0.25
70	70	0	0	4/4	2	1	vii%65/V					D	i		vii%65/V		vii	%	65		V			%7	0	1	5, 2, 6, 8		8	5	8	92	0.08	0.5	5.75	0.08
72	72	0	0	4/4	2	1	V65/#vii					D	i		V65/#vii		V		65		#vii			Mm7	0	1	12, 9, 6, 8		8	12	4	47	0.0784313725490196	0.25	2.9375	0.0784313725490196
73	73	0	0	4/4	2	1	iio/#vii					D	i		iio/#vii		ii	o			#vii			o	0	1	9, 6, 3		9	9	0	46	0.0	0.0	2.875	0.0
74	74	7/16	7/16	4/4	2	1	VII[#viio2/ii					D	i	VII	#viio2/ii		#vii	o	2		ii			o7	0	1	0, 9, 6, 3		9	0	0	10	0.0	0.0	0.625	0.0
74	74	11/16	11/16	4/4	2	1	ii6					D	i	VII	ii6		ii		6					m	0	1	1, 5, 4		4	1	6	4	0.6	0.375	0.25	0.6
74	74	15/16	15/16	4/4	2	1	iii6					D	i	VII	iii6		iii		6					m	0	1	-4, 0, -1		-1	-4	0	10	0.0	0.0	0.625	0.0
75	75	3/16	3/16	4/4	2	1	#viio43/iv					D	i	VII	#viio43/iv		#vii	o	43		iv			o7	0	1	0, -3, 6, 3		6	0	0	10	0.0	0.0	0.625	0.0
75	75	7/16	7/16	4/4	2	1	V7/III					D	i	VII	V7/III		V		7		III			Mm7	0	1	0, 4, 1, -2		0	0	0	10	0.0	0.0	0.625	0.0
75	75	11/16	11/16	4/4	2	1	viio7/VII]					D	i	VII	viio7/VII		vii	o	7		VII			o7	0	1	5, 2, -1, -4		5	5	4	6	0.4	0.25	0.375	0.4
75	75	15/16	15/16	4/4	2	1	#iii/i.viio2/V					D	#iii/i		viio2/V		vii	o	2		V			o7	0	1	3, 12, 9, 6		12	3	3	16	0.15789473684210525	0.1875	1.0	0.15789473684210525
77	77	0	0	4/4	2	1	V|HC}{					D	#iii/i		V		V					HC	}{	M	0	1	7, 11, 8		7	7	8	10	0.4444444444444444	0.4166666666666667	0.5833333333333334	0.4166666666666667
77	77	1/2	1/2	4/4	2	1	iv6					D	#iii/i		iv6		iv		6					m	0	1	2, 6, 5		5	2	6	7	0.46153846153846156	0.25	0.5416666666666666	0.31578947368421056
77	77	3/4	3/4	4/4	2	1	V					D	#iii/i		V		V							M	0	1	7, 11, 8		7	7	6	3	0.6666666666666666	0.3333333333333333	0.16666666666666666	0.6666666666666666
78	78	0	0	4/4	2	1	V7/ii					D	#iii/i		V7/ii		V		7		ii			Mm7	0	1	9, 13, 10, 7		9	9	8	11	0.42105263157894735	0.4166666666666667	0.625	0.39999999999999997
78	78	1/2	1/2	4/4	2	1	v65					D	#iii/i		v65		v		65					mm7	0	1	4, 8, 5, 7		7	4	7	15	0.3181818181818182	0.3333333333333333	0.9583333333333334	0.25806451612903225
79	79	0	0	4/4	2	1	V6					D	#iii/i		V6		V		6					M	0	1	11, 8, 7		7	11	2	7	0.2222222222222222	0.08333333333333333	0.375	0.18181818181818182
79	79	1/4	1/4	4/4	2	1	i					D	#iii/i		i		i							m	0	1	6, 3, 7		6	6	4	5	0.4444444444444444	0.16666666666666666	0.2916666666666667	0.3636363636363636
79	79	1/2	1/2	4/4	2	1	V65/ii					D	#iii/i		V65/ii		V		65		ii			Mm7	0	1	13, 10, 7, 9		9	13	2	6	0.25	0.08333333333333333	0.5	0.14285714285714285
79	79	2/3	2/3	4/4	2	1	V64					D	#iii/i		V64		V		64					M	0	1	8, 7, 11		7	8	0	5	0.0	0.0	0.2916666666666667	0.0
79	79	3/4	3/4	4/4	2	1	i6					D	#iii/i		i6		i		6					m	0	1	3, 7, 6		6	3	0	5	0.0	0.0	0.2916666666666667	0.0
79	79	5/6	5/6	4/4	2	1	V64					D	#iii/i		V64		V		64					M	0	1	8, 7, 11		7	8	0	5	0.0	0.0	0.2916666666666667	0.0
79	79	11/12	11/12	4/4	2	1	i					D	#iii/i		i		i							m	0	1	6, 3, 7		6	6	0	5	0.0	0.0	0.2916666666666667	0.0
80	80	0	0	4/4	2	1	V					D	#iii/i		V		V							M	0	1	7, 11, 8		7	7	6	12	0.3333333333333333	0.3333333333333333	0.75	0.3076923076923077
80	80	1/2	1/2	4/4	2	1	iv6					D	#iii/i		iv6		iv		6					m	0	1	2, 6, 5		5	2	14	11	0.56	0.75	0.9166666666666666	0.45000000000000007
81	81	0	0	4/4	2	1	V7/ii					D	#iii/i		V7/ii		V		7		ii			Mm7	0	1	9, 13, 10, 7		9	9	6	13	0.3157894736842105	0.3333333333333333	0.8333333333333334	0.2857142857142857
81	81	1/2	1/2	4/4	2	1	v65					D	#iii/i		v65		v		65					mm7	0	1	4, 8, 5, 7		7	4	6	19	0.24	0.3333333333333333	1.3333333333333333	0.2
82	82	0	0	4/4	2	1	V6					D	#iii/i		V6		V		6					M	0	1	11, 8, 7		7	11	2	8	0.2	0.16666666666666666	1.0	0.14285714285714285
82	82	1/4	1/4	4/4	2	1	i					D	#iii/i		i		i							m	0	1	6, 3, 7		6	6	2	8	0.2	0.16666666666666666	1.0	0.14285714285714285
82	82	1/2	1/2	4/4	2	1	#viio7/ii					D	#iii/i		#viio7/ii		#vii	o	7		ii			o7	0	1	13, 10, 7, 4		13	13	2	7	0.2222222222222222	0.16666666666666666	0.8333333333333334	0.16666666666666666
82	82	3/4	3/4	4/4	2	1	V64					D	#iii/i		V64		V		64					M	0	1	8, 7, 11		7	8	2	7	0.2222222222222222	0.16666666666666666	0.8333333333333334	0.16666666666666666
83	83	0	0	4/4	2	1	viio2/V					D	#iii/i		viio2/V		vii	o	2		V			o7	0	1	3, 12, 9, 6		12	3	0	9	0.0	0.0	1.1666666666666667	0.0
83	83	1/6	1/6	4/4	2	1	#viio7/iv					D	#iii/i		#viio7/iv		#vii	o	7		iv			o7	0	1	10, 7, 4, 1		10	10	0	9	0.0	0.0	1.1666666666666667	0.0
83	83	1/3	1/3	4/4	2	1	#viio65					D	#iii/i		#viio65		#vii	o	65					o7	0	1	8, 5, 2, 11		11	8	8	13	0.38095238095238093	0.6666666666666666	1.5	0.3076923076923077
84	84	0	0	4/4	2	1	#viio2					D	#iii/i		#viio2		#vii	o	2					o7	0	1	2, 11, 8, 5		11	2	15	39	0.2777777777777778	0.625	1.7916666666666667	0.2586206896551724
85	85	1/2	1/2	4/4	2	1	#viio7					D	#iii/i		#viio7		#vii	o	7					o7	0	1	11, 8, 5, 2		11	11	15	39	0.2777777777777778	0.625	1.7916666666666667	0.2586206896551724
87	87	0	0	4/4	2	1	#viio65					D	#iii/i		#viio65		#vii	o	65					o7	0	1	8, 5, 2, 11		11	8	50	70	0.4166666666666667	1.9583333333333333	3.5972222222222223	0.3525
90	90	1/4	1/4	4/4	2	1	iio64					D	#iii/i		iio64		ii	o	64					o	0	1	2, 8, 5		8	2	6	3	0.6666666666666666	0.5	0.375	0.5714285714285714
90	90	1/2	1/2	4/4	2	1	ii					D	#iii/i		ii		ii							m	0	1	8, 5, 9		8	8	10	0	1.0	1.0	0.0	1.0
90	90	3/4	3/4	4/4	2	1	#viio7					D	#iii/i		#viio7		#vii	o	7					o7	0	1	11, 8, 5, 2		11	11	0	9	0.0	0.0	0.875	0.0
