mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
43	42	0	0	2/2	2	1	I}						c	#III		I	I						}	M	1	0	4, 8, 5		4.0	4.0	0	6	0.0	0.0	1.5	0.0
43	42	3/8	3/8	2/2	2	1	I6{						c	#III		I6	I		6				{	M	1	0	8, 5, 4		4.0	8.0	0	4	0.0	0.0	0.5	0.0
43	42	1/2	1/2	2/2	2	1	bII6						c	#III		bII6	bII		6					M	1	0	3, 0, -1		-1.0	3.0	0	4	0.0	0.0	0.5	0.0
43	42	5/8	5/8	2/2	2	1	II6						c	#III		II6	II		6					M	1	0	10, 7, 6		6.0	10.0	0	4	0.0	0.0	0.5	0.0
43	42	3/4	3/4	2/2	2	1	bIII6						c	#III		bIII6	bIII		6					M	1	0	5, 2, 1		1.0	5.0	0	4	0.0	0.0	0.5	0.0
43	42	7/8	7/8	2/2	2	1	bIV6						c	#III		bIV6	bIV		6					M	1	0	0, -3, -4		-4.0	0.0	0	4	0.0	0.0	0.5	0.0
44	43	0	0	2/2	2	1	IV6						c	#III		IV6	IV		6					M	1	0	7, 4, 3		3.0	7.0	0	4	0.0	0.0	0.5	0.0
44	43	1/8	1/8	2/2	2	1	bV6						c	#III		bV6	bV		6					M	1	0	2, -1, -2		-2.0	2.0	0	4	0.0	0.0	0.5	0.0
44	43	1/4	1/4	2/2	2	1	IV6						c	#III		IV6	IV		6					M	1	0	7, 4, 3		3.0	7.0	0	4	0.0	0.0	0.5	0.0
44	43	3/8	3/8	2/2	2	1	bIV6						c	#III		bIV6	bIV		6					M	1	0	0, -3, -4		-4.0	0.0	0	4	0.0	0.0	0.5	0.0
44	43	1/2	1/2	2/2	2	1	bIII6						c	#III		bIII6	bIII		6					M	1	0	5, 2, 1		1.0	5.0	0	4	0.0	0.0	0.5	0.0
44	43	5/8	5/8	2/2	2	1	bIV6						c	#III		bIV6	bIV		6					M	1	0	0, -3, -4		-4.0	0.0	0	4	0.0	0.0	0.5	0.0
44	43	3/4	3/4	2/2	2	1	bIII6						c	#III		bIII6	bIII		6					M	1	0	5, 2, 1		1.0	5.0	0	4	0.0	0.0	0.5	0.0
44	43	7/8	7/8	2/2	2	1	II6						c	#III		II6	II		6					M	1	0	10, 7, 6		6.0	10.0	0	4	0.0	0.0	0.5	0.0
45	44	0	0	2/2	2	1	bII6						c	#III		bII6	bII		6					M	1	0	3, 0, -1		-1.0	3.0	0	4	0.0	0.0	1.0	0.0
45	44	1/4	1/4	2/2	2	1	bII6(+0)						c	#III		bII6(+0)	bII		6	+0				M	1	0	3, 0, -1	4	-1.0	3.0	10	18	0.35714285714285715	1.25	4.75	0.20833333333333334
46	45	1/4	1/4	2/2	2	1	VII.V2						c	VII		V2	V		2					Mm7	1	0	-3, -1, 3, 0		-1.0	-3.0	8	16	0.3333333333333333	1.0	3.5	0.2222222222222222
47	46	0	0	2/2	2	1	I6}						c	VII		I6	I		6				}	M	1	0	2, -1, -2		-2.0	2.0	0	9	0.0	0.0	1.125	0.0
47	46	1/2	1/2	2/2	2	1	bII6						c	VII		bII6	bII		6					M	1	0	-3, -6, -7		-7.0	-3.0	0	4	0.0	0.0	0.5	0.0
47	46	5/8	5/8	2/2	2	1	II6						c	VII		II6	II		6					M	1	0	4, 1, 0		0.0	4.0	0	4	0.0	0.0	0.5	0.0
47	46	3/4	3/4	2/2	2	1	bIII6						c	VII		bIII6	bIII		6					M	1	0	-1, -4, -5		-5.0	-1.0	0	4	0.0	0.0	0.5	0.0
47	46	7/8	7/8	2/2	2	1	III6						c	VII		III6	III		6					M	1	0	6, 3, 2		2.0	6.0	0	4	0.0	0.0	0.5	0.0
48	47	0	0	2/2	2	1	IV6						c	VII		IV6	IV		6					M	1	0	1, -2, -3		-3.0	1.0	0	4	0.0	0.0	0.5	0.0
48	47	1/8	1/8	2/2	2	1	bV6						c	VII		bV6	bV		6					M	1	0	-4, -7, -8		-8.0	-4.0	0	4	0.0	0.0	0.5	0.0
48	47	1/4	1/4	2/2	2	1	IV6						c	VII		IV6	IV		6					M	1	0	1, -2, -3		-3.0	1.0	0	4	0.0	0.0	0.5	0.0
48	47	3/8	3/8	2/2	2	1	III6						c	VII		III6	III		6					M	1	0	6, 3, 2		2.0	6.0	2	2	0.5	0.25	0.25	0.5
48	47	1/2	1/2	2/2	2	1	bIII6						c	VII		bIII6	bIII		6					M	1	0	-1, -4, -5		-5.0	-1.0	0	4	0.0	0.0	0.5	0.0
48	47	5/8	5/8	2/2	2	1	III6						c	VII		III6	III		6					M	1	0	6, 3, 2		2.0	6.0	2	2	0.5	0.25	0.25	0.5
48	47	3/4	3/4	2/2	2	1	bIII6						c	VII		bIII6	bIII		6					M	1	0	-1, -4, -5		-5.0	-1.0	0	4	0.0	0.0	0.5	0.0
48	47	7/8	7/8	2/2	2	1	II6						c	VII		II6	II		6					M	1	0	4, 1, 0		0.0	4.0	0	4	0.0	0.0	0.5	0.0
49	48	0	0	2/2	2	1	bII6						c	VII		bII6	bII		6					M	1	0	-3, -6, -7		-7.0	-3.0	0	4	0.0	0.0	1.0	0.0
49	48	1/4	1/4	2/2	2	1	bII6(+0)						c	VII		bII6(+0)	bII		6	+0				M	1	0	-3, -6, -7	-2	-7.0	-3.0	16	36	0.3076923076923077	2.0	8.5	0.19047619047619047
51	50	0	0	2/2	2	1	I}						c	VII		I	I						}	M	1	0	-2, 2, -1		-2.0	-2.0	0	5	0.0	0.0	1.25	0.0
51	50	3/8	3/8	2/2	2	1	I6{						c	VII		I6	I		6				{	M	1	0	2, -1, -2		-2.0	2.0	0	4	0.0	0.0	0.5	0.0
51	50	1/2	1/2	2/2	2	1	bII6						c	VII		bII6	bII		6					M	1	0	-3, -6, -7		-7.0	-3.0	0	4	0.0	0.0	0.5	0.0
51	50	5/8	5/8	2/2	2	1	II6						c	VII		II6	II		6					M	1	0	4, 1, 0		0.0	4.0	0	4	0.0	0.0	0.5	0.0
51	50	3/4	3/4	2/2	2	1	bIII6						c	VII		bIII6	bIII		6					M	1	0	-1, -4, -5		-5.0	-1.0	0	4	0.0	0.0	0.5	0.0
51	50	7/8	7/8	2/2	2	1	III6						c	VII		III6	III		6					M	1	0	6, 3, 2		2.0	6.0	0	4	0.0	0.0	0.5	0.0
52	51	0	0	2/2	2	1	IV6						c	VII		IV6	IV		6					M	1	0	1, -2, -3		-3.0	1.0	0	4	0.0	0.0	0.5	0.0
52	51	1/8	1/8	2/2	2	1	bV6						c	VII		bV6	bV		6					M	1	0	-4, -7, -8		-8.0	-4.0	0	4	0.0	0.0	0.5	0.0
52	51	1/4	1/4	2/2	2	1	IV6						c	VII		IV6	IV		6					M	1	0	1, -2, -3		-3.0	1.0	0	4	0.0	0.0	0.5	0.0
52	51	3/8	3/8	2/2	2	1	III6						c	VII		III6	III		6					M	1	0	6, 3, 2		2.0	6.0	2	2	0.5	0.25	0.25	0.5
52	51	1/2	1/2	2/2	2	1	bIII6						c	VII		bIII6	bIII		6					M	1	0	-1, -4, -5		-5.0	-1.0	0	4	0.0	0.0	0.5	0.0
52	51	5/8	5/8	2/2	2	1	III6						c	VII		III6	III		6					M	1	0	6, 3, 2		2.0	6.0	2	2	0.5	0.25	0.25	0.5
52	51	3/4	3/4	2/2	2	1	bIII6						c	VII		bIII6	bIII		6					M	1	0	-1, -4, -5		-5.0	-1.0	0	4	0.0	0.0	0.5	0.0
52	51	7/8	7/8	2/2	2	1	II6						c	VII		II6	II		6					M	1	0	4, 1, 0		0.0	4.0	0	4	0.0	0.0	0.5	0.0
53	52	0	0	2/2	2	1	#VII.I6						c	#VII		I6	I		6					M	1	0	9, 6, 5		5.0	9.0	0	4	0.0	0.0	1.0	0.0
53	52	1/4	1/4	2/2	2	1	I6(+0)						c	#VII		I6(+0)	I		6	+0				M	1	0	9, 6, 5	10	5.0	9.0	6	6	0.5	0.75	2.25	0.25
53	52	3/4	3/4	2/2	2	1	V2/IV						c	#VII		V2/IV	V		2		IV			Mm7	1	0	3, 5, 9, 6		5.0	3.0	12	28	0.3	1.5	6.0	0.2
55	54	0	0	2/2	2	1	#IV.viio65						c	#IV		viio65	vii	o	65					o7	1	0	8, 5, 2, 11		11.0	8.0	2	8	0.2	0.25	1.75	0.125
55	54	1/2	1/2	2/2	2	1	V43(b5)					Fr6/IV	c	#IV		V43(b5)	V		43	b5				Mm7	1	0	1, 5, 7, 11		7.0	1.0	12	32	0.2727272727272727	1.5	7.5	0.16666666666666666
57	56	0	0	2/2	2	1	I[I|PAC}{						c	#IV	I	I	I					PAC	}{	M	1	0	6, 10, 7		6.0	6.0	18	25	0.4186046511627907	1.4583333333333333	2.9166666666666665	0.3333333333333333
58	57	0	0	2/2	2	1	I(7)						c	#IV	I	I(7)	I			7				M	1	0	6, 10, 7	11	6.0	6.0	0	8	0.0	0.0	0.8333333333333334	0.0
58	57	1/8	1/8	2/2	2	1	I	0	7.31648		/		c	#IV	I	I	I							M	1	0	6, 10, 7		6.0	6.0	16	24	0.4	1.2916666666666667	2.875	0.31
59	58	0	0	2/2	2	1	I(#2)						c	#IV	I	I(#2)	I			#2				M	1	0	6, 15, 7		6.0	6.0	2	6	0.25	0.16666666666666666	0.6666666666666666	0.2
59	58	1/8	1/8	2/2	2	1	I	0.254432	7.57091		/		c	#IV	I	I	I							M	1	0	6, 10, 7		6.0	6.0	16	24	0.4	1.2916666666666667	2.875	0.31
60	59	0	0	2/2	2	1	I(#4)						c	#IV	I	I(#4)	I			#4				M	1	0	6, 10, 12		6.0	6.0	2	6	0.25	0.16666666666666666	0.6666666666666666	0.2
60	59	1/8	1/8	2/2	2	1	I	0	7.57091		/		c	#IV	I	I	I							M	1	0	6, 10, 7		6.0	6.0	8	12	0.4	0.625	1.2916666666666667	0.32608695652173914
60	59	1/2	1/2	2/2	2	1	I(7)						c	#IV	I	I(7)	I			7				M	1	0	6, 10, 7	11	6.0	6.0	0	8	0.0	0.0	0.8333333333333334	0.0
60	59	5/8	5/8	2/2	2	1	I	0	7.69813		/		c	#IV	I	I	I							M	1	0	6, 10, 7		6.0	6.0	8	12	0.4	0.625	1.2916666666666667	0.32608695652173914
61	60	0	0	2/2	2	1	I(#2)						c	#IV	I	I(#2)	I			#2				M	1	0	6, 15, 7		6.0	6.0	2	6	0.25	0.16666666666666666	0.6666666666666666	0.2
61	60	1/8	1/8	2/2	2	1	I	0.127216	8.07978		/		c	#IV	I	I	I							M	1	0	6, 10, 7		6.0	6.0	8	12	0.4	0.625	1.2916666666666667	0.32608695652173914
61	60	1/2	1/2	2/2	2	1	I(#4)						c	#IV	I	I(#4)	I			#4				M	1	0	6, 10, 12		6.0	6.0	2	6	0.25	0.16666666666666666	0.6666666666666666	0.2
61	60	5/8	5/8	2/2	2	1	I]						c	#IV	I	I	I							M	1	0	6, 10, 7		6.0	6.0	26	88	0.22807017543859648	3.0	6.916666666666667	0.3025210084033613
64	63	0	0	2/2	2	1	#III.V43(b9+b5)						c	#III		V43(b9+b5)	V		43	b9+b5				Mm7	1	0	6, 3, 5, 9	0, -1	5.0	6.0	0	72	0.0	0.0	7.0	0.0
66	65	0	0	2/2	2	1	I[I|PAC}{						c	#III	I	I	I					PAC	}{	M	1	0	4, 8, 5		4.0	4.0	18	24	0.42857142857142855	1.4583333333333333	2.7916666666666665	0.3431372549019608
67	66	0	0	2/2	2	1	I(7)						c	#III	I	I(7)	I			7				M	1	0	4, 8, 5	9	4.0	4.0	0	8	0.0	0.0	0.8333333333333334	0.0
67	66	1/8	1/8	2/2	2	1	I						c	#III	I	I	I							M	1	0	4, 8, 5		4.0	4.0	16	23	0.41025641025641024	1.2916666666666667	2.8125	0.3147208121827411
68	67	0	0	2/2	2	1	I(#2)						c	#III	I	I(#2)	I			#2				M	1	0	4, 13, 5		4.0	4.0	2	5	0.2857142857142857	0.16666666666666666	0.5416666666666666	0.23529411764705885
