mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	1	12/8	2	1	E.V	E	I		V	V							M	0	0	5, 9, 6		5	5	0	3	0.0	0.0	0.5	0.0
2	1	0	0	12/8	2	1	I	E	I		I	I							M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.375	0.0
2	1	3/8	3/8	12/8	2	1	V	E	I		V	V							M	0	0	5, 9, 6		5	5	0	2	0.0	0.0	0.375	0.0
2	1	3/4	3/4	12/8	2	1	I	E	I		I	I							M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.375	0.0
2	1	9/8	9/8	12/8	2	1	V	E	I		V	V							M	0	0	5, 9, 6		5	5	0	2	0.0	0.0	0.375	0.0
3	2	0	0	12/8	2	1	I[V{	E	I	I	V	V						{	M	0	0	5, 9, 6		5	5	1	2	0.3333333333333333	1.5	0.25	0.8571428571428571
3	2	1/8	1/8	12/8	2	1	IV	E	I	I	IV	IV							M	0	0	3, 7, 4		3	3	0	2	0.0	0.0	0.25	0.0
3	2	1/4	1/4	12/8	2	1	I	E	I	I	I	I							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.375	0.0
3	2	3/8	3/8	12/8	2	1	IV	E	I	I	IV	IV							M	0	0	3, 7, 4		3	3	1	6	0.14285714285714285	0.125	1.0	0.1111111111111111
3	2	3/4	3/4	12/8	2	1	I	E	I	I	I	I							M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	0.75	0.0
3	2	1	1	12/8	2	1	V7	E	I	I	V7	V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	4	0.0	0.0	0.5	0.0
3	2	9/8	9/8	12/8	2	1	I	E	I	I	I	I							M	0	0	4, 8, 5		4	4	0	8	0.0	0.0	1.375	0.0
4	3	0	0	12/8	2	1	V	E	I	I	V	V							M	0	0	5, 9, 6		5	5	1	2	0.3333333333333333	1.5	0.25	0.8571428571428571
4	3	1/8	1/8	12/8	2	1	IV	E	I	I	IV	IV							M	0	0	3, 7, 4		3	3	0	2	0.0	0.0	0.25	0.0
