mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	1/4	1/4	4/4	2	1	C.V{					C	I		V	V						{	M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.5	0.0
1	1	1/2	1/2	4/4	2	1	IV					C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.75	0.0
1	1	15/16	15/16	4/4	2	1	iii					C	I		iii	iii							m	0	0	4, 1, 5		4	4	0	15	0.0	0.0	6.5625	0.0
3	3	1/2	1/2	4/4	2	1	ii					C	I		ii	ii							m	0	0	2, -1, 3		2	2	0	5	0.0	0.0	2.1875	0.0
3	3	15/16	15/16	4/4	2	1	I					C	I		I	I							M	0	0	0, 4, 1		0	0	0	10	0.0	0.0	2.8125	0.0
4	4	1/2	1/2	4/4	2	1	IV					C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	2.1875	0.0
4	4	15/16	15/16	4/4	2	1	I|PC}					C	I		I	I					PC	}	M	0	0	0, 4, 1		0	0	0	12	0.0	0.0	4.875	0.0
5	5	3/4	3/4	4/4	2	1	I{					C	I		I	I						{	M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	1.0	0.0
6	6	0	0	4/4	2	1	IV6(9)					C	I		IV6(9)	IV		6	9				M	0	0	3, 0, -1	1	-1	3	0	4	0.0	0.0	1.0	0.0
6	6	1/4	1/4	4/4	2	1	V65					C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5	0	4	0.0	0.0	2.0	0.0
6	6	3/4	3/4	4/4	2	1	I					C	I		I	I							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	0.75	0.0
6	6	11/12	11/12	4/4	2	1	vi					C	I		vi	vi							m	0	0	3, 0, 4		3	3	0	3	0.0	0.0	0.25	0.0
7	7	0	0	4/4	2	1	V(4)					C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1	0	4	0.0	0.0	1.875	0.0
7	7	3/8	3/8	4/4	2	1	V					C	I		V	V							M	0	0	1, 5, 2		1	1	0	1	0.0	0.0	0.125	0.0
7	7	1/2	1/2	4/4	2	1	viio/V					C	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6	0	2	0.0	0.0	0.4375	0.0
7	7	15/16	15/16	4/4	2	1	I					C	I		I	I							M	0	0	0, 4, 1		0	0	0	10	0.0	0.0	2.8125	0.0
8	8	1/2	1/2	4/4	2	1	IV					C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	2.1875	0.0
8	8	15/16	15/16	4/4	2	1	iii.i					C	iii		i	i							m	0	1	4, 1, 5		4	4	2	14	0.125	0.16666666666666666	4.708333333333333	0.034188034188034185
9	9	3/4	3/4	4/4	2	1	i6					C	iii		i6	i		6					m	0	1	1, 5, 4		4	1	2	6	0.25	0.16666666666666666	1.3333333333333333	0.1111111111111111
10	10	0	0	4/4	2	1	#viio2(4)					C	iii		#viio2(4)	#vii	o	2	4				o7	0	1	0, 9, 1, 3		9	0	0	5	0.0	0.0	1.0	0.0
10	10	1/6	1/6	4/4	2	1	#viio2					C	iii		#viio2	#vii	o	2					o7	0	1	0, 9, 6, 3		9	0	0	3	0.0	0.0	0.25	0.0
10	10	1/4	1/4	4/4	2	1	#viio2(4)					C	iii		#viio2(4)	#vii	o	2	4				o7	0	1	0, 9, 1, 3		9	0	0	11	0.0	0.0	2.5	0.0
10	10	3/4	3/4	4/4	2	1	V7(6)					C	iii		V7(6)	V		7	6				Mm7	0	1	5, 9, 1, 3		5	5	0	5	0.0	0.0	1.1666666666666667	0.0
10	10	11/12	11/12	4/4	2	1	V7	0	-7.9	/		C	iii		V7	V		7					Mm7	0	1	5, 9, 6, 3		5	5	0	1	0.0	0.0	0.08333333333333333	0.0
11	11	0	0	4/4	2	1	i|PAC}{					C	iii		i	i					PAC	}{	m	0	1	4, 1, 5		4	4	0	5	0.0	0.0	2.0	0.0
11	11	1/2	1/2	4/4	2	1	i6					C	iii		i6	i		6					m	0	1	1, 5, 4		4	1	0	1	0.0	0.0	0.25	0.0
11	11	3/4	3/4	4/4	2	1	#viio					C	iii		#viio	#vii	o						o	0	1	9, 6, 3		9	9	0	1	0.0	0.0	0.16666666666666666	0.0
11	11	11/12	11/12	4/4	2	1	i					C	iii		i	i							m	0	1	4, 1, 5		4	4	0	5	0.0	0.0	0.4166666666666667	0.0
12	12	0	0	4/4	2	1	I.vii%65(9)/V	0	-8.70832	/		C	I		vii%65(9)/V	vii	%	65	9	V			%7	0	0	3, 0, 4, 6	1	6	3	0	5	0.0	0.0	0.9166666666666666	0.0
12	12	1/6	1/6	4/4	2	1	V43(+4)/V					C	I		V43(+4)/V	V		43	+4	V			Mm7	0	0	3, 0, 2, 6	1	2	3	0	4	0.0	0.0	0.3333333333333333	0.0
12	12	1/4	1/4	4/4	2	1	V7(6)					C	I		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1	0	15	0.0	0.0	4.666666666666667	0.0
12	12	11/12	11/12	4/4	2	1	V7					C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	1	0.0	0.0	0.08333333333333333	0.0
13	13	0	0	4/4	2	1	I|IAC}{					C	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0	0	9	0.0	0.0	3.0	0.0
13	13	1/2	1/2	4/4	2	1	IV					C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1	3	10	0.23076923076923078	0.1875	2.8125	0.0625
14	14	0	0	4/4	2	1	I					C	I		I	I							M	0	0	0, 4, 1		0	0	0	18	0.0	0.0	6.5	0.0
15	15	0	0	4/4	2	1	IV6					C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3	0	5	0.0	0.0	1.25	0.0
15	15	1/4	1/4	4/4	2	1	V65					C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5	0	6	0.0	0.0	3.0	0.0
15	15	3/4	3/4	4/4	2	1	I					C	I		I	I							M	0	0	0, 4, 1		0	0	0	6	0.0	0.0	1.0	0.0
15	15	11/12	11/12	4/4	2	1	vi7					C	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3	0	5	0.0	0.0	0.4166666666666667	0.0
16	16	0	0	4/4	2	1	V|HC}					C	I		V	V					HC	}	M	0	0	1, 5, 2		1	1	0	11	0.0	0.0	3.5	0.0
17	17	0	0	4/4	2	1	I{					C	I		I	I						{	M	0	0	0, 4, 1		0	0	0	9	0.0	0.0	3.0	0.0
17	17	1/2	1/2	4/4	2	1	vi					C	I		vi	vi							m	0	0	3, 0, 4		3	3	3	11	0.21428571428571427	0.1875	3.3125	0.05357142857142857
18	18	0	0	4/4	2	1	V/vi					C	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4	0	11	0.0	0.0	4.25	0.0
18	18	3/4	3/4	4/4	2	1	V.bII6					C	V		bII6	bII		6					M	0	0	0, -3, -4		-4	0	0	7	0.0	0.0	1.75	0.0
19	19	0	0	4/4	2	1	bVI					C	V		bVI	bVI							M	0	0	-3, 1, -2		-3	-3	0	7	0.0	0.0	1.75	0.0
19	19	1/4	1/4	4/4	2	1	i6					C	V		i6	i		6					m	0	0	-2, 2, 1		1	-2	0	7	0.0	0.0	2.25	0.0
19	19	1/2	1/2	4/4	2	1	V(b64)					C	V		V(b64)	V			b64				M	0	0	2, 1, -2		2	2	0	5	0.0	0.0	1.0	0.0
19	19	5/8	5/8	4/4	2	1	V					C	V		V	V							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.5	0.0
19	19	3/4	3/4	4/4	2	1	V7					C	V		V7	V		7					Mm7	0	0	2, 6, 3, 0		2	2	4	6	0.4	0.25	1.25	0.16666666666666666
20	20	0	0	4/4	2	1	I|IAC}					C	V		I	I					IAC	}	M	0	0	1, 5, 2		1	1	0	7	0.0	0.0	4.75	0.0
21	21	0	0	4/4	2	1	III.#viio7/iv{					C	III		#viio7/iv	#vii	o	7		iv		{	o7	0	0	8, 5, 2, -1		8	8	0	51	0.0	0.0	1.78125	0.0
22	22	0	0	4/4	2	1	#viio2/iv					C	III		#viio2/iv	#vii	o	2		iv			o7	0	0	-1, 8, 5, 2		8	-1	0	38	0.0	0.0	1.65625	0.0
22	22	3/4	3/4	4/4	2	1	#viio7/iv					C	III		#viio7/iv	#vii	o	7		iv			o7	0	0	8, 5, 2, -1		8	8	0	14	0.0	0.0	0.625	0.0
23	23	0	0	4/4	2	1	bii					C	III		bii	bii							m	0	0	-1, -4, 0		-1	-1	0	37	0.0	0.0	1.875	0.0
23	23	3/4	3/4	4/4	2	1	bii2					C	III		bii2	bii		2					mm7	0	0	-3, -1, -4, 0		-1	-3	0	13	0.0	0.0	0.625	0.0
24	24	0	0	4/4	2	1	V65/vi					C	III		V65/vi	V		65		vi			Mm7	0	0	12, 9, 6, 8		8	12	1	12	0.07692307692307693	0.5	0.375	0.5714285714285714
24	24	1/4	1/4	4/4	2	1	V65(2)/vi					C	III		V65(2)/vi	V		65	2	vi			Mm7	0	0	12, 9, 6, 3		8	12	0	12	0.0	0.0	0.375	0.0
24	24	1/2	1/2	4/4	2	1	v7/vi				iii7	C	III		v7/vi	v		7		vi			mm7	0	0	8, 5, 9, 6		8	8	0	13	0.0	0.0	0.75	0.0
24	24	3/4	3/4	4/4	2	1	V7/vi					C	III		V7/vi	V		7		vi			Mm7	0	0	8, 12, 9, 6		8	8	2	4	0.3333333333333333	0.0625	0.125	0.3333333333333333
